ticker,strategies,mean_contribution_ann_pct,best_contribution_ann_pct,worst_contribution_ann_pct,profitable_strategies_pct,avg_gross_weight,avg_net_weight
WELL,28,0.0035380346158355,0.07648301320333585,-0.14538830270719047,57.14285714285714,0.0025114744278156224,0.00115253809928977
TYL,28,0.0033479693248871017,0.09412885428364287,-0.06351004279713973,57.14285714285714,0.002354145451553797,0.0008681709639182027
PH,28,0.00326441207396132,0.08645448029359529,-0.07531110343051321,46.42857142857143,0.00220526733478235,0.0009790386789123398
EL,28,0.003201735795975185,0.06127225457737848,-0.08235079928571822,50.0,0.002183288183299819,0.0006369193962268299
MCO,28,0.0031649296273908597,0.07494598170762783,-0.11353655111194601,39.285714285714285,0.002242121948845763,0.000972154407531492
GS,28,0.00304108120674516,0.0742205822916514,-0.06205382040056892,53.57142857142857,0.002188815020927224,0.0007729441683692406
ROK,28,0.0029609310453204106,0.08648291869945877,-0.06074550804995073,42.857142857142854,0.002069098929613746,0.0006917383122905406
EQIX,28,0.0029536120564139083,0.08499639957080679,-0.08468049868519843,53.57142857142857,0.0021957808277266433,0.0008502875200181382
SCHW,28,0.002831235723069011,0.06675054420322288,-0.0642635832781939,42.857142857142854,0.0021623134935587836,0.0006855530426217301
KR,28,0.002708035450378596,0.2675547879667856,-0.07509157470607833,35.714285714285715,0.0023556759926608058,0.0009060142402112094
AVY,28,0.002580196385898765,0.04298010478111664,-0.07863311323030134,60.71428571428571,0.0019769860769315493,0.0006564646438186806
COF,28,0.0025649171374849664,0.10950979576142587,-0.06876730827042879,35.714285714285715,0.0021124180467161744,0.0006098554362491145
REGN,28,0.002367055094886023,0.22773320203459368,-0.06336417058072416,42.857142857142854,0.0024507777688659938,0.0007660471926616414
L,28,0.0021892207658712154,0.07964391125727185,-0.04912337179839301,57.14285714285714,0.0021398725716529586,0.0009972228652557183
BBY,28,0.002163541180236161,0.12409273503862861,-0.0683018253160426,50.0,0.002104752717242202,0.0004829462817250838
GD,28,0.002070246520095676,0.1032502316552609,-0.056868786224321045,57.14285714285714,0.0022240871789659276,0.0009186944177913729
AJG,28,0.002067701680793576,0.12785096666934737,-0.06568809258158594,53.57142857142857,0.002538237027745323,0.001350674743739492
NRG,28,0.0020578712246489337,0.12471949337268556,-0.22014548157061054,50.0,0.00260752170819524,0.001014378524763375
TXN,28,0.0019982195340069006,0.06980187840479812,-0.08707000972513464,53.57142857142857,0.0018910617308520825,0.0006197135129740145
ABT,28,0.0019628298825047925,0.07930346267119966,-0.05092708943934586,53.57142857142857,0.0022247472932386122,0.0008671612321558121
TGT,28,0.0018385437431339476,0.09857900991151111,-0.05800711500729246,42.857142857142854,0.0022941176179151856,0.0006556779489687729
SBAC,28,0.0017927963441269055,0.07557800825818613,-0.05271154398375598,46.42857142857143,0.0022873400752654004,0.000713523506686952
IVZ,28,0.0017767120471608821,0.07107321333717213,-0.038386150944458505,46.42857142857143,0.0021234786047361937,0.00028542648004903565
APO,28,0.0017611662103392451,0.09834799149239044,-0.07274326009488788,46.42857142857143,0.00237895146465024,0.0009984806665523113
FDX,28,0.0016605032160685324,0.06514364082105371,-0.07688099589622867,39.285714285714285,0.002207048758566737,0.0006385865355746507
NI,28,0.0016495798442436901,0.03718547547615199,-0.08565540283163349,53.57142857142857,0.0023985336977697023,0.0011168003469976232
ADSK,28,0.0016362083249447815,0.06363508734443844,-0.056998803157360896,50.0,0.002141282026923686,0.0006951590714371207
ADI,28,0.001621896543143883,0.05871996885270077,-0.062462420315135374,46.42857142857143,0.001899292410417766,0.0006716988081928489
WM,28,0.0016025802205010692,0.1523824575537157,-0.05636727981993571,42.857142857142854,0.0024758024230955482,0.001366165877609052
PRU,28,0.0014569321941955732,0.3090169579166243,-0.07020294272051023,35.714285714285715,0.0025979636163344436,0.0005415569381629096
