date,6.5.volatility_targeting,4.1.2.dual_momentum,3.15.channel,10.4.trend_following,4.6.multi_asset_trend,3.14.support_resistance,3.11.single_moving_average,3.12.two_moving_averages,3.13.three_moving_averages,3.20.alpha_combo,3.17.single_stock_knn,__benchmark__
2016-04-20,-0.0037270113196373744,-0.0037270113196373744,0.0,-0.0037270113196373744,-0.0037270113196373744,0.0,-0.0037270113196373744,-0.0037270113196373744,0.0,-0.0037270113196373744,-0.0047270113196373744,-0.0037270113196373744
2016-04-21,-0.02114500345578163,-0.02114500345578163,0.0,-0.02114500345578163,-0.02114500345578163,0.0,-0.02114500345578163,-0.02114500345578163,0.0,-0.02114500345578163,-0.02114500345578163,-0.02114500345578163
2016-04-22,0.005650271994661393,0.005650271994661393,0.005150271994661393,0.005650271994661393,0.005650271994661393,0.0,0.005650271994661393,0.005650271994661393,0.0,0.005650271994661393,-0.0005,0.005650271994661393
2016-04-25,0.01156614843392445,0.01156614843392445,0.01156614843392445,0.01156614843392445,0.01156614843392445,0.0,0.01156614843392445,0.01156614843392445,0.0,0.01156614843392445,-0.01206614843392445,0.01156614843392445
2016-04-26,0.002123274804277875,0.002123274804277875,0.002123274804277875,0.002123274804277875,0.002123274804277875,0.0016232748042778748,0.002123274804277875,0.002123274804277875,0.0,0.0021232748042778744,0.0011232748042778748,0.002123274804277875
2016-04-27,0.003259650709113382,0.003259650709113382,0.003259650709113382,0.003259650709113382,0.003259650709113382,0.003259650709113382,0.003259650709113382,0.003259650709113382,0.0,0.0032596507091133815,0.003259650709113382,0.003259650709113382
2016-04-28,0.010398499363509783,0.010398499363509783,0.010398499363509783,0.010398499363509783,0.010398499363509783,0.010398499363509783,0.010398499363509783,0.010398499363509783,0.009898499363509783,0.010398499363509782,0.010398499363509783,0.010398499363509783
2016-04-29,0.008361302799425152,0.008361302799425152,0.008361302799425152,0.008361302799425152,0.008361302799425152,0.008361302799425152,0.008361302799425152,0.008361302799425152,0.008361302799425152,0.00836130279942515,0.008361302799425152,0.008361302799425152
2016-05-02,0.0065382047018625045,0.0065382047018625045,0.0065382047018625045,0.0065382047018625045,0.006538204701862504,0.0065382047018625045,0.0065382047018625045,0.0065382047018625045,0.0065382047018625045,0.006538204701862504,0.0065382047018625045,0.0065382047018625045
2016-05-03,0.0012671649607649549,0.0012671649607649549,0.0012671649607649549,0.0012671649607649549,0.0012671649607649549,0.0012671649607649549,0.0012671649607649549,0.0012671649607649549,0.0012671649607649549,0.0012671649607649547,0.0012671649607649549,0.0012671649607649549
2016-05-04,0.00047484875215753064,0.00047484875215753064,0.00047484875215753064,0.00047484875215753064,0.00047484875215753064,0.00047484875215753064,0.00047484875215753064,0.00047484875215753064,0.00047484875215753064,0.0004748487521575306,0.00047484875215753064,0.00047484875215753064
2016-05-05,-0.006167938604389578,-0.006167938604389578,-0.006167938604389578,-0.006167938604389578,-0.006167938604389577,-0.006167938604389578,-0.006167938604389578,-0.006167938604389578,-0.006167938604389578,-0.006167938604389577,-0.0005,-0.006167938604389578
2016-05-06,0.0014321017750305032,0.0014321017750305032,0.0014321017750305032,0.0014321017750305032,0.0014321017750305032,-0.0005,0.0014321017750305032,0.0014321017750305032,0.0014321017750305032,0.0014321017750305032,0.0009321017750305032,0.0014321017750305032
2016-05-09,0.011600399590739663,0.011600399590739663,0.011600399590739663,0.011600399590739663,0.011600399590739663,0.0,0.011600399590739663,0.011600399590739663,0.011600399590739663,0.011600399590739661,-0.0005,0.011600399590739663
2016-05-10,0.014765801847805848,0.014765801847805848,0.014765801847805848,0.014765801847805848,0.014765801847805848,0.014265801847805848,0.014765801847805848,0.014765801847805848,0.014765801847805848,0.014765801847805848,0.014265801847805848,0.014765801847805848
2016-05-11,0.00015506847856983086,0.00015506847856983086,-0.0005,0.00015506847856983086,0.00015506847856983086,0.00015506847856983086,0.00015506847856983086,0.00015506847856983086,0.00015506847856983086,0.00015506847856983078,0.00015506847856983086,0.00015506847856983086
2016-05-12,0.006345520234122937,0.006345520234122937,0.0,0.006345520234122937,0.006345520234122936,0.006345520234122937,0.006345520234122937,0.006345520234122937,0.006345520234122937,0.006345520234122936,0.006345520234122937,0.006345520234122937
2016-05-13,-0.006767123992775126,-0.006767123992775126,0.0,-0.006767123992775126,-0.006767123992775126,-0.006767123992775126,-0.006767123992775126,-0.006767123992775126,-0.006767123992775126,-0.006767123992775125,-0.006767123992775126,-0.006767123992775126
2016-05-16,0.0027875034759874406,0.0027875034759874406,0.0,0.0027875034759874406,0.0027875034759874406,-0.0005,0.0027875034759874406,0.0027875034759874406,0.0027875034759874406,0.0027875034759874406,0.0027875034759874406,0.0027875034759874406
2016-05-17,-0.01358881661627942,-0.01358881661627942,0.0,-0.01358881661627942,-0.01358881661627942,0.0,-0.01358881661627942,-0.01358881661627942,-0.01358881661627942,-0.01358881661627942,0.012588816616279419,-0.01358881661627942
2016-05-18,-0.013932773097236506,-0.013932773097236506,0.0,-0.013932773097236506,-0.013932773097236506,0.0,-0.013932773097236506,-0.013932773097236506,-0.013932773097236506,-0.013932773097236506,-0.014932773097236507,-0.013932773097236506
2016-05-19,0.005715431835008999,0.005715431835008999,0.0,0.005715431835008999,0.0057154318350089986,0.0,0.005715431835008999,0.005715431835008999,-0.0005,0.005715431835008999,-0.0067154318350089994,0.005715431835008999
2016-05-20,-0.006155895235777531,-0.006155895235777531,0.0,-0.006155895235777531,-0.006155895235777531,-0.006655895235777531,-0.006155895235777531,-0.006155895235777531,0.0,-0.00615589523577753,-0.007155895235777531,-0.006155895235777531
2016-05-23,0.004446981469148792,0.004446981469148792,0.0,0.004446981469148791,0.004446981469148792,-0.0005,0.004446981469148792,0.004446981469148792,0.0,0.004446981469148792,0.004446981469148792,0.004446981469148792
2016-05-24,0.008697326099784242,0.008697326099784242,0.0,0.008697326099784242,0.008697326099784242,0.008197326099784241,0.008697326099784242,0.008697326099784242,0.0,0.00869732609978424,0.008697326099784242,0.008697326099784242
2016-05-25,0.002037850322782253,0.002037850322782253,0.0,0.002037850322782253,0.002037850322782253,0.002037850322782253,0.002037850322782253,0.002037850322782253,0.0,0.0020378503227822527,0.002037850322782253,0.002037850322782253
2016-05-26,0.0012514838836197306,0.0012514838836197306,0.0,0.0012514838836197306,0.0012514838836197306,0.0012514838836197306,0.0012514838836197306,0.0012514838836197306,0.0,0.0012514838836197304,0.0012514838836197306,0.0012514838836197306
2016-05-27,-0.0006249003909014617,-0.0006249003909014617,0.0,-0.0006249003909014617,-0.0006249003909014617,-0.0006249003909014617,-0.0006249003909014617,-0.0006249003909014617,-0.0011249003909014617,-0.0006249003909014615,-0.0006249003909014617,-0.0006249003909014617
2016-05-31,-0.0050031020766966305,-0.0050031020766966305,0.0,-0.0050031020766966305,-0.0050031020766966305,-0.0050031020766966305,-0.0050031020766966305,-0.0050031020766966305,-0.0050031020766966305,-0.00500310207669663,-0.0050031020766966305,-0.0050031020766966305
2016-06-01,0.011156040606861817,0.011156040606861817,0.0,0.011156040606861817,0.011156040606861817,-0.0005,0.011156040606861817,0.011156040606861817,0.011156040606861817,0.011156040606861817,0.011156040606861817,0.011156040606861817
2016-06-02,-0.0006218563659545762,-0.0006218563659545762,0.0,-0.0006218563659545762,-0.0006218563659545762,-0.0011218563659545762,-0.0006218563659545762,-0.0006218563659545762,-0.0006218563659545762,-0.0006218563659545762,-0.0006218563659545762,-0.0006218563659545762
2016-06-03,0.015394992626753812,0.015394992626753812,0.0,0.015394992626753812,0.01539499262675381,0.015394992626753812,0.015394992626753812,0.015394992626753812,0.015394992626753812,0.01539499262675381,0.015394992626753812,0.015394992626753812
2016-06-06,-0.0015314986333808678,-0.0015314986333808678,0.0,-0.0015314986333808678,-0.0015314986333808678,-0.0015314986333808678,-0.0015314986333808678,-0.0015314986333808678,-0.0015314986333808678,-0.0015314986333808676,0.0005314986333808678,-0.0015314986333808678
2016-06-07,-0.001534081039376689,-0.001534081039376689,0.0,-0.001534081039376689,-0.001534081039376689,-0.001534081039376689,-0.001534081039376689,-0.001534081039376689,-0.001534081039376689,-0.0015340810393766888,-0.002534081039376689,-0.001534081039376689
2016-06-08,0.007987958999186473,0.007987958999186473,0.0,0.007987958999186473,0.007987958999186473,-0.0005,0.007987958999186473,0.007987958999186473,0.007987958999186473,0.007987958999186473,0.007987958999186473,0.007987958999186473
2016-06-09,0.0036573022481187767,0.0036573022481187767,0.0,0.0036573022481187767,0.0036573022481187767,0.0031573022481187767,0.0036573022481187767,0.0036573022481187767,0.0036573022481187767,0.0036573022481187763,-0.004657302248118777,0.0036573022481187767
2016-06-10,0.004511824537767172,0.004099818494190055,0.0,0.004099818494190055,0.004099818494190055,0.004099818494190055,0.004099818494190055,0.004099818494190055,0.004099818494190055,0.004099818494190055,-0.004099818494190055,0.004099818494190055
2016-06-13,-0.01232371323450813,-0.011058093493632182,0.0,-0.011058093493632182,-0.011058093493632182,-0.011058093493632182,-0.011058093493632182,-0.011058093493632182,-0.011058093493632182,-0.011058093493632182,0.011058093493632182,-0.011058093493632182
2016-06-14,0.007906770311281664,0.0070947614303455975,0.0,0.0070947614303455975,0.0070947614303455975,-0.0005,0.0070947614303455975,0.0070947614303455975,0.0070947614303455975,0.0070947614303455975,0.0060947614303455975,0.0070947614303455975
2016-06-15,0.0005118555567889138,0.0004592890547272521,0.0,0.0004592890547272521,0.0004592890547272521,-4.071094527274789e-05,0.0004592890547272521,0.0004592890547272521,0.0004592890547272521,0.0004592890547272521,0.0004592890547272521,0.0004592890547272521
2016-06-16,0.010576279189663498,0.009490117294077338,0.0,0.009490117294077338,0.009490117294077338,0.009490117294077338,0.009490117294077338,0.009490117294077338,0.009490117294077338,0.009490117294077338,-0.010490117294077339,0.009490117294077338
2016-06-17,-0.00929412399453739,-0.00833963677321048,0.0,-0.00833963677321048,-0.00833963677321048,-0.00833963677321048,-0.00833963677321048,-0.00833963677321048,-0.00833963677321048,-0.00833963677321048,0.00833963677321048,-0.00833963677321048
2016-06-20,0.008179353324555026,0.007339350734575145,0.0,0.007339350734575145,0.007339350734575145,-0.0005,0.007339350734575145,0.007339350734575145,0.007339350734575145,0.007339350734575145,-0.007339350734575145,0.007339350734575145
2016-06-21,0.005075407848426455,0.004554174008938983,0.0,0.004554174008938983,0.004554174008938983,0.004054174008938982,0.004554174008938983,0.004554174008938983,0.004554174008938983,0.004554174008938983,-0.004554174008938983,0.004554174008938983
2016-06-22,-0.0005053033309906893,-0.00045340972890317577,0.0,-0.00045340972890317577,-0.00045340972890317577,-0.00045340972890317577,-0.00045340972890317577,-0.00045340972890317577,-0.00045340972890317577,-0.00045340972890317577,0.00045340972890317577,-0.00045340972890317577
2016-06-23,0.002695114818700688,0.0024183321271882274,0.0,0.0024183321271882274,0.0024183321271882274,0.0024183321271882274,0.0024183321271882274,0.0024183321271882274,0.0024183321271882274,0.0024183321271882274,-0.0024183321271882274,0.0024183321271882274
2016-06-24,0.011932787071205295,0.010707314634967657,0.0,0.010707314634967657,0.010707314634967657,0.010707314634967657,0.010707314634967657,0.010707314634967657,0.010707314634967657,0.010707314634967657,-0.010707314634967657,0.010707314634967657
2016-06-27,0.01513225609480344,0.013578204838243346,0.0,0.013578204838243346,0.013578204838243346,0.013578204838243346,0.013578204838243346,0.013578204838243346,0.013578204838243346,0.013578204838243346,0.012578204838243345,0.013578204838243346
2016-06-28,-0.0003282318779666597,-0.0002945231461555231,0.0,-0.0002945231461555231,-0.0002945231461555231,-0.0002945231461555231,-0.0002945231461555231,-0.0002945231461555231,-0.0002945231461555231,-0.0002945231461555231,-0.0002945231461555231,-0.0002945231461555231
2016-06-29,-0.0013124480110126022,-0.0011776623275093767,0.0,-0.0011776623275093767,-0.0011776623275093767,-0.0011776623275093767,-0.0011776623275093767,-0.0011776623275093767,-0.0011776623275093767,-0.0011776623275093767,-0.0011776623275093767,-0.0011776623275093767
2016-06-30,0.018565312289919207,0.016658693295908966,0.0,0.016658693295908966,0.016658693295908966,0.016658693295908966,0.016658693295908966,0.016658693295908966,0.016658693295908966,0.016658693295908966,0.016658693295908966,0.016658693295908966
2016-07-01,0.0009697445986421295,0.0008701538434618961,0.0,0.0008701538434618961,0.0008701538434618961,0.0008701538434618961,0.0008701538434618961,0.0008701538434618961,0.0008701538434618961,0.0008701538434618961,0.0008701538434618961,0.0008701538434618961
2016-07-05,0.009526942927119801,0.008548545685207465,0.0,0.008548545685207465,0.008548545685207465,0.008548545685207465,0.008548545685207465,0.008548545685207465,0.008548545685207465,0.008548545685207465,0.008548545685207465,0.008548545685207465
2016-07-06,0.001761041839870535,0.0015801865023081785,0.0,0.0015801865023081785,0.0015801865023081783,0.0015801865023081785,0.0015801865023081785,0.0015801865023081785,0.0015801865023081785,0.0015801865023081785,0.0015801865023081785,0.0015801865023081785
2016-07-07,-0.006713369558090508,-0.006023920454656051,0.0,-0.006023920454656051,-0.006023920454656051,-0.006023920454656051,-0.006023920454656051,-0.006023920454656051,-0.006023920454656051,-0.006023920454656051,-0.006023920454656051,-0.006023920454656051
2016-07-08,0.008522974735625462,0.007647682940763678,0.0,0.007647682940763678,0.007647682940763678,-0.0005,0.007647682940763678,0.007647682940763678,0.007647682940763678,0.007647682940763678,0.007647682940763678,0.007647682940763678
2016-07-11,0.0006384817454671462,0.0005729109969536683,0.0,0.0005729109969536683,0.0005729109969536683,7.29109969536683e-05,0.0005729109969536683,0.0005729109969536683,0.0005729109969536683,0.0005729109969536683,0.0005729109969536683,0.0005729109969536683
2016-07-12,-0.015950017183352923,-0.014311983562281916,0.0,-0.014311983562281916,-0.014311983562281914,-0.014311983562281916,-0.014311983562281916,-0.014311983562281916,-0.014311983562281916,-0.014311983562281916,0.013311983562281915,-0.014311983562281916
2016-07-13,0.003398112072612526,0.003049133023930617,0.0,0.003049133023930617,0.003049133023930617,-0.0005,0.003049133023930617,0.003049133023930617,0.003049133023930617,0.003049133023930617,-0.003049133023930617,0.003049133023930617
2016-07-14,-0.002581654092153677,-0.0023165235814895935,0.0,-0.0023165235814895935,-0.0023165235814895935,0.0,-0.0023165235814895935,-0.0023165235814895935,-0.0023165235814895935,-0.0023165235814895935,0.0023165235814895935,-0.0023165235814895935
2016-07-15,0.00869780889848731,0.0071097043043166774,0.0,0.0071097043043166774,0.0071097043043166774,0.0,0.0071097043043166774,0.0071097043043166774,-0.0005,0.0071097043043166774,-0.0071097043043166774,0.0071097043043166774
2016-07-18,-0.004258301225720645,-0.003457505698045038,0.0,-0.003457505698045038,-0.003457505698045038,-0.0039575056980450385,-0.003457505698045038,-0.003457505698045038,0.0,-0.003457505698045038,0.003457505698045038,-0.003457505698045038
2016-07-19,0.0008902520176282433,0.0007228355300592515,0.0,0.0007228355300592515,0.0007228355300592515,-0.0005,0.0007228355300592515,0.0007228355300592515,0.0,0.0007228355300592515,-0.0007228355300592515,0.0007228355300592515
2016-07-20,-0.0037362235226057225,-0.003033607402067484,0.0,-0.003033607402067484,-0.003033607402067484,-0.003533607402067484,-0.003033607402067484,-0.003033607402067484,0.0,-0.003033607402067484,0.003033607402067484,-0.003033607402067484
2016-07-21,-0.004997642049830906,-0.004057809663560286,0.0,-0.004057809663560285,-0.004057809663560286,-0.0005,-0.004057809663560286,-0.004057809663560286,0.0,-0.004057809663560286,0.004057809663560286,-0.004057809663560286
2016-07-22,0.0023297442071013716,0.0018916237823634052,0.0,0.0018916237823634052,0.0018916237823634052,0.0,0.0018916237823634052,0.0018916237823634052,0.0,0.0018916237823634052,0.0008916237823634052,0.0018916237823634052
2016-07-25,-0.0010732467730782541,-0.0008714171770923818,0.0,-0.0008714171770923818,-0.0008714171770923818,-0.0013714171770923818,-0.0008714171770923818,-0.0008714171770923818,0.0,-0.0008714171770923818,-0.0008714171770923818,-0.0008714171770923818
2016-07-26,-0.017300260839206494,-0.012645308975653746,0.0,-0.012645308975653746,-0.012645308975653746,-0.0005,-0.012645308975653746,-0.012645308975653746,0.0,-0.012645308975653746,-0.012645308975653746,-0.012645308975653746
2016-07-27,-0.023675037481523414,-0.017370759790896306,0.0,-0.017370759790896306,-0.017370759790896306,0.0,-0.017370759790896306,-0.017370759790896306,0.0,-0.017370759790896306,-0.017370759790896306,-0.017370759790896306
2016-07-28,0.007350851946476431,0.0053934395466253005,0.0048934395466253,0.0053934395466253005,0.0053934395466253005,0.0,0.0053934395466253005,0.0053934395466253005,0.0,0.0053934395466253005,0.0053934395466253005,0.0053934395466253005
2016-07-29,0.011981849131591211,0.008791277449003543,0.008791277449003543,0.008791277449003543,0.008791277449003543,0.0,0.008791277449003543,0.008791277449003543,0.0,0.008791277449003543,0.008791277449003543,0.008791277449003543
2016-08-01,-0.001006410158436393,-0.0007384194904426211,-0.0007384194904426211,-0.0007384194904426211,-0.0007384194904426211,-0.0012384194904426211,-0.0007384194904426211,-0.0007384194904426211,0.0,-0.0007384194904426211,-0.0007384194904426211,-0.0007384194904426211
2016-08-02,-0.006245751704683156,-0.004582609538012483,-0.004582609538012483,-0.004582609538012483,-0.004582609538012483,-0.004582609538012483,-0.004582609538012483,-0.004582609538012483,0.0,-0.004582609538012483,-0.004582609538012483,-0.004582609538012483
2016-08-03,-0.01963200202691929,-0.014404318966343643,-0.014404318966343643,-0.014404318966343643,-0.014404318966343643,-0.014404318966343643,-0.014404318966343643,-0.014404318966343643,0.0,-0.014404318966343643,-0.014404318966343643,-0.014404318966343643
2016-08-04,0.004510108889233414,0.003767219790658194,0.003767219790658194,0.003767219790658194,0.003767219790658194,-0.0005,0.003767219790658194,0.003767219790658194,0.0,0.003767219790658194,0.003767219790658194,0.003767219790658194
2016-08-05,-0.0016444982715860172,-0.0013516978291445714,-0.0013516978291445714,-0.0013516978291445714,-0.0013516978291445714,0.0,-0.0013516978291445714,-0.0013516978291445714,0.0,-0.0013516978291445714,-0.0013516978291445714,-0.0013516978291445714
2016-08-08,-0.0007314483598761827,-0.0006012150801608662,-0.0006012150801608662,-0.0006012150801608662,-0.0006012150801608662,0.0,-0.0006012150801608662,-0.0006012150801608662,0.0,-0.0006012150801608662,-0.0006012150801608662,-0.0006012150801608662
2016-08-09,0.0023796031582176934,0.001955918396974843,0.001955918396974843,0.001955918396974843,0.0019559183969748424,0.0,0.001955918396974843,0.001955918396974843,0.0,0.001955918396974843,0.001955918396974843,0.001955918396974843
2016-08-10,0.0031931125243044992,0.0033014209184323295,0.0033014209184323295,0.0033014209184323295,0.0033014209184323295,0.0028014209184323295,0.0033014209184323295,0.0033014209184323295,0.0,0.0033014209184323295,0.0033014209184323295,0.0033014209184323295
2016-08-11,-0.0014957284243685143,-0.0014957284243685143,-0.0014957284243685143,-0.0014957284243685143,-0.0014957284243685143,-0.0014957284243685143,-0.0014957284243685143,-0.0014957284243685143,0.0,-0.0014957284243685143,-0.0014957284243685143,-0.0014957284243685143
2016-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-15,-0.007192217205388984,-0.007192217205388984,-0.007192217205388984,-0.007192217205388984,-0.007192217205388984,-0.007192217205388984,-0.007192217205388984,-0.007192217205388984,0.0,-0.007192217205388984,-0.007192217205388984,-0.007192217205388984
2016-08-16,0.0,0.0,0.0,0.0,-5.551115123125783e-20,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17,0.0030180967438973028,0.0030180967438973028,0.0030180967438973028,0.0030180967438973028,0.0030180967438973028,0.0,0.0030180967438973028,0.0030180967438973028,0.0,0.0030180967438973028,0.0030180967438973028,0.0030180967438973028
2016-08-18,-0.0022568181689237576,-0.0022568181689237576,-0.0022568181689237576,-0.0022568181689237576,-0.0022568181689237576,0.0,-0.0022568181689237576,-0.0022568181689237576,0.0,-0.0022568181689237576,-0.0022568181689237576,-0.0022568181689237576
2016-08-19,0.00030171861333183614,0.00030171861333183614,0.00030171861333183614,0.00030171861333183614,0.00030171861333183614,0.0,0.00030171861333183614,0.00030171861333183614,0.0,0.00030171861333183614,0.00030171861333183614,0.00030171861333183614
2016-08-22,0.00015098434287819096,0.00015098434287819096,0.00015098434287819096,0.00015098434287819096,0.00015098434287819096,-0.00034901565712180905,0.00015098434287819096,0.00015098434287819096,0.0,0.00015098434287819096,0.00015098434287819096,0.00015098434287819096
2016-08-23,0.0018083556763248687,0.0018083556763248687,0.0018083556763248687,0.0018083556763248687,0.0018083556763248685,0.0018083556763248687,0.0018083556763248687,0.0018083556763248687,0.0,0.0018083556763248687,0.0018083556763248687,0.0018083556763248687
2016-08-24,-0.004513522867176878,-0.004513522867176878,-0.004513522867176878,-0.004513522867176877,-0.004513522867176878,-0.004513522867176878,-0.004513522867176878,-0.004513522867176878,0.0,-0.004513522867176878,-0.004513522867176878,-0.004513522867176878
2016-08-25,-0.0036276912320230004,-0.0036276912320230004,-0.0036276912320230004,-0.003627691232023,-0.0036276912320230004,-0.0005,-0.0036276912320230004,-0.0036276912320230004,0.0,-0.0036276912320230004,-0.0036276912320230004,-0.0036276912320230004
2016-08-26,-0.001365137033652264,-0.001365137033652264,-0.001365137033652264,-0.001365137033652264,-0.001365137033652264,0.0,-0.001365137033652264,-0.001365137033652264,0.0,-0.001365137033652264,-0.001365137033652264,-0.001365137033652264
