date,6.5.volatility_targeting,4.1.2.dual_momentum,4.6.multi_asset_trend,3.15.channel,3.12.two_moving_averages,3.11.single_moving_average,3.20.alpha_combo,10.4.trend_following,3.17.single_stock_knn,3.13.three_moving_averages,3.14.support_resistance,__benchmark__
2016-03-11,0.014370718503420674,0.01914040283675761,0.01914040283675761,0.0,-0.02014040283675761,0.01914040283675761,0.01914040283675761,0.01914040283675761,0.01914040283675761,-0.02014040283675761,0.01914040283675761,0.01914040283675761
2016-03-14,0.0037911102233055194,0.005049391013771887,0.005049391013771887,0.0,-0.005049391013771887,0.005049391013771887,0.005049391013771887,0.005049391013771887,-0.0005,-0.005049391013771887,0.005049391013771887,0.005049391013771887
2016-03-15,-0.0022202197214300137,-0.002957117268991727,-0.002957117268991727,0.0,-0.003957117268991727,-0.002957117268991727,-0.002957117268991727,-0.002957117268991727,0.0,-0.003957117268991727,-0.002957117268991727,-0.002957117268991727
2016-03-16,0.007999549327167513,0.010654623608280511,0.010654623608280511,0.0,0.010654623608280511,0.010654623608280511,0.010654623608280511,0.010654623608280511,0.0,0.010654623608280511,-0.0005,0.010654623608280511
2016-03-17,0.0017238972981554268,0.0022960639531028892,0.0022960639531028892,0.0,0.0022960639531028892,0.0022960639531028892,0.0022960639531028892,0.0022960639531028892,0.0,0.0022960639531028892,0.0017960639531028892,0.0022960639531028892
2016-03-18,-0.000183203188199767,-0.00024400887278441807,-0.00024400887278441807,0.0,-0.00024400887278441807,-0.00024400887278441807,-0.00024400887278441807,-0.00024400887278441807,0.0,-0.00024400887278441807,-0.00024400887278441807,-0.00024400887278441807
2016-03-21,0.004570150976303607,0.0060869977162540945,0.0060869977162540945,0.0,0.0060869977162540945,0.0060869977162540945,0.0060869977162540945,0.0060869977162540945,0.005586997716254094,0.0060869977162540945,-0.0005,0.0060869977162540945
2016-03-22,-0.0013555705704200874,-0.001805488485862261,-0.0018054884858622609,0.0,-0.001805488485862261,-0.001805488485862261,-0.001805488485862261,-0.0018054884858622609,-0.0005,-0.001805488485862261,-0.002305488485862261,-0.001805488485862261
2016-03-23,-0.0027265764677879413,-0.003631535329723601,-0.003631535329723601,0.0,-0.003631535329723601,-0.003631535329723601,-0.003631535329723601,-0.003631535329723601,0.0,-0.003631535329723601,-0.003631535329723601,-0.003631535329723601
2016-03-24,-0.0032075725704949804,-0.003739564076950752,-0.003739564076950752,0.0,-0.003739564076950752,-0.003739564076950752,-0.003739564076950752,-0.003739564076950752,0.0,-0.003739564076950752,-0.0005,-0.003739564076950752
2016-03-28,-0.002034200859556557,-0.00240697303070192,-0.00240697303070192,0.0,-0.00240697303070192,-0.00240697303070192,-0.00240697303070192,-0.00240697303070192,0.0,-0.00240697303070192,0.0,-0.00240697303070192
2016-03-29,0.012949827093758007,0.015322913870817745,0.015322913870817745,0.0,0.015322913870817745,0.015322913870817745,0.015322913870817745,0.015322913870817745,0.0,0.015322913870817745,0.0,0.015322913870817745
2016-03-30,0.0065361076560218525,0.0077338650113629726,0.0077338650113629726,0.0,0.0077338650113629726,0.0077338650113629726,0.0077338650113629726,0.0077338650113629726,0.0,0.0077338650113629726,0.007233865011362972,0.0077338650113629726
2016-03-31,-0.006283143944333486,-0.0074345450946892155,-0.0074345450946892155,0.0,-0.0074345450946892155,-0.0074345450946892155,-0.0074345450946892155,-0.0074345450946892155,0.0,-0.0074345450946892155,-0.0074345450946892155,-0.0074345450946892155
2016-04-01,0.006465619732939555,0.006658109885314234,0.006658109885314234,0.0,0.006658109885314234,0.006658109885314234,0.006658109885314234,0.006658109885314234,0.0,0.006658109885314234,-0.0005,0.006658109885314234
2016-04-04,-0.006045733621970388,-0.006160838876620667,-0.006160838876620667,0.0,-0.006160838876620667,-0.006160838876620667,-0.006160838876620667,-0.006160838876620667,0.0,-0.006160838876620667,-0.006660838876620667,-0.006160838876620667
2016-04-05,-0.00986182121190917,-0.010049581294124366,-0.010049581294124364,0.0,-0.010049581294124366,-0.010049581294124366,-0.010049581294124366,-0.010049581294124366,0.0,-0.010049581294124366,-0.0005,-0.010049581294124366
2016-04-06,0.010494053885079567,0.010693851100816332,0.010693851100816332,0.0,0.010693851100816332,0.010693851100816332,0.010693851100816332,0.010693851100816332,0.0,0.010693851100816332,0.0,0.010693851100816332
2016-04-07,-0.008261946634994058,-0.007255105983008492,-0.007255105983008492,0.0,-0.007255105983008492,-0.007255105983008492,-0.007255105983008492,-0.007255105983008492,0.0,-0.007255105983008492,-0.007755105983008492,-0.007255105983008492
2016-04-08,-0.0017225903985810518,-0.0015262737419782235,-0.0015262737419782235,0.0,-0.0015262737419782235,-0.0015262737419782235,-0.0015262737419782235,-0.0015262737419782235,0.0,-0.0015262737419782235,-0.0005,-0.0015262737419782235
2016-04-11,-0.00465728096312042,-0.004126509499229214,-0.004126509499229214,0.0,-0.004126509499229214,-0.004126509499229214,-0.004126509499229214,-0.004126509499229214,0.0,-0.0005,0.0,-0.004126509499229214
2016-04-12,0.00924496235898629,0.009496034405257925,0.009496034405257925,0.0,0.009496034405257925,0.009496034405257925,0.009496034405257923,0.009496034405257923,0.0,0.008996034405257924,0.0,0.009496034405257925
2016-04-13,0.011396731227671325,0.011613714596798719,0.011613714596798719,0.0,0.011613714596798719,0.011613714596798719,0.011613714596798719,0.011613714596798717,0.0,0.011613714596798719,0.011113714596798718,0.011613714596798719
2016-04-14,0.001932022121022339,0.0019688060602653934,0.0019688060602653934,0.0,0.0019688060602653934,0.0019688060602653934,0.0019688060602653934,0.0019688060602653934,0.0,0.0019688060602653934,0.0019688060602653934,0.0019688060602653934
2016-04-15,0.0075567720341518365,0.007700646082152263,0.007700646082152263,0.0,0.007700646082152263,0.007700646082152263,0.007700646082152263,0.007700646082152263,0.0,0.007700646082152263,0.007700646082152263,0.007700646082152263
2016-04-18,0.009839018140995977,0.010026344073536642,0.010026344073536642,0.0,0.010026344073536642,0.010026344073536642,0.010026344073536642,0.010026344073536642,0.0,0.010026344073536642,0.010026344073536642,0.010026344073536642
2016-04-19,-0.01623134357400034,-0.016540373553192933,-0.016540373553192933,0.0,-0.016540373553192933,-0.016540373553192933,-0.016540373553192933,-0.016540373553192933,0.0,-0.016540373553192933,-0.016540373553192933,-0.016540373553192933
2016-04-20,-0.0016401446664150452,-0.0016713715251051031,-0.0016713715251051031,0.0,-0.0016713715251051031,-0.0016713715251051031,-0.001671371525105103,-0.0016713715251051031,0.0,-0.0016713715251051031,-0.0005,-0.0016713715251051031
2016-04-21,0.008435518448787312,0.008596123027134306,0.008596123027134306,0.0,0.008596123027134306,0.008596123027134306,0.008596123027134304,0.008596123027134306,0.0,0.008596123027134306,0.0,0.008596123027134306
2016-04-22,-0.05218511981308326,-0.053178676903195776,-0.053178676903195776,0.0,-0.053178676903195776,-0.053178676903195776,-0.053178676903195776,-0.053178676903195776,-0.05367867690319578,-0.053178676903195776,-0.05367867690319578,-0.053178676903195776
2016-04-25,0.0037692580820094367,0.00609365839555176,0.00609365839555176,0.005593658395551759,0.00609365839555176,0.00609365839555176,0.006093658395551759,0.00609365839555176,-0.0005,0.00609365839555176,-0.0005,0.00609365839555176
2016-04-26,-0.013409831851181933,-0.020756240772307866,-0.020756240772307866,-0.020756240772307866,-0.020756240772307866,-0.020756240772307866,-0.020756240772307862,-0.020756240772307866,-0.021256240772307866,-0.020756240772307866,-0.021256240772307866,-0.020756240772307866
2016-04-27,-0.002098439966861888,-0.0032480440979265612,-0.0032480440979265612,-0.0032480440979265612,-0.0032480440979265612,-0.0032480440979265612,-0.003248044097926561,-0.0032480440979265612,-0.0032480440979265612,-0.0032480440979265612,-0.0005,-0.0032480440979265612
2016-04-28,-0.013564897091715046,-0.020996256568452054,-0.0005,-0.020996256568452054,-0.020996256568452054,-0.020996256568452054,-0.02099625656845205,0.019996256568452053,-0.0005,0.019996256568452053,0.0,-0.020996256568452054
2016-04-29,0.0018605772725090988,-0.0005,0.0,0.0028798712968409745,-0.0038798712968409746,-0.0005,-0.0038798712968409746,-0.0028798712968409745,0.0023798712968409745,-0.0028798712968409745,0.0,0.0028798712968409745
2016-05-02,0.004847747098248104,0.0,0.0,0.007503524808599726,-0.007503524808599726,0.0,-0.007503524808599726,-0.007503524808599726,0.007503524808599726,-0.007503524808599726,0.0,0.007503524808599726
2016-05-03,-0.005413222800944286,-0.008878789313502333,0.0,-0.008378789313502333,0.008378789313502333,-0.008878789313502333,-0.009378789313502334,0.008378789313502333,-0.008378789313502333,0.008378789313502333,-0.008878789313502333,-0.008378789313502333
2016-05-04,0.003116770208196737,-0.0005,0.0,0.004824253845329585,-0.004824253845329585,-0.0005,-0.005824253845329585,-0.004824253845329585,0.004824253845329585,-0.004824253845329585,-0.0005,0.004824253845329585
2016-05-05,0.0053210376833697035,0.0,0.0,0.008236101730448642,-0.008236101730448642,0.0,-0.00823610173044864,-0.008236101730448642,0.008236101730448642,-0.008236101730448642,0.007736101730448641,0.008236101730448642
2016-05-06,0.008925210190692591,0.013314775137925616,0.0,0.013814775137925617,-0.013814775137925617,0.013314775137925616,0.012814775137925616,-0.013814775137925617,0.013814775137925617,-0.013814775137925617,0.013814775137925617,0.013814775137925617
2016-05-09,0.0016173013996432968,0.0025033197749924074,0.0,0.0025033197749924074,-0.0025033197749924074,0.0025033197749924074,0.0025033197749924074,-0.0025033197749924074,-0.0005,-0.0025033197749924074,0.0025033197749924074,0.0025033197749924074
2016-05-10,0.009316176410859016,0.01441992731952424,0.0,0.01441992731952424,-0.01441992731952424,0.01441992731952424,0.01441992731952424,-0.01441992731952424,0.0,-0.01441992731952424,0.01441992731952424,0.01441992731952424
2016-05-11,-0.00867360641354886,-0.010910253102801803,0.0,-0.0005,0.010910253102801803,-0.010910253102801803,0.009910253102801803,0.010910253102801803,0.0,0.010910253102801803,-0.010910253102801803,-0.010910253102801803
2016-05-12,-0.0021877542099683484,-0.0027681680260560615,0.0,0.0,0.0027681680260560615,-0.0027681680260560615,-0.0037681680260560615,0.002768168026056061,-0.0032681680260560615,0.0027681680260560615,-0.0005,-0.0027681680260560615
2016-05-13,-0.002805681430873446,-0.003476666754785529,0.0,0.0,0.003476666754785529,-0.003476666754785529,-0.003476666754785529,0.003476666754785529,-0.003476666754785529,0.003476666754785529,0.0,-0.003476666754785529
2016-05-16,0.006420400511918371,0.007962372411690177,0.0,0.0,-0.007962372411690177,0.007962372411690177,0.007962372411690177,-0.007962372411690177,0.007962372411690177,-0.007962372411690177,0.0,0.007962372411690177
2016-05-17,-0.011541619442224827,-0.014319535259097571,0.0,0.0,0.014319535259097571,-0.014319535259097571,0.01331953525909757,0.014319535259097571,-0.0005,0.014319535259097571,-0.014819535259097572,-0.014319535259097571
2016-05-18,0.0004566924220297643,0.000566272212370933,0.0,0.0,-0.000566272212370933,0.000566272212370933,-0.00043372778762906707,-0.000566272212370933,6.627221237093294e-05,-0.000566272212370933,-0.0005,0.000566272212370933
2016-05-19,-0.007363335605512464,-0.008929859998834555,0.0,0.0,0.008929859998834555,-0.008929859998834555,-0.008929859998834555,0.008929859998834555,-0.008929859998834555,-0.0005,0.0,-0.008929859998834555
2016-05-20,0.011042907355184334,-0.0005,0.0,0.0,-0.013451133694764694,-0.0005,0.013451133694764694,-0.013451133694764694,0.013451133694764694,0.0,0.0,0.013451133694764694
2016-05-23,-0.006277352875360951,-0.008249363925355413,0.0,0.0,0.0077493639253554125,-0.008249363925355413,0.0067493639253554125,0.0077493639253554125,-0.0005,0.0,-0.008249363925355413,-0.0077493639253554125
2016-05-24,0.02241123448697639,0.022506590752159994,0.0,0.0,-0.022506590752159994,0.022506590752159994,0.021506590752159993,-0.022506590752159994,0.022006590752159993,0.0,-0.0005,0.022506590752159994
2016-05-25,0.007193660967717008,0.007193660967717008,0.0,0.0,-0.007193660967717008,0.007193660967717008,-0.00819366096771701,-0.007193660967717008,0.007193660967717008,0.0,0.006693660967717008,0.007193660967717008
2016-05-26,-0.0015856644557001864,-0.0015856644557001864,0.0,0.0,0.0015856644557001864,-0.0015856644557001864,-0.0025856644557001865,-0.0025856644557001865,-0.0005,-0.0020856644557001864,-0.0015856644557001864,-0.0015856644557001864
2016-05-27,0.011793601713051993,0.011793601713051993,0.0,0.0,-0.011793601713051993,0.011793601713051993,0.011793601713051991,0.011793601713051991,0.0,0.011793601713051993,-0.0005,0.011793601713051993
2016-05-31,0.0041764040106757605,0.0041764040106757605,0.0,0.0,-0.0041764040106757605,0.0041764040106757605,0.0041764040106757605,0.0041764040106757605,0.0036764040106757605,0.0041764040106757605,0.0036764040106757605,0.0041764040106757605
2016-06-01,-0.0021338117680289592,-0.0021338117680289592,0.0,0.0,0.0021338117680289592,-0.0021338117680289592,-0.0021338117680289592,-0.002133811768028959,-0.0021338117680289592,-0.0021338117680289592,-0.0021338117680289592,-0.0021338117680289592
2016-06-02,-0.005108007472412246,-0.005108007472412246,0.0,0.0,-0.006108007472412246,-0.005108007472412246,-0.005108007472412246,-0.005108007472412246,-0.0005,-0.005108007472412246,-0.0005,-0.005108007472412246
2016-06-03,-0.011035181873647937,-0.011035181873647937,0.0,0.0,-0.011035181873647937,-0.011035181873647937,-0.011035181873647937,-0.011035181873647935,0.0,-0.011035181873647937,0.0,-0.011035181873647937
2016-06-06,-0.008015464499715907,-0.008015464499715907,0.0,0.0,-0.008015464499715907,-0.008015464499715907,-0.008015464499715907,-0.008015464499715907,-0.008515464499715908,-0.008015464499715907,0.0,-0.008015464499715907
2016-06-07,0.00013942174562475707,0.00013942174562475707,0.0,0.0,0.00013942174562475707,0.00013942174562475707,0.00013942174562475707,0.00013942174562475707,0.00013942174562475707,0.00013942174562475707,0.0,0.00013942174562475707
2016-06-08,0.016228447951817104,0.016228447951817104,0.0,0.0,0.016228447951817104,0.016228447951817104,0.016228447951817104,0.016228447951817104,0.016228447951817104,0.016228447951817104,0.0,0.016228447951817104
2016-06-09,0.00041184550963691,0.00041184550963691,0.0,0.0,0.00041184550963691,0.00041184550963691,0.00041184550963691,0.00041184550963691,0.00041184550963691,0.00041184550963691,-8.815449036308999e-05,0.00041184550963691
2016-06-10,-0.012585959937601032,-0.012585959937601032,0.0,0.0,-0.012585959937601032,-0.012585959937601032,0.011585959937601031,-0.012585959937601032,-0.012585959937601032,-0.012585959937601032,-0.012585959937601032,-0.012585959937601032
2016-06-13,-0.0014596061513364456,-0.0014596061513364456,0.0,0.0,-0.0014596061513364456,-0.0014596061513364456,0.0014596061513364456,-0.0014596061513364456,-0.0014596061513364456,-0.0014596061513364456,-0.0005,-0.0014596061513364456
2016-06-14,-0.00012514197667967686,-0.00012514197667967686,0.0,0.0,-0.00012514197667967686,-0.00012514197667967686,0.00012514197667967686,-0.00012514197667967686,-0.00012514197667967686,-0.00012514197667967686,0.0,-0.00012514197667967686
2016-06-15,0.0009046068405293983,0.0009046068405293983,0.0,0.0,0.0009046068405293983,0.0009046068405293983,-0.0009046068405293983,0.0009046068405293983,0.0009046068405293983,0.0009046068405293983,0.0,0.0009046068405293983
2016-06-16,-0.0119065296472749,-0.0119065296472749,0.0,0.0,-0.0119065296472749,-0.0119065296472749,0.0119065296472749,-0.011906529647274898,-0.0119065296472749,-0.0119065296472749,-0.0124065296472749,-0.0119065296472749
2016-06-17,-0.026240435787236893,-0.026240435787236893,0.0,0.0,-0.026240435787236893,-0.026240435787236893,0.026240435787236893,-0.026240435787236893,-0.026240435787236893,-0.0005,-0.0005,-0.026240435787236893
2016-06-20,0.0028770684945256253,-0.0005,0.0,0.0,0.0028770684945256253,-0.0005,0.0018770684945256253,-0.0038770684945256253,0.0028770684945256253,0.0,0.0,0.0028770684945256253
2016-06-21,0.0032145325763635046,0.0,0.0,0.0,0.0032145325763635046,0.0,0.0032145325763635046,-0.0032145325763635046,0.0032145325763635046,0.0,0.0,0.0032145325763635046
2016-06-22,0.0021842263906970416,0.0,0.0,0.0,0.0021842263906970416,0.0,0.0021842263906970416,-0.002184226390697041,0.0021842263906970416,0.0,0.0,0.0021842263906970416
2016-06-23,0.006322768643455046,0.0,0.0,0.0,0.006322768643455046,0.0,0.006322768643455046,-0.006322768643455046,0.006322768643455046,-0.006822768643455046,0.005822768643455045,0.006322768643455046
2016-06-24,-0.03796999040151661,0.0,0.0,0.0,-0.03796999040151661,0.0,-0.03796999040151661,0.03796999040151661,-0.03796999040151661,0.03796999040151661,-0.03796999040151661,-0.03796999040151661
2016-06-27,-0.010307657848406926,0.0,0.0,-0.010807657848406926,-0.010307657848406926,0.0,-0.010307657848406926,0.010307657848406924,-0.010307657848406926,0.010307657848406926,-0.0005,-0.010307657848406926
2016-06-28,0.017627593632086436,0.0,0.0,0.017627593632086436,-0.018627593632086437,0.0,0.017627593632086436,-0.017627593632086436,0.017627593632086436,-0.017627593632086436,0.0,0.017627593632086436
2016-06-29,0.005985161254835392,0.0,0.0,0.005985161254835392,-0.005985161254835392,0.0,0.005985161254835392,-0.005985161254835392,0.005985161254835392,-0.005985161254835392,0.005485161254835391,0.005985161254835392
2016-06-30,0.011650214819996814,0.0,0.0,0.011679267359704815,-0.011679267359704815,0.0,0.011679267359704815,-0.011679267359704815,0.011679267359704815,-0.011679267359704815,0.011679267359704815,0.011679267359704815
2016-07-01,0.009901977366522914,0.0,0.0,0.010273114173267706,-0.010273114173267706,0.0,0.010273114173267706,-0.010273114173267706,0.010273114173267706,-0.010273114173267706,0.010273114173267706,0.010273114173267706
2016-07-05,-0.00576530460086368,0.0,0.0,-0.006092406171859466,0.006092406171859466,0.0,-0.006092406171859466,0.006092406171859465,-0.006092406171859466,0.006092406171859466,-0.006092406171859466,-0.006092406171859466
2016-07-06,0.003864588335690992,0.0,0.0,0.004057705404031164,-0.004057705404031164,0.0,0.004057705404031164,-0.004057705404031164,0.004057705404031164,-0.004057705404031164,-0.0005,0.004057705404031164
2016-07-07,-0.0032998199615660814,0.0,0.0,-0.0034537191594989913,0.0034537191594989913,0.0,-0.0034537191594989913,0.0034537191594989913,-0.0034537191594989913,0.0034537191594989913,-0.003953719159498992,-0.0034537191594989913
2016-07-08,0.014101746170273901,0.0,0.0,0.014769383549938508,-0.014769383549938508,0.0,0.014769383549938508,-0.014769383549938508,0.014769383549938508,-0.014769383549938508,-0.0005,0.014769383549938508
2016-07-11,0.012888574536054239,0.0,0.0,0.01340630015064348,-0.01340630015064348,0.0,0.01340630015064348,-0.01340630015064348,0.01340630015064348,-0.01340630015064348,0.01290630015064348,0.01340630015064348
2016-07-12,0.007233069493191694,0.0,0.0072615631274949854,0.007761563127494986,-0.007761563127494986,0.0,-0.008761563127494987,0.006761563127494986,0.007761563127494986,-0.0005,0.007761563127494986,0.007761563127494986
2016-07-13,-0.004804389779612613,-0.005579021478530899,-0.005079021478530898,-0.0050790214785308985,0.0050790214785308985,-0.005579021478530899,0.0050790214785308985,-0.0050790214785308985,-0.0050790214785308985,0.0,-0.0050790214785308985,-0.0050790214785308985
2016-07-14,0.005212316337003394,-0.0005,-0.0004999999999999999,0.005537133986490694,-0.005537133986490694,-0.0005,0.004537133986490694,-0.006537133986490694,0.005537133986490694,0.0,-0.0005,0.005537133986490694
2016-07-15,-0.0014329994391575698,-0.002025987370623594,-0.002025987370623594,-0.0015259873706235938,0.0015259873706235938,-0.002025987370623594,0.0005259873706235938,-0.002525987370623594,-0.0015259873706235938,0.0,-0.002025987370623594,-0.0015259873706235938
2016-07-18,0.018141546755537735,0.01935140829077553,0.01935140829077553,0.01935140829077553,-0.01935140829077553,0.01935140829077553,-0.01935140829077553,0.01935140829077553,0.01935140829077553,0.0,-0.0005,0.01935140829077553
2016-07-19,0.003955707055793353,0.004333659018570302,0.004333659018570302,0.004333659018570302,0.0033336590185703016,0.004333659018570302,-0.004333659018570302,0.004333659018570302,0.004333659018570302,0.0038336590185703017,0.0038336590185703017,0.004333659018570302
2016-07-20,0.005697582198857609,0.005739911213098248,0.005739911213098248,0.005739911213098248,0.005739911213098248,0.005739911213098248,-0.005739911213098248,0.005739911213098248,0.005739911213098248,0.005739911213098248,0.005739911213098248,0.005739911213098248
2016-07-21,-0.0034538865491570148,-0.0034538865491570148,-0.0034538865491570148,-0.0005,-0.0034538865491570148,-0.0034538865491570148,0.0034538865491570148,-0.0034538865491570148,-0.0034538865491570148,-0.0034538865491570148,-0.0034538865491570148,-0.0034538865491570148
2016-07-22,0.00556437797756737,0.00556437797756737,0.00556437797756737,0.0,0.00556437797756737,0.00556437797756737,-0.00556437797756737,0.00556437797756737,0.00556437797756737,0.00556437797756737,-0.0005,0.00556437797756737
2016-07-25,-0.003998897427607395,-0.003998897427607395,-0.003998897427607395,0.0,-0.003998897427607395,-0.003998897427607395,0.003998897427607395,-0.003998897427607395,-0.003998897427607395,-0.003998897427607395,-0.004498897427607396,-0.003998897427607395
2016-07-26,-0.0018247799266924991,-0.0018247799266924991,-0.0018247799266924991,0.0,-0.0018247799266924991,-0.0018247799266924991,0.0018247799266924991,-0.0018247799266924991,-0.0018247799266924991,-0.0018247799266924991,-0.0005,-0.0018247799266924991
2016-07-27,0.004536779170298599,0.004536779170298599,0.004536779170298599,0.0,0.004536779170298599,0.004536779170298599,-0.004536779170298599,0.004536779170298599,-0.0005,0.004536779170298599,0.0,0.004536779170298599
2016-07-28,0.005581289947234502,0.005581289947234502,0.005581289947234502,0.0,0.005581289947234502,0.005581289947234502,-0.005581289947234502,0.005581289947234502,0.0,0.005581289947234502,0.005081289947234502,0.005581289947234502
2016-07-29,0.03067385782389187,0.03067385782389187,0.03067385782389187,0.0,0.03067385782389187,0.03067385782389187,-0.03067385782389187,0.03067385782389187,0.0,0.03067385782389187,0.03067385782389187,0.03067385782389187
2016-08-01,0.0053198550590281,0.0053198550590281,0.0053198550590281,0.0,0.0053198550590281,0.0053198550590281,-0.0053198550590281,0.0053198550590281,0.0048198550590281,0.0053198550590281,0.0053198550590281,0.0053198550590281
2016-08-02,-0.002341721906009231,-0.002341721906009231,-0.002341721906009231,0.0,-0.002341721906009231,-0.002341721906009231,0.002341721906009231,-0.002341721906009231,0.001341721906009231,-0.002341721906009231,-0.002341721906009231,-0.002341721906009231
2016-08-03,0.0027365083351458264,0.0027365083351458264,0.0027365083351458264,0.0,0.0027365083351458264,0.0027365083351458264,-0.0027365083351458264,0.002736508335145826,-0.0027365083351458264,0.0027365083351458264,-0.0005,0.0027365083351458264
2016-08-04,-0.0020307285059333324,-0.0020307285059333324,-0.0020307285059333324,0.0,-0.0020307285059333324,-0.0020307285059333324,0.0020307285059333324,-0.0020307285059333324,-0.0030307285059333324,-0.0020307285059333324,-0.0025307285059333324,-0.0020307285059333324
2016-08-05,0.013750571556476965,0.013750571556476965,0.013750571556476965,0.0,0.013750571556476965,0.013750571556476965,-0.013750571556476965,0.013750571556476963,-0.014750571556476966,0.013750571556476965,0.013750571556476965,0.013750571556476965
2016-08-08,-0.000588107438383223,-0.000588107438383223,-0.000588107438383223,0.0,-0.000588107438383223,-0.000588107438383223,0.000588107438383223,-0.0005881074383832231,-0.001588107438383223,-0.000588107438383223,-0.000588107438383223,-0.000588107438383223
2016-08-09,0.0031980484254807706,0.0031980484254807706,0.0031980484254807706,0.0,0.0031980484254807706,0.0031980484254807706,-0.0031980484254807706,0.0031980484254807706,0.0031980484254807706,0.0031980484254807706,0.0031980484254807706,0.0031980484254807706
2016-08-10,0.00040555831757125405,0.0005354471194447541,0.0005354471194447541,0.0,0.0005354471194447541,0.0005354471194447541,-0.0004645528805552459,0.0005354471194447541,0.0005354471194447541,0.0005354471194447541,0.0005354471194447541,0.0005354471194447541
2016-08-11,0.0001894075620481682,0.00021657524503759795,0.00021657524503759787,0.0,0.00021657524503759795,0.00021657524503759795,0.00021657524503759795,0.00021657524503759795,0.00021657524503759795,0.00021657524503759795,0.00021657524503759795,0.00021657524503759795
2016-08-12,-0.0018163922831538359,-0.002076926599733131,-0.002076926599733131,0.0,-0.002076926599733131,-0.002076926599733131,-0.002076926599733131,-0.002076926599733131,-0.002076926599733131,-0.002076926599733131,-0.002076926599733131,-0.002076926599733131
2016-08-15,-0.0008706817648772487,-0.000995568046697648,-0.000995568046697648,0.0,-0.000995568046697648,-0.000995568046697648,-0.000995568046697648,-0.000995568046697648,-0.0005,-0.000995568046697648,-0.0005,-0.000995568046697648
2016-08-16,-0.00592414469349827,-0.006773874679334546,-0.006773874679334546,0.0,-0.006773874679334546,-0.006773874679334546,-0.006773874679334546,-0.006773874679334546,0.0,-0.006773874679334546,-0.007273874679334547,-0.006773874679334546
2016-08-17,0.003117176284998159,0.0035642886189368728,0.0035642886189368728,0.0,0.0035642886189368728,0.0035642886189368728,0.0035642886189368728,0.0035642886189368728,-0.004064288618936873,0.0035642886189368728,-0.0005,0.0035642886189368728
2016-08-18,-0.00270244705175096,-0.0030900726776962317,-0.0030900726776962317,0.0,-0.0030900726776962317,-0.0030900726776962317,-0.0030900726776962317,-0.0030900726776962317,0.0030900726776962317,-0.0030900726776962317,-0.0035900726776962317,-0.0030900726776962317
2016-08-19,-0.00233959183399859,-0.0026751713039173675,-0.0026751713039173675,0.0,-0.0026751713039173675,-0.0026751713039173675,-0.0026751713039173675,-0.0026751713039173675,-0.0005,-0.0026751713039173675,-0.0005,-0.0026751713039173675
2016-08-22,-0.003688161247439789,-0.004217172837583494,-0.004217172837583494,0.0,-0.004217172837583494,-0.004217172837583494,-0.004217172837583494,-0.004217172837583494,0.003717172837583494,-0.004217172837583494,0.0,-0.004217172837583494
2016-08-23,-7.924157234964786e-05,-9.0607591181735e-05,-9.0607591181735e-05,0.0,-9.0607591181735e-05,-9.0607591181735e-05,-9.0607591181735e-05,-9.0607591181735e-05,-0.0005,-9.0607591181735e-05,0.0,-9.0607591181735e-05
2016-08-24,-0.002763941928290759,-0.0031603880748807267,-0.0031603880748807267,0.0,-0.0031603880748807267,-0.0031603880748807267,-0.0031603880748807267,-0.0031603880748807267,0.0,-0.0005,0.0,-0.0031603880748807267
2016-08-25,-0.0002611518275068226,-0.00029861015274523783,-0.00029861015274523783,0.0,-0.00029861015274523783,-0.00029861015274523783,-0.00029861015274523783,-0.00029861015274523783,0.0,0.0,0.0,-0.00029861015274523783
2016-08-26,0.00014776195197286062,0.00016895619483037194,0.0001689561948303719,0.0,0.00016895619483037194,0.00016895619483037194,0.00016895619483037194,0.00016895619483037194,0.0,0.0,0.0,0.00016895619483037194
2016-08-29,0.002966023460149765,0.0033914551812130878,0.0033914551812130878,0.0,0.0033914551812130878,0.0033914551812130878,0.0033914551812130878,0.0033914551812130878,-0.0038914551812130878,0.0,0.0028914551812130877,0.0033914551812130878
2016-08-30,-0.0034657073160976226,-0.003962811215644901,-0.003962811215644901,0.0,-0.003962811215644901,-0.003962811215644901,-0.003962811215644901,-0.003962811215644901,-0.004962811215644901,0.0,-0.003962811215644901,-0.003962811215644901
