date,6.5.volatility_targeting,4.1.2.dual_momentum,4.6.multi_asset_trend,3.17.single_stock_knn,3.20.alpha_combo,3.12.two_moving_averages,3.11.single_moving_average,10.4.trend_following,3.14.support_resistance,3.15.channel,3.13.three_moving_averages,__benchmark__
2016-06-23,0.006192889276495972,0.0,0.0,0.006192889276495972,0.006192889276495971,0.006192889276495972,0.0,-0.006192889276495972,0.0056928892764959715,0.006192889276495972,-0.006692889276495972,0.006192889276495972
2016-06-24,-0.04150410203381116,0.0,0.0,-0.04150410203381116,-0.041504102033811156,-0.04150410203381116,0.0,0.041504102033811156,-0.04150410203381116,-0.04150410203381116,0.04150410203381116,-0.04150410203381116
2016-06-27,-0.005925333474123828,0.0,0.0,-0.0005,-0.0059253334741238275,-0.005925333474123828,0.0,0.005925333474123828,-0.0005,-0.005925333474123828,0.005925333474123828,-0.005925333474123828
2016-06-28,0.014857559868406423,0.0,0.0,0.014357559868406422,0.01485755986840642,-0.015857559868406423,0.0,-0.01485755986840642,0.0,0.014857559868406423,-0.014857559868406423,0.014857559868406423
2016-06-29,0.0056853212174754475,0.0,0.0,0.0056853212174754475,0.005685321217475447,-0.0056853212174754475,0.0,-0.0056853212174754475,0.005185321217475447,0.0056853212174754475,-0.0056853212174754475,0.0056853212174754475
2016-06-30,0.011996692613939874,0.0,0.0,0.011996692613939874,0.011996692613939873,-0.011996692613939874,0.0,-0.011996692613939874,0.011996692613939874,0.011996692613939874,-0.011996692613939874,0.011996692613939874
2016-07-01,0.009551917511309016,0.0,0.0,0.009551917511309016,0.009551917511309014,-0.009551917511309016,0.0,-0.009551917511309016,0.009551917511309016,0.009551917511309016,-0.009551917511309016,0.009551917511309016
2016-07-05,-0.00754651876778778,0.0,0.0,-0.00754651876778778,-0.007546518767787779,0.00754651876778778,0.0,0.00754651876778778,-0.00754651876778778,-0.00754651876778778,0.00754651876778778,-0.00754651876778778
2016-07-06,0.005787989207167943,0.0,0.0,0.005787989207167943,0.005787989207167942,-0.005787989207167943,0.0,-0.005787989207167943,-0.0005,0.005787989207167943,-0.005787989207167943,0.005787989207167943
2016-07-07,-0.0024119155751380905,0.0,0.0,-0.0024119155751380905,-0.00241191557513809,0.0024119155751380905,0.0,0.0024119155751380905,-0.0029119155751380905,-0.0024119155751380905,0.0024119155751380905,-0.0024119155751380905
2016-07-08,0.014874215342289165,0.0,0.0,0.014874215342289165,0.014874215342289164,-0.014874215342289165,0.0,-0.014874215342289165,0.014874215342289165,0.014874215342289165,-0.014874215342289165,0.014874215342289165
2016-07-11,0.013123733632730783,0.0,0.0,0.013123733632730783,0.013123733632730781,-0.013123733632730783,0.0,-0.013123733632730783,0.013123733632730783,-0.0005,-0.0005,0.013123733632730783
2016-07-12,0.007302245321360701,0.0,0.0,-0.0005,0.007302245321360701,-0.007302245321360701,0.0,-0.007302245321360701,0.007302245321360701,0.0068022453213607,0.0,0.007302245321360701
2016-07-13,-0.004136592997056043,0.0,0.0,-0.004636592997056044,-0.004136592997056043,0.004136592997056043,0.0,0.004136592997056043,-0.004136592997056043,-0.004136592997056043,0.0,-0.004136592997056043
2016-07-14,0.008663766715815147,0.0,0.0,0.008663766715815147,0.008663766715815147,-0.008663766715815147,0.0,-0.008663766715815147,0.008663766715815147,0.008663766715815147,0.0,0.008663766715815147
2016-07-15,-0.0002310787412579396,-0.0007310787412579396,-0.0007310787412579396,-0.0002310787412579396,-0.0002310787412579396,0.0002310787412579396,-0.0007310787412579396,-0.0012310787412579396,-0.0002310787412579396,-0.0002310787412579396,0.0,-0.0002310787412579396
2016-07-18,0.023884353148581727,0.023884353148581727,0.023884353148581724,-0.0005,-0.024884353148581728,-0.023884353148581727,0.023884353148581727,0.023884353148581727,0.023884353148581727,0.023884353148581727,0.0,0.023884353148581727
2016-07-19,0.00017728093104677823,0.0002788799388651064,0.00027887993886510637,-0.00022112006113489359,-0.0002788799388651064,-0.0002788799388651064,0.0002788799388651064,0.0002788799388651064,0.0002788799388651064,0.0002788799388651064,-0.00022112006113489359,0.0002788799388651064
2016-07-20,0.004728962447625926,0.004870916324404284,0.004870916324404284,0.004870916324404284,-0.004870916324404284,-0.004870916324404284,0.004870916324404284,0.004870916324404284,0.004870916324404284,0.004870916324404284,0.004870916324404284,0.004870916324404284
2016-07-21,-0.0034647327987430095,-0.003526644015136249,-0.0035266440151362484,-0.003526644015136249,0.003526644015136249,0.003526644015136249,-0.003526644015136249,-0.003526644015136249,-0.003526644015136249,-0.0005,-0.003526644015136249,-0.003526644015136249
2016-07-22,0.006342248031148916,0.006455577489171915,0.006455577489171915,0.006455577489171915,-0.006455577489171915,-0.006455577489171915,0.006455577489171915,0.006455577489171915,0.006455577489171915,0.0,0.006455577489171915,0.006455577489171915
2016-07-25,-0.0022774003167930715,-0.00231809512127501,-0.00231809512127501,-0.00231809512127501,0.00231809512127501,-0.00331809512127501,-0.00231809512127501,-0.0023180951212750096,-0.00231809512127501,0.0,-0.00231809512127501,-0.00231809512127501
2016-07-26,0.00016850412302762074,0.00017151511863100488,0.00017151511863100488,0.00017151511863100488,-0.00017151511863100488,0.00017151511863100488,0.00017151511863100488,0.00017151511863100483,0.00017151511863100488,0.0,0.00017151511863100488,0.00017151511863100488
2016-07-27,0.005601701489453621,0.005701798141411807,0.005701798141411807,-0.0005,-0.005701798141411807,0.005701798141411807,0.005701798141411807,0.005701798141411807,0.005701798141411807,0.0,0.005701798141411807,0.005701798141411807
2016-07-28,0.004989874814814116,0.0050790387525201375,0.0050790387525201375,0.004579038752520137,-0.0050790387525201375,0.0050790387525201375,0.0050790387525201375,0.005079038752520137,0.0050790387525201375,0.0,0.0050790387525201375,0.0050790387525201375
2016-07-29,0.03271234431318265,0.033296880306330046,0.033296880306330046,-0.0005,-0.033296880306330046,0.033296880306330046,0.033296880306330046,0.033296880306330046,0.033296880306330046,0.0,0.033296880306330046,0.033296880306330046
2016-08-01,0.011918335204540541,0.012131303613002853,0.012131303613002851,0.0,-0.012131303613002853,0.012131303613002853,0.012131303613002853,0.012131303613002853,0.012131303613002853,0.0,0.012131303613002853,0.012131303613002853
2016-08-02,-0.0010059714242361603,-0.0010239471003269385,-0.0010239471003269385,0.0,0.0010239471003269385,-0.0010239471003269385,-0.0010239471003269385,-0.0010239471003269383,-0.0010239471003269385,0.0,-0.0010239471003269385,-0.0010239471003269385
2016-08-03,-0.0014734086929192244,-0.001499736992883971,-0.001499736992883971,-0.001999736992883971,0.001499736992883971,-0.001499736992883971,-0.001499736992883971,-0.001499736992883971,-0.001499736992883971,0.0,-0.001499736992883971,-0.001499736992883971
2016-08-04,-0.0020534710451228628,-0.002090164463523836,-0.002090164463523836,-0.002090164463523836,0.002090164463523836,-0.002090164463523836,-0.002090164463523836,-0.002090164463523836,-0.002090164463523836,0.0,-0.002090164463523836,-0.002090164463523836
2016-08-05,0.011928533683944163,0.012141684328758284,0.012141684328758283,0.012141684328758284,-0.012141684328758284,0.012141684328758284,0.012141684328758284,0.012141684328758284,0.012141684328758284,0.0,0.012141684328758284,0.012141684328758284
2016-08-08,-0.0020698222241214113,-0.0021068078212963526,-0.0021068078212963526,-0.0021068078212963526,0.0021068078212963526,-0.0021068078212963526,-0.0021068078212963526,-0.0021068078212963526,-0.0021068078212963526,0.0,-0.0021068078212963526,-0.0021068078212963526
2016-08-09,0.002745273648439219,0.002794328868792384,0.0027943288687923835,0.002794328868792384,-0.002794328868792384,0.002794328868792384,0.002794328868792384,0.002794328868792384,0.002794328868792384,0.0,0.002794328868792384,0.002794328868792384
2016-08-10,0.0012287607237025404,0.0012507174157418977,0.0012507174157418974,0.0012507174157418977,0.00025071741574189763,0.0012507174157418977,0.0012507174157418977,0.0012507174157418977,0.0012507174157418977,0.0,0.0012507174157418977,0.0012507174157418977
2016-08-11,-0.0003524264046853459,-0.0003587239025504285,-0.0003587239025504286,-0.0003587239025504285,-0.0003587239025504285,-0.0003587239025504285,-0.0003587239025504285,-0.0003587239025504285,-0.0003587239025504285,0.0,-0.0003587239025504285,-0.0003587239025504285
2016-08-12,-0.0013979544819178846,-0.0014229344926330878,-0.0014229344926330878,-0.0005,0.0004229344926330878,-0.0014229344926330878,-0.0014229344926330878,-0.0014229344926330878,-0.0014229344926330878,0.0,-0.0014229344926330878,-0.0014229344926330878
2016-08-15,-0.0013267681306247763,-0.0013504761143597888,-0.0013504761143597888,0.0,0.0013504761143597888,-0.0013504761143597888,-0.0013504761143597888,-0.0013504761143597885,-0.0005,0.0,-0.0013504761143597888,-0.0013504761143597888
2016-08-16,-0.005814618135618657,-0.005918519389351395,-0.0059185193893513946,0.005418519389351395,-0.0069185193893513955,-0.005918519389351395,-0.005918519389351395,-0.005918519389351395,0.0,0.0,-0.005918519389351395,-0.005918519389351395
2016-08-17,0.005187041380908103,0.005279728482635138,0.005279728482635138,-0.005279728482635138,-0.006279728482635138,0.005279728482635138,0.005279728482635138,0.005279728482635138,0.0,0.0,0.005279728482635138,0.005279728482635138
2016-08-18,-0.00325687845043244,-0.0033150755231141638,-0.0033150755231141638,0.0033150755231141638,-0.004315075523114164,-0.0033150755231141638,-0.0033150755231141638,-0.0033150755231141638,-0.0038150755231141638,0.0,-0.0033150755231141638,-0.0033150755231141638
2016-08-19,-0.0037940077450681095,-0.0038618027665450194,-0.0038618027665450194,0.0038618027665450194,-0.0038618027665450194,-0.0038618027665450194,-0.0038618027665450194,-0.0038618027665450194,-0.0005,0.0,-0.0005,-0.0038618027665450194
2016-08-22,-0.0033171652803025793,-0.003376439616711857,-0.003376439616711857,0.003376439616711857,0.002376439616711857,-0.003376439616711857,-0.003376439616711857,-0.003376439616711857,0.0,0.0,0.0,-0.003376439616711857
2016-08-23,-0.00044378079875005764,-0.00045171070580452,-0.00045171070580452,0.00045171070580452,0.00045171070580452,-0.00045171070580452,-0.00045171070580452,-0.00045171070580452,0.0,0.0,0.0,-0.00045171070580452
2016-08-24,-0.003687693713651438,-0.0037535890125849347,-0.0037535890125849347,0.0037535890125849347,0.0037535890125849347,-0.0037535890125849347,-0.0037535890125849347,-0.0037535890125849347,0.0,0.0,0.0,-0.0037535890125849347
2016-08-25,-0.002847155457339431,-0.0028980312009720954,-0.002898031200972095,0.0028980312009720954,0.0028980312009720954,-0.0028980312009720954,-0.0028980312009720954,-0.002898031200972095,0.0,0.0,0.0,-0.0028980312009720954
2016-08-26,0.002383634707607636,0.0024262278115372293,0.0024262278115372293,-0.0024262278115372293,-0.0024262278115372293,0.0024262278115372293,0.0024262278115372293,0.0024262278115372293,0.0,0.0,0.0,0.0024262278115372293
2016-08-29,0.0032203141315633415,0.0032778578374230705,0.0032778578374230705,-0.0032778578374230705,0.0022778578374230704,0.0032778578374230705,0.0032778578374230705,0.0032778578374230705,0.0027778578374230705,0.0,0.0,0.0032778578374230705
2016-08-30,-0.0048144992891658266,-0.004900529446361435,-0.004900529446361434,0.004900529446361435,-0.004900529446361435,-0.004900529446361435,-0.004900529446361435,-0.004900529446361435,-0.004900529446361435,0.0,0.0,-0.004900529446361435
2016-08-31,-0.0025680665285507023,-0.0026139552396856613,-0.0026139552396856613,0.0026139552396856613,0.0016139552396856613,-0.0026139552396856613,-0.0026139552396856613,-0.0026139552396856613,-0.0005,0.0,0.0,-0.0026139552396856613
2016-09-01,0.0019277947137833218,0.0019622424252287995,0.001962242425228799,-0.0019622424252287995,-0.0019622424252287995,0.0019622424252287995,0.0019622424252287995,0.0019622424252287995,0.0,0.0,0.0,0.0019622424252287995
