date,3.15.channel,6.5.volatility_targeting,4.6.multi_asset_trend,4.1.2.dual_momentum,3.11.single_moving_average,3.20.alpha_combo,3.17.single_stock_knn,3.13.three_moving_averages,10.4.trend_following,3.12.two_moving_averages,3.14.support_resistance,__benchmark__
2016-04-29,0.0022751311386228767,0.0022751311386228767,0.0022751311386228767,0.0022751311386228767,0.0022751311386228767,0.0022751311386228763,-0.0022751311386228767,0.0,0.0022751311386228767,0.0022751311386228767,-0.0005,0.0022751311386228767
2016-05-02,0.005735372607325928,0.005735372607325928,0.005735372607325928,0.005735372607325928,0.005735372607325928,0.005735372607325928,-0.005735372607325928,0.0,0.005735372607325928,0.005735372607325928,0.005235372607325928,0.005735372607325928
2016-05-03,-0.002198081867724855,-0.002198081867724855,-0.002198081867724855,-0.002198081867724855,-0.002198081867724855,-0.002198081867724855,0.002198081867724855,0.0,-0.002198081867724855,-0.002198081867724855,-0.002198081867724855,-0.002198081867724855
2016-05-04,-0.004821987164894459,-0.004821987164894459,-0.004821987164894459,-0.004821987164894459,-0.004821987164894459,-0.004821987164894459,0.004821987164894459,0.0,-0.004821987164894459,-0.004821987164894459,-0.004821987164894459,-0.004821987164894459
2016-05-05,0.0036493281472429473,0.0036493281472429473,0.003649328147242947,0.0036493281472429473,0.0036493281472429473,0.003649328147242947,-0.0036493281472429473,0.0,0.0036493281472429473,0.0036493281472429473,-0.0005,0.0036493281472429473
2016-05-06,0.006675712079872609,0.006675712079872609,0.006675712079872609,0.006675712079872609,0.006675712079872609,0.006675712079872609,-0.006675712079872609,0.0,0.006675712079872609,0.006675712079872609,0.006175712079872608,0.006675712079872609
2016-05-09,-0.0021909232705364934,-0.0021909232705364934,-0.0021909232705364934,-0.0021909232705364934,-0.0021909232705364934,-0.0021909232705364934,0.0021909232705364934,0.0,-0.0021909232705364934,-0.0021909232705364934,-0.0021909232705364934,-0.0021909232705364934
2016-05-10,0.010325286259124322,0.010325286259124322,0.010325286259124322,0.010325286259124322,0.010325286259124322,0.010325286259124322,-0.010325286259124322,0.009825286259124322,0.010325286259124322,0.010325286259124322,0.010325286259124322,0.010325286259124322
2016-05-11,-0.0028779765869383356,-0.0028779765869383356,-0.0028779765869383356,-0.0028779765869383356,-0.0028779765869383356,-0.0028779765869383356,0.0028779765869383356,-0.0028779765869383356,-0.0028779765869383356,-0.0028779765869383356,-0.0028779765869383356,-0.0028779765869383356
2016-05-12,0.0022380852120786887,0.0022380852120786887,0.0022380852120786883,0.0022380852120786887,0.0022380852120786887,0.0022380852120786887,-0.0022380852120786887,0.0022380852120786887,0.0022380852120786887,0.0022380852120786887,0.0022380852120786887,0.0022380852120786887
2016-05-13,-0.010755302367655761,-0.010755302367655761,-0.010755302367655761,-0.010755302367655761,-0.010755302367655761,-0.010755302367655761,0.010755302367655761,-0.010755302367655761,-0.010755302367655761,-0.010755302367655761,-0.010755302367655761,-0.010755302367655761
2016-05-16,0.007307759625810872,0.007307759625810872,0.007307759625810872,0.007307759625810872,0.007307759625810872,0.007307759625810872,-0.007307759625810872,0.007307759625810872,0.007307759625810872,0.007307759625810872,-0.0005,0.007307759625810872
2016-05-17,-0.010261960934010217,-0.010261960934010217,-0.010261960934010217,-0.010261960934010217,-0.010261960934010217,-0.010261960934010217,0.010261960934010217,-0.010261960934010217,-0.010261960934010217,-0.010261960934010217,-0.010761960934010217,-0.010261960934010217
2016-05-18,0.0007195944437576873,0.0007195944437576873,0.0007195944437576873,0.0007195944437576873,0.0007195944437576873,0.0007195944437576873,-0.0007195944437576873,0.0007195944437576873,-0.0017195944437576874,0.0007195944437576873,-0.0005,0.0007195944437576873
2016-05-19,-0.010250767214936674,-0.010250767214936674,-0.010250767214936674,-0.010250767214936674,-0.010250767214936674,-0.010250767214936674,-0.011250767214936674,-0.010250767214936674,0.010250767214936674,-0.010250767214936674,0.0,-0.010250767214936674
2016-05-20,-0.0006052967174611235,-0.0006052967174611235,-0.0006052967174611235,-0.0006052967174611235,-0.0005,-0.0006052967174611235,-0.00039470328253887656,-0.00039470328253887656,0.0006052967174611235,-0.00039470328253887656,0.0,-0.0006052967174611235
2016-05-23,0.0066658957713841005,0.0066658957713841005,0.0066658957713841005,0.0066658957713841005,0.0,0.0066658957713841005,-0.0066658957713841005,-0.0066658957713841005,-0.0066658957713841,-0.0066658957713841005,0.0,0.0066658957713841005
2016-05-24,0.015170869690636746,0.015170869690636746,0.015170869690636746,0.015170869690636746,0.014670869690636745,0.015170869690636746,-0.015170869690636746,-0.015170869690636746,-0.015170869690636746,-0.015170869690636746,0.014670869690636745,0.015170869690636746
2016-05-25,0.00806473851702294,0.00806473851702294,0.00806473851702294,0.00806473851702294,0.00806473851702294,0.00806473851702294,-0.00806473851702294,-0.00806473851702294,0.00706473851702294,-0.00806473851702294,0.00806473851702294,0.00806473851702294
2016-05-26,-0.006353165250165049,-0.006353165250165049,-0.006353165250165049,-0.006353165250165049,-0.006353165250165049,-0.006353165250165049,-0.007353165250165049,-0.007353165250165049,-0.006353165250165049,0.006353165250165049,-0.006353165250165049,-0.006353165250165049
2016-05-27,-0.00011850042204542,-0.00011850042204542,-0.00011850042204542,-0.00011850042204542,-0.00011850042204542,-0.00011850042204542004,-0.00011850042204542,-0.00011850042204542,-0.00011850042204542,-0.00111850042204542,-0.00011850042204542,-0.00011850042204542
2016-05-31,-0.003374819132634377,-0.003374819132634377,-0.0033748191326343764,-0.003374819132634377,-0.003374819132634377,-0.003374819132634377,-0.003374819132634377,-0.003374819132634377,-0.0033748191326343764,-0.003374819132634377,-0.003374819132634377,-0.003374819132634377
2016-06-01,0.0021979901280380076,0.0021979901280380076,0.0021979901280380076,0.0021979901280380076,0.0021979901280380076,0.0021979901280380076,-0.0031979901280380077,0.0021979901280380076,0.0021979901280380076,0.0021979901280380076,-0.0005,0.0021979901280380076
2016-06-02,-0.0038530658792090833,-0.0038530658792090833,-0.0038530658792090833,-0.0038530658792090833,-0.0038530658792090833,-0.0038530658792090833,-0.004853065879209083,-0.0038530658792090833,-0.0038530658792090833,-0.0038530658792090833,0.0,-0.0038530658792090833
2016-06-03,0.0020229817707551057,0.0020229817707551057,0.0020229817707551057,0.0020229817707551057,0.0020229817707551057,0.0020229817707551057,-0.0030229817707551057,0.0020229817707551057,0.0020229817707551057,0.0020229817707551057,0.0,0.0020229817707551057
2016-06-06,0.010096589187288174,0.010096589187288174,0.010096589187288174,0.010096589187288174,0.010096589187288174,0.010096589187288174,-0.010096589187288174,0.010096589187288174,0.010096589187288174,0.010096589187288174,0.009596589187288174,0.010096589187288174
2016-06-07,0.0048800739871639465,0.0048800739871639465,0.0048800739871639465,0.0048800739871639465,0.0048800739871639465,0.0048800739871639465,0.0038800739871639464,0.0048800739871639465,0.0048800739871639465,0.0048800739871639465,0.0048800739871639465,0.0048800739871639465
2016-06-08,0.0029839598572041215,0.0029839598572041215,0.0029839598572041215,0.0029839598572041215,0.0029839598572041215,0.0029839598572041215,0.0029839598572041215,0.0029839598572041215,0.0029839598572041215,0.0029839598572041215,0.0029839598572041215,0.0029839598572041215
2016-06-09,-0.0075255378003674656,-0.0075255378003674656,-0.0075255378003674656,-0.0075255378003674656,-0.0075255378003674656,-0.0075255378003674656,-0.0075255378003674656,-0.0075255378003674656,-0.007525537800367465,-0.0075255378003674656,-0.0075255378003674656,-0.0075255378003674656
2016-06-10,-0.00922792783438231,-0.00922792783438231,-0.00922792783438231,-0.00922792783438231,-0.00922792783438231,-0.00922792783438231,-0.0005,-0.00922792783438231,-0.00922792783438231,-0.00922792783438231,-0.0005,-0.00922792783438231
2016-06-13,-0.008483774878001893,-0.008483774878001893,-0.008483774878001893,-0.008483774878001893,-0.008483774878001893,-0.008483774878001893,0.0,-0.008483774878001893,0.007483774878001893,-0.008483774878001893,0.0,-0.008483774878001893
2016-06-14,0.0028720317291988096,0.0028720317291988096,0.0028720317291988096,0.0028720317291988096,-0.0005,0.0028720317291988096,0.0,0.0028720317291988096,-0.0028720317291988096,0.0028720317291988096,0.0,0.0028720317291988096
2016-06-15,0.0011336561530492784,0.0011336561530492784,0.0011336561530492784,0.0011336561530492784,0.0006336561530492783,0.0011336561530492784,0.0,0.0011336561530492784,0.00013365615304927834,0.0011336561530492784,0.0,0.0011336561530492784
2016-06-16,0.012693385143683455,0.012693385143683455,0.012693385143683455,0.012693385143683455,0.012693385143683455,0.012693385143683455,0.012193385143683455,0.012693385143683455,-0.013693385143683456,0.012693385143683455,0.0,0.012693385143683455
2016-06-17,-0.005825878187278533,-0.005825878187278533,-0.005825878187278532,-0.005825878187278533,-0.005825878187278533,-0.005825878187278533,0.0048258781872785326,-0.005825878187278533,-0.006825878187278533,-0.005825878187278533,-0.006325878187278533,-0.005825878187278533
2016-06-20,0.013555194981260676,0.013555194981260676,0.013555194981260675,0.013555194981260676,0.013555194981260676,0.013555194981260676,-0.0005,0.013555194981260676,0.013555194981260676,0.013555194981260676,-0.0005,0.013555194981260676
2016-06-21,0.0008176736770622028,0.0008176736770622028,0.0008176736770622027,0.0008176736770622028,0.0008176736770622028,0.0008176736770622028,0.0,0.0008176736770622028,0.0008176736770622028,0.0008176736770622028,0.00031767367706220283,0.0008176736770622028
2016-06-22,-0.0008170056330620845,-0.0008170056330620845,-0.0008170056330620845,-0.0008170056330620845,-0.0008170056330620845,-0.0008170056330620845,0.0,-0.0008170056330620845,-0.0008170056330620845,-0.0008170056330620845,-0.0008170056330620845,-0.0008170056330620845
2016-06-23,0.016819577056076618,0.016819577056076618,0.016819577056076618,0.016819577056076618,0.016819577056076618,0.016819577056076618,0.0,0.016819577056076618,0.016819577056076618,0.016819577056076618,0.016819577056076618,0.016819577056076618
2016-06-24,-0.02866011919683309,-0.02866011919683309,-0.02866011919683309,-0.02866011919683309,-0.02866011919683309,-0.02866011919683309,0.0,-0.02866011919683309,-0.02866011919683309,-0.02866011919683309,-0.02866011919683309,-0.02866011919683309
2016-06-27,-0.01141175219721291,-0.01141175219721291,-0.01141175219721291,-0.01141175219721291,-0.01141175219721291,-0.01141175219721291,0.0,-0.01141175219721291,0.010411752197212909,-0.01141175219721291,-0.0005,-0.01141175219721291
2016-06-28,0.014354548675648449,0.014354548675648449,0.014354548675648449,0.014354548675648449,-0.0005,0.014354548675648449,0.0,0.014354548675648449,-0.014354548675648449,0.014354548675648449,0.0,0.014354548675648449
2016-06-29,0.011380574049993486,0.011380574049993486,0.011380574049993486,0.011380574049993486,0.010880574049993486,0.011380574049993486,0.0,0.011380574049993486,0.010380574049993485,0.011380574049993486,0.010880574049993486,0.011380574049993486
2016-06-30,0.020988848269974714,0.020988848269974714,0.020988848269974714,0.020988848269974714,0.020988848269974714,0.020988848269974714,0.0,0.020988848269974714,0.020988848269974714,0.020988848269974714,0.020988848269974714,0.020988848269974714
2016-07-01,0.0023982422895780786,0.0023982422895780786,0.002398242289578078,0.0023982422895780786,0.0023982422895780786,0.0023982422895780786,0.0018982422895780786,0.0023982422895780786,0.0023982422895780786,0.0023982422895780786,0.0023982422895780786,0.0023982422895780786
2016-07-05,0.0005128235029805417,0.0005128235029805417,0.0005128235029805416,0.0005128235029805417,0.0005128235029805417,0.0005128235029805417,-0.0005,0.0005128235029805417,0.0005128235029805417,0.0005128235029805417,0.0005128235029805417,0.0005128235029805417
2016-07-06,-0.002676409827782056,-0.002676409827782056,-0.002676409827782056,-0.002676409827782056,-0.002676409827782056,-0.002676409827782056,-0.003176409827782056,-0.002676409827782056,-0.002676409827782056,-0.002676409827782056,-0.002676409827782056,-0.002676409827782056
2016-07-07,-0.0016557920546798055,-0.0016557920546798055,-0.0016557920546798055,-0.0016557920546798055,-0.0016557920546798055,-0.0016557920546798055,-0.0005,-0.0016557920546798055,-0.0016557920546798055,-0.0016557920546798055,-0.0016557920546798055,-0.0016557920546798055
2016-07-08,0.012867112007406423,0.012867112007406423,0.012867112007406423,0.012867112007406423,0.012867112007406423,0.012867112007406423,0.012367112007406422,0.012867112007406423,0.012867112007406423,0.012867112007406423,-0.0005,0.012867112007406423
2016-07-11,0.005024985809840787,0.005024985809840787,0.0050249858098407865,0.005024985809840787,0.005024985809840787,0.005024985809840787,-0.0005,0.005024985809840787,0.0050249858098407865,0.005024985809840787,0.004524985809840787,0.005024985809840787
2016-07-12,0.006460195397378854,0.006460195397378854,0.006460195397378853,0.006460195397378854,0.006460195397378854,0.006460195397378854,0.0,0.006460195397378854,0.006460195397378854,0.006460195397378854,0.006460195397378854,0.006460195397378854
2016-07-13,0.00027894945167927787,0.00027894945167927787,0.0002789494516792778,0.00027894945167927787,0.00027894945167927787,0.00027894945167927787,0.0,0.00027894945167927787,0.00027894945167927787,0.00027894945167927787,0.00027894945167927787,0.00027894945167927787
2016-07-14,0.009430374842293032,0.009430374842293032,0.009430374842293032,0.009430374842293032,0.009430374842293032,0.009430374842293032,0.0,0.009430374842293032,0.009430374842293032,0.009430374842293032,0.009430374842293032,0.009430374842293032
2016-07-15,0.0027636415860579078,0.0027636415860579078,0.0027636415860579078,0.0027636415860579078,0.0027636415860579078,0.0027636415860579078,0.0,0.0027636415860579078,0.0027636415860579078,0.0027636415860579078,0.0027636415860579078,0.0027636415860579078
2016-07-18,-0.0015983467751428115,-0.0015983467751428115,-0.0015983467751428115,-0.0015983467751428115,-0.0015983467751428115,-0.0015983467751428115,0.0,-0.0015983467751428115,-0.0015983467751428115,-0.0015983467751428115,-0.0015983467751428115,-0.0015983467751428115
2016-07-19,0.0007178085238785936,0.0007178085238785936,0.0007178085238785936,0.0007178085238785936,0.0007178085238785936,0.0007178085238785936,0.0,0.0007178085238785936,0.0007178085238785936,0.0007178085238785936,0.0007178085238785936,0.0007178085238785936
2016-07-20,0.0009933206212648926,0.0009933206212648926,0.0009933206212648926,0.0009933206212648926,0.0009933206212648926,0.0009933206212648926,0.0,0.0009933206212648926,0.0009933206212648926,0.0009933206212648926,0.0009933206212648926,0.0009933206212648926
2016-07-21,-0.006394281052762407,-0.006394281052762407,-0.006394281052762407,-0.006394281052762407,-0.006394281052762407,-0.006394281052762407,0.0,-0.006394281052762407,-0.006394281052762407,-0.006394281052762407,-0.006394281052762407,-0.006394281052762407
2016-07-22,0.0009989313187399596,0.0009989313187399596,0.0009989313187399596,0.0009989313187399596,0.0009989313187399596,0.0009989313187399596,0.0,0.0009989313187399596,0.0009989313187399596,0.0009989313187399596,-0.0005,0.0009989313187399596
2016-07-25,-0.004489374449166528,-0.004489374449166528,-0.004489374449166528,-0.004489374449166528,-0.004489374449166528,-0.004489374449166528,-0.004989374449166528,-0.004489374449166528,-0.004489374449166528,-0.004489374449166528,0.0,-0.004489374449166528
2016-07-26,-0.010967058305614952,-0.010967058305614952,-0.010967058305614952,-0.010967058305614952,-0.010967058305614952,-0.010967058305614952,-0.0005,-0.010967058305614952,-0.010967058305614952,-0.010967058305614952,0.0,-0.010967058305614952
2016-07-27,0.003433624325437812,0.003433624325437812,0.003433624325437812,0.003433624325437812,0.003433624325437812,0.003433624325437812,0.0,0.003433624325437812,0.003433624325437812,0.003433624325437812,0.0,0.003433624325437812
2016-07-28,-0.0016269056972392226,-0.0016269056972392226,-0.0016269056972392224,-0.0016269056972392226,-0.0016269056972392226,-0.0016269056972392226,0.0011269056972392226,-0.0016269056972392226,-0.0016269056972392226,-0.0016269056972392226,-0.0021269056972392226,-0.0016269056972392226
2016-07-29,0.0021353499170133627,0.0021353499170133627,0.0021353499170133627,0.0021353499170133627,0.0021353499170133627,0.0021353499170133627,-0.0005,0.0021353499170133627,0.0021353499170133627,0.0021353499170133627,-0.0005,0.0021353499170133627
2016-08-01,-0.0003926350951304336,-0.0003926350951304336,-0.0003926350951304336,-0.0003926350951304336,-0.0003926350951304336,-0.0003926350951304336,0.0,-0.0003926350951304336,-0.0003926350951304336,-0.0003926350951304336,-0.0008926350951304336,-0.0003926350951304336
2016-08-02,0.000392789318001574,0.000392789318001574,0.00039278931800157396,0.000392789318001574,0.000392789318001574,0.000392789318001574,0.0,0.000392789318001574,0.000392789318001574,0.000392789318001574,0.000392789318001574,0.000392789318001574
2016-08-03,0.00011172600956710355,0.00011172600956710355,0.00011172600956710355,0.00011172600956710355,0.00011172600956710355,0.00011172600956710355,-0.0006117260095671036,0.00011172600956710355,0.00011172600956710355,0.00011172600956710355,0.00011172600956710355,0.00011172600956710355
2016-08-04,-0.0031950635796612614,-0.0031950635796612614,-0.003195063579661261,-0.0031950635796612614,-0.0031950635796612614,-0.0031950635796612614,-0.0005,-0.0005,-0.0031950635796612614,-0.0031950635796612614,-0.0031950635796612614,-0.0031950635796612614
2016-08-05,0.004274000219310681,0.004274000219310681,0.004274000219310681,0.004274000219310681,0.004274000219310681,0.004274000219310681,0.0,0.0,0.004274000219310681,0.004274000219310681,-0.0005,0.004274000219310681
2016-08-08,5.604499790612394e-05,5.604499790612394e-05,5.604499790612394e-05,5.604499790612394e-05,5.604499790612394e-05,5.604499790612394e-05,-0.000556044997906124,0.0,5.604499790612394e-05,5.604499790612394e-05,-0.00044395500209387607,5.604499790612394e-05
2016-08-09,-0.00106366312503825,-0.00106366312503825,-0.0010636631250382498,-0.00106366312503825,-0.00106366312503825,-0.00106366312503825,-0.0005,0.0,-0.00106366312503825,-0.00106366312503825,-0.00106366312503825,-0.00106366312503825
2016-08-10,0.0024101699040508517,0.0024101699040508517,0.0024101699040508517,0.0024101699040508517,0.0024101699040508517,0.0024101699040508517,0.0,0.0,0.0024101699040508517,0.0024101699040508517,-0.0005,0.0024101699040508517
2016-08-11,0.012191258646651715,0.012191258646651715,0.012191258646651715,0.012191258646651715,0.012191258646651715,0.012191258646651715,0.0,0.0,-0.013191258646651716,0.012191258646651715,0.011691258646651714,0.012191258646651715
2016-08-12,-0.004033075280464815,-0.004033075280464815,-0.004033075280464815,-0.004033075280464815,-0.004033075280464815,-0.004033075280464815,0.003533075280464815,0.003533075280464815,-0.005033075280464815,-0.004033075280464815,-0.004033075280464815,-0.004033075280464815
2016-08-15,0.001608575329944406,0.001608575329944406,0.0016085753299444059,0.001608575329944406,0.001608575329944406,0.001608575329944406,-0.0005,-0.001608575329944406,-0.002608575329944406,0.001608575329944406,0.001608575329944406,0.001608575329944406
2016-08-16,-0.007255027437912509,-0.007255027437912509,-0.007255027437912509,-0.007255027437912509,-0.007255027437912509,-0.007255027437912509,0.0,0.007255027437912509,0.007255027437912509,-0.007255027437912509,-0.007255027437912509,-0.007255027437912509
2016-08-17,0.009711376993160936,0.009711376993160936,0.009711376993160934,0.009711376993160936,0.009711376993160936,0.009711376993160936,0.0,-0.0005,-0.009711376993160936,0.009711376993160936,-0.0005,0.009711376993160936
2016-08-18,-0.0038360464369395775,-0.0038360464369395775,-0.0038360464369395775,-0.0038360464369395775,-0.0038360464369395775,-0.0038360464369395775,0.0,0.0,0.0038360464369395775,-0.0038360464369395775,-0.004336046436939578,-0.0038360464369395775
2016-08-19,0.002399612675404894,0.002399612675404894,0.002399612675404894,0.002399612675404894,0.002399612675404894,0.002399612675404894,0.001899612675404894,0.0,-0.002399612675404894,0.002399612675404894,-0.0005,0.002399612675404894
2016-08-22,-0.0030067036423464533,-0.0030067036423464533,-0.0030067036423464533,-0.0030067036423464533,-0.0030067036423464533,-0.0030067036423464533,-0.0005,0.0,-0.004006703642346453,-0.0030067036423464533,-0.0035067036423464533,-0.0030067036423464533
