ticker,section,key,title,style,applicability,sharpe,cagr,max_drawdown,calmar,ann_volatility,ann_turnover,hit_rate,params
ARE,3.9,3.9.mean_reversion_single_cluster,Mean-reversion (single cluster),mean-reversion,not applicable: takes no position on a one-name universe,,,,,,,,{}
ARE,3.9.1,3.9.1.mean_reversion_multi_cluster,Mean-reversion (multiple clusters),mean-reversion,not applicable: takes no position on a one-name universe,,,,,,,,{}
ARE,3.10,3.10.mean_reversion_weighted_regression,Mean-reversion (weighted regression),mean-reversion,not applicable: takes no position on a one-name universe,,,,,,,,{}
ARE,3.18,3.18.stat_arb_optimization,Statistical arbitrage (mean-variance optimisation),optimization,not applicable: takes no position on a one-name universe,,,,,,,,{}
ARE,3.18.1,3.18.1.stat_arb_dollar_neutral,Statistical arbitrage (dollar-neutral),optimization,not applicable: takes no position on a one-name universe,,,,,,,,{}
ARE,4.1.1,4.1.1.momentum_rotation_ma_filter,Momentum rotation with MA filter,momentum,not applicable: takes no position on a one-name universe,,,,,,,,{}
ARE,4.3,4.3.r_squared,R-squared selectivity,factor,not applicable: takes no position on a one-name universe,,,,,,,,{}
ARE,4.4,4.4.mean_reversion_ibs,Mean-reversion (internal bar strength),mean-reversion,not applicable: takes no position on a one-name universe,,,,,,,,{}
ARE,10.3,10.3.contrarian,Contrarian trading (market-index demeaned),mean-reversion,not applicable: takes no position on a one-name universe,,,,,,,,{}
ARE,10.3.1,10.3.1.contrarian_market_activity,Contrarian trading with volume filter,mean-reversion,not applicable: takes no position on a one-name universe,,,,,,,,{}
