date,6.5.volatility_targeting,4.6.multi_asset_trend,4.1.2.dual_momentum,3.11.single_moving_average,3.20.alpha_combo,10.4.trend_following,3.14.support_resistance,3.12.two_moving_averages,3.15.channel,3.13.three_moving_averages,3.17.single_stock_knn,__benchmark__
2016-04-18,0.004571054245890542,0.004934328723847692,0.004934328723847692,0.004934328723847692,0.004934328723847692,0.004934328723847692,0.004934328723847692,0.004934328723847692,-0.004934328723847692,0.004934328723847692,0.0,0.004934328723847692
2016-04-19,0.004824256823146943,0.0052076540187797615,0.0052076540187797615,0.0052076540187797615,0.0052076540187797615,0.0052076540187797615,0.0052076540187797615,0.0052076540187797615,-0.0052076540187797615,0.0052076540187797615,0.0,0.0052076540187797615
2016-04-20,0.006718862758063642,0.007252829591446908,0.007252829591446908,0.007252829591446908,0.007252829591446908,0.007252829591446907,0.007252829591446908,0.007252829591446908,-0.007252829591446908,0.007252829591446908,-0.007752829591446908,0.007252829591446908
2016-04-21,-0.00884883490258285,-0.009552076585320424,-0.009552076585320424,-0.009552076585320424,-0.009552076585320424,-0.009552076585320424,-0.009552076585320424,-0.009552076585320424,0.009552076585320424,-0.009552076585320424,0.009552076585320424,-0.009552076585320424
2016-04-22,0.007147286370143365,0.007715301227385174,0.007715301227385174,0.007715301227385174,0.007715301227385174,0.007715301227385174,-0.0005,0.007715301227385174,-0.007715301227385174,0.007715301227385174,-0.0005,0.007715301227385174
2016-04-25,-0.0006819467897377839,-0.0007361430102834632,-0.0007361430102834632,-0.0007361430102834632,-0.0007361430102834632,-0.0007361430102834632,-0.0012361430102834632,-0.0007361430102834632,0.0007361430102834632,-0.0007361430102834632,0.00023614301028346317,-0.0007361430102834632
2016-04-26,0.0017745803186798477,0.0019156111846865276,0.0019156111846865276,0.0019156111846865276,0.0019156111846865276,0.0019156111846865274,0.0019156111846865276,0.0019156111846865276,-0.0019156111846865276,0.0019156111846865276,-0.0005,0.0019156111846865276
2016-04-27,0.017982462995045703,0.01941157967262219,0.019411579672622192,0.019411579672622192,0.019411579672622192,0.019411579672622192,0.019411579672622192,0.019411579672622192,-0.019411579672622192,0.019411579672622192,-0.019911579672622193,0.019411579672622192
2016-04-28,-0.004142770114190886,-0.004472007653185783,-0.004472007653185783,-0.004472007653185783,-0.004472007653185783,-0.004472007653185783,-0.004472007653185783,-0.004472007653185783,0.004472007653185783,-0.004472007653185783,-0.0005,-0.004472007653185783
2016-04-29,-0.000537044923919343,-0.0005797253875239328,-0.0005797253875239328,-0.0005797253875239328,-0.0005797253875239328,-0.0005797253875239328,-0.0005797253875239328,-0.0005797253875239328,0.0005797253875239328,-0.0005797253875239328,7.972538752393276e-05,-0.0005797253875239328
2016-05-02,0.0021491644122284964,0.0023199645248279666,0.0023199645248279666,0.0023199645248279666,0.0023199645248279666,0.0023199645248279666,0.0023199645248279666,0.0023199645248279666,-0.0023199645248279666,0.0023199645248279666,-0.0005,0.0023199645248279666
2016-05-03,-0.0021441899675693193,-0.0023145947471253647,-0.0023145947471253647,-0.0023145947471253647,-0.0023145947471253647,-0.0023145947471253647,-0.0023145947471253647,-0.0023145947471253647,0.0023145947471253647,-0.0023145947471253647,0.0,-0.0023145947471253647
2016-05-04,-0.0072531358611163865,-0.007829562873740037,-0.007829562873740037,-0.007829562873740037,-0.007829562873740037,-0.007829562873740037,-0.0005,-0.007829562873740037,0.007829562873740037,-0.007829562873740037,0.0,-0.007829562873740037
2016-05-05,0.003113721243785065,0.0033611773881432323,0.0033611773881432327,0.0033611773881432327,0.0033611773881432327,0.0033611773881432327,0.0,0.0033611773881432327,-0.0033611773881432327,0.0033611773881432327,0.0,0.0033611773881432327
2016-05-06,0.0025635079287486995,0.0027672370805942315,0.0027672370805942315,0.0027672370805942315,0.0027672370805942315,0.0027672370805942315,0.0022672370805942314,0.0027672370805942315,-0.0027672370805942315,0.0027672370805942315,0.0,0.0027672370805942315
2016-05-09,-0.002825514727112354,-0.0030500662927330775,-0.003050066292733078,-0.003050066292733078,-0.003050066292733078,-0.0030500662927330775,-0.003050066292733078,-0.003050066292733078,0.003050066292733078,-0.003050066292733078,0.0,-0.003050066292733078
2016-05-10,0.00728794085719752,0.00786713392029914,0.00786713392029914,0.00786713392029914,0.00786713392029914,0.00786713392029914,0.00786713392029914,0.00786713392029914,-0.00786713392029914,0.00786713392029914,0.0,0.00786713392029914
2016-05-11,-0.005623877441022217,-0.006070822725760205,-0.006070822725760205,-0.006070822725760205,-0.006070822725760205,-0.006070822725760205,-0.006070822725760205,-0.006070822725760205,0.006070822725760205,-0.006070822725760205,0.0,-0.006070822725760205
2016-05-12,0.006466461491805124,0.0069803692899410566,0.006980369289941057,0.006980369289941057,0.006980369289941057,0.006980369289941057,-0.0005,0.006980369289941057,-0.006980369289941057,0.006980369289941057,0.006480369289941057,0.006980369289941057
2016-05-13,-0.004950449130197362,-0.005343875181757052,-0.005343875181757052,-0.005343875181757052,-0.005343875181757052,-0.005343875181757052,-0.005843875181757052,-0.005343875181757052,0.005343875181757052,-0.005343875181757052,0.004343875181757052,-0.005343875181757052
2016-05-16,0.007577953246873541,0.008180194406495866,0.008180194406495866,0.008180194406495866,0.008180194406495866,0.008180194406495866,-0.0005,0.008180194406495866,-0.008180194406495866,0.008180194406495866,-0.0005,0.008180194406495866
2016-05-17,-0.007784585499911142,-0.008403248303166078,-0.008403248303166078,-0.008403248303166078,-0.008403248303166078,-0.008403248303166078,-0.008903248303166078,-0.008403248303166078,0.008403248303166078,-0.008403248303166078,0.0,-0.008403248303166078
2016-05-18,0.0075799687322630665,0.008182370068151812,0.008182370068151812,0.008182370068151812,0.008182370068151812,0.008182370068151812,-0.0005,0.008182370068151812,-0.008182370068151812,0.008182370068151812,0.0076823700681518114,0.008182370068151812
2016-05-19,-0.005370414169780462,-0.00579721601876193,-0.00579721601876193,-0.00579721601876193,-0.00579721601876193,-0.00579721601876193,-0.006297216018761931,-0.00579721601876193,0.00579721601876193,-0.00579721601876193,-0.0005,-0.00579721601876193
2016-05-20,0.0017553007717228254,0.001894799438158179,0.001894799438158179,0.001894799438158179,0.001894799438158179,0.001894799438158179,-0.0005,0.001894799438158179,-0.001894799438158179,0.001894799438158179,0.001394799438158179,0.001894799438158179
2016-05-23,-0.003100054983535499,-0.0033464250319318323,-0.0033464250319318323,-0.0033464250319318323,-0.0033464250319318323,-0.0033464250319318323,-0.0038464250319318323,-0.0033464250319318323,0.0033464250319318323,-0.0033464250319318323,-0.0033464250319318323,-0.0033464250319318323
2016-05-24,0.014200177126301556,0.015328704957073613,0.015328704957073613,0.015328704957073613,0.015328704957073613,0.015328704957073612,-0.0005,0.015328704957073613,-0.015328704957073613,0.015328704957073613,0.015328704957073613,0.015328704957073613
2016-05-25,0.003995894859380062,0.004313459810685982,0.004313459810685982,0.004313459810685982,0.004313459810685982,0.004313459810685982,0.0038134598106859823,0.004313459810685982,-0.004313459810685982,0.004313459810685982,-0.0005,0.004313459810685982
2016-05-26,-0.008885594920618878,-0.00959175802490242,-0.00959175802490242,-0.00959175802490242,-0.00959175802490242,-0.00959175802490242,-0.00959175802490242,-0.00959175802490242,0.00959175802490242,-0.00959175802490242,0.0,-0.00959175802490242
2016-05-27,0.005088164909084962,0.005492535619139316,0.005492535619139316,0.005492535619139316,0.005492535619139316,0.005492535619139316,-0.0005,0.005492535619139316,-0.005492535619139316,0.005492535619139316,0.0049925356191393155,0.005492535619139316
2016-05-31,-0.001331795116878062,-0.0014376366032845533,-0.0014376366032845533,-0.0014376366032845533,-0.0014376366032845533,-0.0014376366032845533,-0.0019376366032845533,-0.0014376366032845533,0.0014376366032845533,-0.0014376366032845533,-0.0014376366032845533,-0.0014376366032845533
2016-06-01,-0.000666920748269006,-0.0007199228072325425,-0.0007199228072325425,-0.0007199228072325425,-0.0007199228072325425,-0.0007199228072325425,-0.0005,-0.0007199228072325425,0.0007199228072325425,-0.0007199228072325425,-0.0007199228072325425,-0.0007199228072325425
2016-06-02,0.0022692028907506418,0.0024495427972957007,0.0024495427972957007,0.0024495427972957007,0.0024495427972957007,0.0024495427972957007,0.0,0.0024495427972957007,-0.0024495427972957007,0.0024495427972957007,0.0024495427972957007,0.0024495427972957007
2016-06-03,-0.006124430918997385,-0.006611156589970024,-0.006611156589970024,-0.006611156589970024,-0.006611156589970024,-0.006611156589970024,-0.007111156589970025,-0.006611156589970024,0.006611156589970024,-0.006611156589970024,-0.006611156589970024,-0.006611156589970024
2016-06-06,0.003082368142264742,0.0033273325678695453,0.0033273325678695453,0.0033273325678695453,0.0033273325678695453,0.0033273325678695453,-0.0005,0.0033273325678695453,-0.0033273325678695453,0.0033273325678695453,0.0033273325678695453,0.0033273325678695453
2016-06-07,-0.0005340082365509823,-0.0005764473661089564,-0.0005764473661089564,-0.0005764473661089564,-0.0005764473661089564,-0.0005764473661089564,-0.0010764473661089564,-0.0005764473661089564,0.0005764473661089564,-0.0005764473661089564,-0.0005764473661089564,-0.0005764473661089564
2016-06-08,0.007885543412348109,0.008512229623544254,0.008512229623544254,0.008512229623544254,0.008512229623544254,0.008512229623544254,0.008512229623544254,0.008512229623544254,-0.008512229623544254,0.008512229623544254,0.008512229623544254,0.008512229623544254
2016-06-09,-0.0026505060384198003,-0.0028611491735991423,-0.0028611491735991423,-0.0028611491735991423,-0.0028611491735991423,-0.0028611491735991423,-0.0028611491735991423,-0.0028611491735991423,0.0028611491735991423,-0.0028611491735991423,-0.0028611491735991423,-0.0028611491735991423
2016-06-10,-0.009968335102669803,-0.01076054660043968,-0.01076054660043968,-0.01076054660043968,-0.01076054660043968,-0.01076054660043968,-0.01076054660043968,-0.01076054660043968,0.01076054660043968,-0.01076054660043968,-0.01076054660043968,-0.01076054660043968
2016-06-13,-0.00779248988283656,-0.008411780869531536,-0.008411780869531538,-0.0005,-0.008411780869531538,-0.008411780869531538,-0.0005,-0.008411780869531538,0.008411780869531538,-0.008411780869531538,-0.008411780869531538,-0.008411780869531538
2016-06-14,-0.0008127230961386523,-0.0008773124758728602,-0.0008773124758728601,0.0,-0.0008773124758728601,-0.00012268752412713992,0.0,-0.0008773124758728601,0.0008773124758728601,-0.0008773124758728601,-0.0008773124758728601,-0.0008773124758728601
2016-06-15,-0.002034182043075293,-0.002195844184895712,-0.002195844184895712,0.0,-0.002195844184895712,0.002195844184895712,0.0,-0.002195844184895712,0.002195844184895712,-0.0005,-0.002195844184895712,-0.002195844184895712
2016-06-16,0.008834274982784758,0.009536359547934303,0.009536359547934303,0.0,0.009536359547934303,-0.009536359547934303,0.0,0.009536359547934303,-0.009536359547934303,0.0,0.009536359547934303,0.009536359547934303
2016-06-17,-0.00026926213185124974,-0.000290661147290594,-0.000290661147290594,0.0,-0.000290661147290594,-0.001290661147290594,-0.000790661147290594,-0.000290661147290594,0.000290661147290594,0.0,-0.0005,-0.000290661147290594
2016-06-20,0.013332090239035553,0.014391628774597098,0.014391628774597098,0.0,0.014391628774597098,-0.0153916287745971,0.014391628774597098,0.014391628774597098,-0.014391628774597098,0.0,0.0,0.014391628774597098
2016-06-21,0.010222038487716656,0.011034412503759361,0.011034412503759361,0.01053441250375936,0.011034412503759361,0.01003441250375936,0.011034412503759361,0.011034412503759361,-0.011034412503759361,0.0,-0.011534412503759361,0.011034412503759361
2016-06-22,0.003808072255076133,0.004110710418193442,0.004110710418193442,0.004110710418193442,0.004110710418193442,0.004110710418193442,0.004110710418193442,0.004110710418193442,-0.004110710418193442,0.0,-0.004110710418193442,0.004110710418193442
2016-06-23,0.012161390231910636,0.013127889960436567,0.013127889960436567,0.013127889960436567,0.013127889960436567,0.013127889960436567,0.013127889960436567,0.013127889960436567,-0.013127889960436567,0.0,-0.013127889960436567,0.013127889960436567
2016-06-24,-0.032397841616186085,-0.03497258878980347,-0.03497258878980347,-0.03497258878980347,-0.03497258878980347,-0.03497258878980347,-0.03497258878980347,-0.03497258878980347,0.03497258878980347,0.0,-0.03597258878980347,-0.03497258878980347
2016-06-27,-0.0258145881670501,-0.027866145758713934,-0.027866145758713934,-0.0005,-0.027866145758713934,0.026866145758713933,-0.0005,-0.027866145758713934,0.027866145758713934,-0.028366145758713934,0.026866145758713933,-0.027866145758713934
2016-06-28,0.01750775224461623,0.022575323017106408,0.022575323017106408,0.0,0.022575323017106408,-0.022575323017106408,0.0,0.022575323017106408,-0.022575323017106408,0.022575323017106408,-0.0005,0.022575323017106408
2016-06-29,0.013913223916975784,0.017865070644220937,0.017865070644220937,0.0,0.017865070644220937,-0.017865070644220937,0.017365070644220937,0.017865070644220937,-0.017865070644220937,0.017865070644220937,0.0,0.017865070644220937
2016-06-30,0.02039169405272379,0.029680541111059666,0.029680541111059666,0.029180541111059666,0.029680541111059666,0.028680541111059665,0.029680541111059666,0.029680541111059666,-0.029680541111059666,0.029680541111059666,0.029180541111059666,0.029680541111059666
2016-07-01,0.0032442457910850002,0.004711643453456649,0.004711643453456649,0.004711643453456649,0.004711643453456649,0.004711643453456649,0.004711643453456649,0.004711643453456649,-0.004711643453456649,0.004711643453456649,-0.0005,0.004711643453456649
2016-07-05,-0.009497419643717605,-0.013793176587303835,-0.013793176587303835,-0.013793176587303835,-0.013793176587303835,-0.013793176587303835,-0.013793176587303835,-0.013793176587303835,0.013793176587303835,-0.013793176587303835,0.0,-0.013793176587303835
2016-07-06,0.006048919838758357,0.00992972632180944,0.00992972632180944,0.00992972632180944,0.00992972632180944,0.00992972632180944,0.00992972632180944,0.00992972632180944,-0.00992972632180944,0.00992972632180944,-0.01042972632180944,0.00992972632180944
2016-07-07,-0.006706026469684547,-0.01094006546426951,-0.01094006546426951,-0.01094006546426951,-0.01094006546426951,-0.01094006546426951,-0.01094006546426951,-0.01094006546426951,0.01094006546426951,-0.01094006546426951,0.01094006546426951,-0.01094006546426951
2016-07-08,0.009183580996559384,0.0149818939356956,0.0149818939356956,0.0149818939356956,0.0149818939356956,0.0149818939356956,-0.0005,0.0149818939356956,-0.0149818939356956,0.0149818939356956,-0.0005,0.0149818939356956
2016-07-11,0.0014375969762442744,0.0023452643830808024,0.002345264383080803,0.002345264383080803,0.002345264383080803,0.0023452643830808024,0.0018452643830808029,0.002345264383080803,-0.002345264383080803,0.002345264383080803,0.0018452643830808029,0.002345264383080803
2016-07-12,0.00455546639746662,0.00743168862125132,0.00743168862125132,0.00743168862125132,0.00743168862125132,0.007431688621251319,0.00743168862125132,0.00743168862125132,-0.0005,0.00743168862125132,-0.0005,0.00743168862125132
2016-07-13,0.0006700973548397277,0.0010931822238580136,0.0010931822238580136,0.0010931822238580136,0.0010931822238580136,0.0010931822238580136,0.0010931822238580136,0.0010931822238580136,0.0,0.0010931822238580136,0.0,0.0010931822238580136
2016-07-14,0.0035129155371391436,0.005730893863972408,0.005730893863972408,0.005730893863972408,0.005730893863972408,0.005730893863972408,0.005730893863972408,0.005730893863972408,0.0,0.005730893863972408,0.0,0.005730893863972408
2016-07-15,-0.0028276282331850065,-0.004612931088104677,-0.004612931088104677,-0.004612931088104677,-0.004612931088104677,-0.004612931088104677,-0.004612931088104677,-0.004612931088104677,0.0,-0.004612931088104677,0.0,-0.004612931088104677
2016-07-18,-0.0012533486426391264,-0.0020446856662452713,-0.0020446856662452717,-0.0020446856662452717,-0.0020446856662452717,-0.0020446856662452713,-0.0005,-0.0020446856662452717,0.0,-0.0020446856662452717,0.0,-0.0020446856662452717
2016-07-19,0.0,-5.551115123125783e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,0.002009490848859655,0.003278239585804865,0.003278239585804865,0.003278239585804865,0.003278239585804865,0.003278239585804865,0.0,0.003278239585804865,0.0,0.003278239585804865,0.0,0.003278239585804865
2016-07-21,-0.0010015229252645517,-0.0016338626779796026,-0.0016338626779796028,-0.0016338626779796028,-0.0016338626779796028,-0.0016338626779796026,-0.002133862677979603,-0.0016338626779796028,0.0,-0.0016338626779796028,0.0,-0.0016338626779796028
2016-07-22,0.001337576220435231,0.0021820927014175595,0.0021820927014175595,0.0021820927014175595,0.0021820927014175595,0.0021820927014175595,-0.0005,0.0021820927014175595,0.0,0.0021820927014175595,0.0,0.0021820927014175595
2016-07-25,-0.0020020764589638875,-0.0032661439116818958,-0.0032661439116818958,-0.0032661439116818958,-0.0032661439116818958,-0.0032661439116818958,-0.003766143911681896,-0.0032661439116818958,0.0,-0.0032661439116818958,-0.003766143911681896,-0.0032661439116818958
2016-07-26,0.003682251543026642,0.006007144934295772,0.006007144934295772,0.006007144934295772,0.006007144934295772,0.006007144934295772,-0.0005,0.006007144934295772,0.0,0.006007144934295772,-0.0005,0.006007144934295772
2016-07-27,-0.003451504614439231,-0.004478242695122202,-0.004478242695122203,-0.004478242695122203,-0.004478242695122203,-0.004478242695122203,-0.004978242695122204,-0.004478242695122203,0.0,-0.004478242695122203,0.0,-0.004478242695122203
2016-07-28,-0.0005621041995649603,-0.0005450693373152405,-0.0005450693373152404,-0.0005450693373152404,-0.0005450693373152404,-0.0005450693373152404,-0.0005,-0.0005450693373152404,0.0,-0.0005450693373152404,0.0,-0.0005450693373152404
2016-07-29,-0.012752412975475863,-0.014184675943812673,-0.014184675943812675,-0.014184675943812675,-0.014184675943812675,-0.014184675943812675,0.0,-0.014184675943812675,0.0,-0.014184675943812675,0.0,-0.014184675943812675
2016-08-01,-0.008706919005595098,-0.009684820025896435,-0.009684820025896435,-0.0005,-0.009684820025896435,-0.009684820025896433,0.0,-0.009684820025896435,0.0,-0.009684820025896435,0.0,-0.009684820025896435
2016-08-02,0.0005230580840446314,0.0005590968248827544,0.0005590968248827544,0.0,0.0005590968248827544,-0.0015590968248827544,0.0,0.0005590968248827544,0.0,-0.0005,0.0,0.0005590968248827544
2016-08-03,0.006082072760721704,0.0048872705116786985,0.0048872705116786985,0.0,0.0048872705116786985,-0.0048872705116786985,0.0,0.0048872705116786985,0.0,0.0,0.004387270511678698,0.0048872705116786985
2016-08-04,-0.00017342050226767122,-0.00013935264180442442,-0.00013935264180442442,0.0,-0.00013935264180442442,-0.0011393526418044244,0.0,-0.00013935264180442442,0.0,0.0,-0.00013935264180442442,-0.00013935264180442442
2016-08-05,0.02202460993744172,0.01542534250483052,0.01542534250483052,0.0,0.01542534250483052,-0.01642534250483052,0.014925342504830519,0.01542534250483052,0.0,0.0,0.01542534250483052,0.01542534250483052
2016-08-08,0.00019653355863077614,0.0001370563239946332,0.0001370563239946332,-0.0003629436760053668,0.0001370563239946332,-0.0008629436760053668,0.0001370563239946332,0.0001370563239946332,0.0,0.0,0.0001370563239946332,0.0001370563239946332
2016-08-09,0.0005884761445737913,0.00041038475920207595,0.00041038475920207595,0.00041038475920207595,0.00041038475920207595,0.00041038475920207595,0.00041038475920207595,0.00041038475920207595,0.0,0.0,0.00041038475920207595,0.00041038475920207595
2016-08-10,0.0011766591759530113,0.0008205651104788991,0.0008205651104788991,0.0008205651104788991,0.0008205651104788989,0.0008205651104788991,0.0008205651104788991,0.0008205651104788991,0.0,-0.0013205651104788991,-0.0005,0.0008205651104788991
2016-08-11,-0.0022584557283699585,-0.0013666414319235543,-0.0013666414319235543,-0.0013666414319235543,-0.0013666414319235543,0.00036664143192355423,-0.0013666414319235543,-0.0013666414319235543,0.0,0.0013666414319235543,-0.0018666414319235543,-0.0013666414319235543
2016-08-12,-0.008289884035539704,-0.005200662105799281,-0.005200662105799281,-0.005200662105799281,-0.00520066210579928,0.00520066210579928,-0.0005,-0.005200662105799281,0.0,-0.0005,-0.005200662105799281,-0.005200662105799281
2016-08-15,-0.00021876232898790658,-0.00013724063565501154,-0.00013724063565501154,-0.00013724063565501154,-0.00013724063565501152,0.0001372406356550115,0.0,-0.00013724063565501154,0.0,0.0,-0.00013724063565501154,-0.00013724063565501154
2016-08-16,-0.010527698511656297,-0.006604555923355071,-0.006604555923355071,-0.006604555923355071,-0.00660455592335507,0.006604555923355071,0.0,-0.006604555923355071,0.0,0.0,-0.006604555923355071,-0.006604555923355071
2016-08-17,0.01037605668146701,0.006509423359794653,0.006509423359794653,-0.0005,0.006509423359794652,-0.006509423359794653,0.0,-0.007509423359794653,0.0,-0.007009423359794653,0.006509423359794653,0.006509423359794653
2016-08-18,-0.008992621624481242,-0.005641524816720311,-0.005641524816720311,-0.006141524816720312,-0.005641524816720311,0.005641524816720311,-0.006141524816720312,0.005641524816720311,0.0,0.005641524816720311,-0.005641524816720311,-0.005641524816720311
2016-08-19,0.013676294407107083,0.00857982883305386,0.00857982883305386,-0.0005,0.008579828833053858,-0.00857982883305386,-0.0005,-0.00857982883305386,0.0,-0.00857982883305386,0.00857982883305386,0.00857982883305386
2016-08-22,0.003739090040265912,0.0023457196505061173,0.0023457196505061173,0.0018457196505061173,0.0023457196505061173,-0.0023457196505061173,0.0018457196505061173,-0.0023457196505061173,0.0,-0.0023457196505061173,0.0023457196505061173,0.0023457196505061173
2016-08-23,0.0030726527403390448,0.0019276299405943664,0.0019276299405943664,0.0019276299405943664,0.0019276299405943664,-0.0019276299405943664,0.0019276299405943664,-0.0019276299405943664,0.0,-0.0019276299405943664,-0.0005,0.0019276299405943664
