date,6.5.volatility_targeting,4.1.2.dual_momentum,3.14.support_resistance,4.6.multi_asset_trend,3.11.single_moving_average,3.12.two_moving_averages,10.4.trend_following,3.13.three_moving_averages,3.15.channel,3.20.alpha_combo,3.17.single_stock_knn,__benchmark__
2016-05-05,0.004757191660450621,0.004667483092414493,0.004167483092414492,0.004667483092414493,0.004667483092414493,0.004667483092414493,0.004667483092414493,0.0,0.0,-0.004667483092414493,0.0,0.004667483092414493
2016-05-06,0.013187889075291963,0.012885819470583648,0.012885819470583648,0.012885819470583648,0.012885819470583648,0.012885819470583648,0.012885819470583648,0.0,0.0,-0.012885819470583648,0.0,0.012885819470583648
2016-05-09,-0.0008906145473073899,-0.0006924715159630779,-0.0006924715159630779,-0.0006924715159630779,-0.0006924715159630779,-0.0006924715159630779,-0.0006924715159630779,-0.0011924715159630779,0.0,0.0006924715159630779,0.00019247151596307787,-0.0006924715159630779
2016-05-10,0.015063935923418094,0.012730624953898984,0.012730624953898984,0.012730624953898984,0.012730624953898984,0.012730624953898984,0.012730624953898982,0.012730624953898984,0.0,-0.012730624953898984,-0.0005,0.012730624953898984
2016-05-11,-0.009320064513510706,-0.008209110216177207,-0.008209110216177207,-0.008209110216177207,-0.008209110216177207,-0.008209110216177207,-0.008209110216177207,-0.008209110216177207,0.0,-0.009209110216177208,0.007709110216177206,-0.008209110216177207
2016-05-12,0.0037081787443988597,0.003276246024816354,0.003276246024816354,0.003276246024816354,0.003276246024816354,0.003276246024816354,0.003276246024816354,0.003276246024816354,0.0,0.003276246024816354,-0.0005,0.003276246024816354
2016-05-13,-0.009657448504682807,-0.007906474477267889,-0.007906474477267889,-0.007906474477267889,-0.007906474477267889,-0.007906474477267889,-0.007906474477267889,-0.007906474477267889,0.0,-0.007906474477267889,0.0,-0.007906474477267889
2016-05-16,0.017533929223117608,0.014812700006814783,-0.0005,0.014812700006814783,0.014812700006814783,0.014812700006814783,0.014812700006814783,0.014812700006814783,0.0,0.014812700006814783,0.0,0.014812700006814783
2016-05-17,-0.00878325517547982,-0.007938275079122148,-0.008438275079122148,-0.007938275079122148,-0.007938275079122148,-0.007938275079122148,-0.007938275079122148,-0.007938275079122148,0.0,-0.007938275079122148,0.0,-0.007938275079122148
2016-05-18,0.0028006839507654993,0.002581234393320253,-0.0005,0.002581234393320253,0.002581234393320253,0.002581234393320253,0.002581234393320253,0.002581234393320253,0.0,0.002581234393320253,0.0,0.002581234393320253
2016-05-19,-0.004603910703809298,-0.004205352871909818,-0.004705352871909818,-0.004205352871909818,-0.004205352871909818,-0.004205352871909818,-0.004205352871909818,-0.004205352871909818,0.0,-0.004205352871909818,0.0,-0.004205352871909818
2016-05-20,0.004133126132395746,0.003792176343828446,-0.0005,0.003792176343828446,0.003792176343828446,0.003792176343828446,0.003792176343828446,0.003792176343828446,0.0,0.003792176343828446,0.0,0.003792176343828446
2016-05-23,-0.0028102742909208622,-0.0024900805844670915,-0.0029900805844670915,-0.0024900805844670915,-0.0024900805844670915,-0.0024900805844670915,-0.0024900805844670915,-0.0024900805844670915,0.0,-0.0024900805844670915,0.0019900805844670915,-0.0024900805844670915
2016-05-24,0.028587776384085807,0.025305885732432865,0.025305885732432865,0.025305885732432865,0.025305885732432865,0.025305885732432865,0.025305885732432865,0.025305885732432865,0.0,0.025305885732432865,-0.0005,0.025305885732432865
2016-05-25,-0.004650908680181698,-0.0047853572556713075,-0.0047853572556713075,-0.0047853572556713075,-0.0047853572556713075,-0.0047853572556713075,-0.0047853572556713075,-0.0047853572556713075,0.0,-0.0047853572556713075,-0.005285357255671308,-0.0047853572556713075
2016-05-26,-0.001119830737361538,-0.0011809115326600894,-0.0011809115326600894,-0.0011809115326600894,-0.0011809115326600894,-0.0011809115326600894,-0.0011809115326600894,-0.0011809115326600894,0.0,-0.0011809115326600894,-0.0005,-0.0011809115326600894
2016-05-27,0.0042565333224596135,0.004475911967349422,0.004475911967349422,0.004475911967349422,0.004475911967349422,0.004475911967349422,0.004475911967349422,0.004475911967349422,0.0,0.004475911967349422,0.0,0.004475911967349422
2016-05-31,0.00023248946482449522,0.000252493937677567,0.000252493937677567,0.000252493937677567,0.000252493937677567,0.000252493937677567,0.000252493937677567,0.000252493937677567,0.0,0.000252493937677567,0.0,0.000252493937677567
2016-06-01,0.0003205248192247616,0.00033601686248929674,0.00033601686248929674,0.00033601686248929674,0.00033601686248929674,0.00033601686248929674,0.00033601686248929663,0.00033601686248929674,0.0,0.00033601686248929674,0.0,0.00033601686248929674
2016-06-02,0.002073093696882701,0.0019325484138896787,0.0019325484138896787,0.0019325484138896787,0.0019325484138896787,0.0019325484138896787,0.0019325484138896787,0.0019325484138896787,0.0,0.0019325484138896787,0.0,0.0019325484138896787
2016-06-03,-0.0032655112592972478,-0.0028512674892181566,-0.0028512674892181566,-0.0028512674892181566,-0.0028512674892181566,-0.0028512674892181566,-0.0028512674892181566,-0.0028512674892181566,0.0,-0.0028512674892181566,0.0,-0.0028512674892181566
2016-06-06,0.006617737325119216,0.005887176180621845,0.005887176180621845,0.005887176180621845,0.005887176180621845,0.005887176180621845,0.005887176180621845,0.005887176180621845,0.0,0.005887176180621845,0.0,0.005887176180621845
2016-06-07,0.000467739821931878,0.0004181485376582028,0.0004181485376582028,0.0004181485376582028,0.0004181485376582028,0.0004181485376582028,0.0004181485376582028,0.0004181485376582028,0.0,0.0004181485376582028,0.0,0.0004181485376582028
2016-06-08,-0.003254399847827393,-0.002757932348640413,-0.002757932348640413,-0.002757932348640413,-0.002757932348640413,-0.002757932348640413,-0.002757932348640413,-0.002757932348640413,0.0,-0.002757932348640413,0.0,-0.002757932348640413
2016-06-09,0.0011684520265629883,0.0010056993160396654,0.0010056993160396654,0.0010056993160396654,0.0010056993160396654,0.0010056993160396654,0.0010056993160396654,0.0010056993160396654,0.0,0.0010056993160396654,-0.0015056993160396655,0.0010056993160396654
2016-06-10,-0.012052624747474658,-0.00979567897565592,-0.00979567897565592,-0.00979567897565592,-0.00979567897565592,-0.00979567897565592,-0.00979567897565592,-0.00979567897565592,0.0,-0.00979567897565592,-0.01079567897565592,-0.00979567897565592
2016-06-13,-0.01219404465490356,-0.010061739105465706,-0.0005,-0.010061739105465706,-0.010061739105465706,-0.010061739105465706,-0.010061739105465706,-0.010061739105465706,0.0,-0.010061739105465706,-0.010061739105465706,-0.010061739105465706
2016-06-14,0.009989089169715552,0.008626364424148214,0.0,0.008626364424148214,0.008626364424148214,0.008626364424148214,0.008626364424148212,0.008626364424148214,0.0,0.008626364424148214,-0.009626364424148215,0.008626364424148214
2016-06-15,-0.006322258019160776,-0.005419394235690711,-0.0059193942356907114,-0.005419394235690711,-0.005419394235690711,-0.005419394235690711,-0.005419394235690711,-0.0005,0.0,-0.005419394235690711,-0.0005,-0.005419394235690711
2016-06-16,0.008982841492428192,0.0072368811630687535,-0.0005,0.0072368811630687535,0.0072368811630687535,0.0072368811630687535,0.007236881163068753,0.0,0.0,0.0072368811630687535,0.0,0.0072368811630687535
2016-06-17,-0.007789956963936862,-0.006170590514082752,-0.006670590514082753,-0.006170590514082752,-0.006170590514082752,-0.006170590514082752,-0.006170590514082752,0.0,0.0,-0.006170590514082752,0.005670590514082752,-0.006170590514082752
2016-06-20,0.01556942621374608,0.012588122581375316,-0.0005,0.012588122581375316,0.012588122581375316,0.012588122581375316,0.012588122581375316,0.0,0.0,0.012588122581375316,-0.012588122581375316,0.012588122581375316
2016-06-21,0.0037460039497451882,0.0031920643432286067,0.0026920643432286066,0.0031920643432286067,0.0031920643432286067,0.0031920643432286067,0.0031920643432286067,0.0,0.0,0.0031920643432286067,-0.0031920643432286067,0.0031920643432286067
2016-06-22,-0.0039644441906622006,-0.0033492688358652822,-0.0033492688358652822,-0.0033492688358652822,-0.0033492688358652822,-0.0033492688358652822,-0.003349268835865282,0.0,0.0,-0.0033492688358652822,-0.0005,-0.0033492688358652822
2016-06-23,-0.0011912885333484793,-0.0010079978911263776,-0.0010079978911263776,-0.0010079978911263776,-0.0010079978911263776,-0.0010079978911263776,-0.0010079978911263774,0.0,0.0,-0.0010079978911263776,0.0,-0.0010079978911263776
2016-06-24,-0.10249110029669449,-0.06273666828328828,-0.0005,-0.06273666828328828,-0.06273666828328828,-0.06273666828328828,-0.06273666828328828,-0.06323666828328828,0.0,-0.06273666828328828,0.06223666828328828,-0.06273666828328828
2016-06-27,-0.01281982461567339,-0.019380896929315772,0.0,-0.01938089692931577,-0.0005,-0.019380896929315772,-0.019380896929315772,0.01838089692931577,-0.019880896929315772,-0.019380896929315772,-0.020380896929315773,-0.019380896929315772
2016-06-28,0.007175004681915218,-0.0005,0.0,0.011620781408997694,0.0,0.011620781408997694,0.011620781408997694,-0.011620781408997694,0.011620781408997694,0.011620781408997694,0.011620781408997694,0.011620781408997694
2016-06-29,0.006588509753257666,0.0,0.0,0.01085350972437915,0.0,-0.011853509724379152,0.010853509724379151,-0.010853509724379151,0.010853509724379151,0.010853509724379151,0.010853509724379151,0.010853509724379151
2016-06-30,0.008158271996942561,0.0131902584184877,0.0131902584184877,0.013690258418487698,0.0,-0.0136902584184877,0.0136902584184877,-0.0136902584184877,0.0136902584184877,0.0136902584184877,0.0136902584184877,0.0136902584184877
2016-07-01,0.0011737201236862416,0.002030122087957942,0.002030122087957942,0.002030122087957942,0.0,-0.002030122087957942,0.002030122087957942,-0.002030122087957942,0.002030122087957942,0.002030122087957942,-0.0005,0.002030122087957942
2016-07-05,-0.0021522330484945187,-0.0036998693246446113,-0.0036998693246446113,-0.0036998693246446113,0.0,0.0036998693246446113,-0.003699869324644611,0.0036998693246446113,-0.0036998693246446113,-0.0036998693246446113,-0.004199869324644612,-0.0036998693246446113
2016-07-06,0.002159790543455867,0.0037136091933829274,0.0037136091933829274,0.0037136091933829274,0.0,-0.0037136091933829274,0.0037136091933829274,-0.0037136091933829274,0.0037136091933829274,0.0037136091933829274,0.0037136091933829274,0.0037136091933829274
2016-07-07,-0.004214437039129027,-0.007223584705700392,-0.007223584705700392,-0.007223584705700392,0.0,0.007223584705700392,-0.007223584705700392,0.007223584705700392,-0.007223584705700392,-0.007223584705700392,-0.007223584705700392,-0.007223584705700392
2016-07-08,0.012457401894402084,0.021384043067979697,-0.0005,0.021384043067979693,0.0,-0.021384043067979697,0.021384043067979697,-0.021384043067979697,0.021384043067979697,0.021384043067979697,0.021384043067979697,0.021384043067979697
2016-07-11,0.0016709006520142218,0.003040741924394963,0.002540741924394963,0.003040741924394963,0.0,-0.003040741924394963,0.0030407419243949625,-0.003040741924394963,0.003040741924394963,0.003040741924394963,-0.0005,0.003040741924394963
2016-07-12,0.006555436378610915,0.009007426854014788,0.009007426854014788,0.009007426854014788,0.0,-0.009007426854014788,0.009007426854014788,-0.009007426854014788,0.009007426854014788,0.009007426854014788,0.0,0.009007426854014788
2016-07-13,0.0020853753937120404,0.002832503197080838,0.002832503197080838,0.0028325031970808374,0.002332503197080838,-0.002832503197080838,0.002832503197080838,-0.002832503197080838,0.002832503197080838,0.002832503197080838,0.002332503197080838,0.002832503197080838
2016-07-14,-0.0003837478110185372,-0.0005134897356169343,-0.0005134897356169343,-0.0005134897356169344,-0.0005134897356169343,0.0005134897356169343,-0.0005134897356169343,0.0005134897356169343,-0.0005134897356169343,-0.0005134897356169343,-0.0005,-0.0005134897356169343
2016-07-15,-0.010749980978778786,-0.014387187627094455,-0.014387187627094455,-0.014387187627094454,-0.014387187627094455,0.014387187627094455,-0.014387187627094455,0.014387187627094455,-0.014387187627094455,-0.014387187627094455,0.0,-0.014387187627094455
2016-07-18,-0.006083088357777522,-0.008254348188622584,-0.0005,-0.008254348188622583,-0.0005,0.008254348188622584,-0.008254348188622583,0.008254348188622584,-0.008254348188622584,-0.008254348188622584,0.0,-0.008254348188622584
2016-07-19,-0.004976995347731219,-0.0067462755777686345,0.0,-0.0067462755777686345,0.0,0.0067462755777686345,-0.0067462755777686345,-0.0005,-0.0067462755777686345,-0.0067462755777686345,0.0,-0.0067462755777686345
2016-07-20,0.01352683306853288,0.018347042899580224,0.0,0.018347042899580224,0.0,-0.018347042899580224,0.018347042899580224,0.0,0.018347042899580224,0.018347042899580224,0.017847042899580223,0.018347042899580224
2016-07-21,-0.019418108221173343,-0.02676480915070234,-0.02726480915070234,-0.02676480915070234,0.0,0.02676480915070234,-0.02676480915070234,0.0,-0.02676480915070234,-0.02676480915070234,-0.02676480915070234,-0.02676480915070234
2016-07-22,0.0030653163350697933,-0.0005,-0.0005,0.004450038174879101,0.0,-0.004450038174879101,0.004450038174879101,0.0,0.004450038174879101,0.004450038174879101,0.004450038174879101,0.004450038174879101
2016-07-25,0.0012825899799634164,0.0,0.0,0.0018606732660144676,0.0,-0.0018606732660144676,0.0018606732660144676,0.0,0.0018606732660144676,0.0018606732660144676,0.0018606732660144676,0.0018606732660144676
2016-07-26,0.007252894394922932,0.0,0.0,0.010524472656045614,0.0,-0.010524472656045614,0.010524472656045614,0.010024472656045613,0.010524472656045614,0.010524472656045614,0.010524472656045614,0.010524472656045614
2016-07-27,-0.004969059328263159,-0.005313651339712011,-0.005313651339712011,-0.004813651339712011,0.0,0.004813651339712011,-0.004813651339712011,-0.004813651339712011,-0.004813651339712011,-0.004813651339712011,-0.004813651339712011,-0.004813651339712011
2016-07-28,-0.014334467736625167,-0.0005,-0.014334467736625167,-0.014334467736625167,0.0,0.014334467736625167,-0.014334467736625167,-0.0005,-0.014334467736625167,-0.014334467736625167,-0.014334467736625167,-0.014334467736625167
2016-07-29,0.006513193522183602,0.0,-0.0005,0.006513193522183602,0.0,-0.006513193522183602,0.006513193522183602,0.0,0.006513193522183602,0.006513193522183602,0.006513193522183602,0.006513193522183602
2016-08-01,0.0006202590356096938,0.0,0.0,0.0006202590356096938,0.0,-0.0006202590356096938,0.0006202590356096938,0.0,0.0006202590356096938,0.0006202590356096938,0.0006202590356096938,0.0006202590356096938
2016-08-02,-0.0004426418002047017,0.0,-0.0009426418002047017,-0.0004426418002047017,0.0,0.0004426418002047017,-0.0004426418002047017,0.0,-0.0004426418002047017,-0.0004426418002047017,-0.0004426418002047017,-0.0004426418002047017
2016-08-03,0.0069128168247631905,0.0,0.0069128168247631905,0.0069128168247631905,0.0,0.0059128168247631905,0.0069128168247631905,0.0,0.0069128168247631905,0.0069128168247631905,0.0069128168247631905,0.0069128168247631905
2016-08-04,0.0008801516617940042,0.0,0.0008801516617940042,0.0008801516617940042,0.0,0.0008801516617940042,0.0008801516617940042,0.0,0.0008801516617940042,0.0008801516617940042,0.0008801516617940042,0.0008801516617940042
2016-08-05,0.007827104705993015,0.0,0.007827104705993015,0.007827104705993015,0.0,0.007827104705993015,0.007827104705993014,0.0,0.007827104705993015,0.007827104705993015,0.007827104705993015,0.007827104705993015
2016-08-08,-0.008027821289591675,0.0,-0.008027821289591675,-0.008027821289591675,0.0,-0.008027821289591675,-0.008027821289591673,0.007527821289591674,-0.008027821289591675,-0.008027821289591675,-0.008027821289591675,-0.008027821289591675
2016-08-09,-0.007037591050626846,0.0,-0.0005,-0.007037591050626846,0.0,-0.007037591050626846,-0.007037591050626846,0.007037591050626846,-0.007037591050626846,-0.007037591050626846,-0.007037591050626846,-0.007037591050626846
2016-08-10,0.003012156646548192,0.0,0.0,0.003012156646548192,0.0,0.003012156646548192,0.003012156646548192,-0.003012156646548192,0.003012156646548192,0.003012156646548192,-0.0005,0.003012156646548192
2016-08-11,0.0015015155159394666,0.0,0.0,0.0015015155159394666,0.0,-0.0025015155159394667,0.0015015155159394666,-0.0015015155159394666,0.0015015155159394666,0.0015015155159394666,0.0010015155159394666,0.0015015155159394666
2016-08-12,-0.003174804966992184,0.0,0.0,-0.003174804966992184,0.0,0.003174804966992184,-0.003174804966992184,0.003174804966992184,-0.003174804966992184,-0.003174804966992184,-0.0005,-0.003174804966992184
2016-08-15,0.0050428709556267215,0.0,0.0,0.0050428709556267215,0.0,-0.0050428709556267215,0.0050428709556267215,-0.0050428709556267215,0.0050428709556267215,0.0050428709556267215,0.004542870955626721,0.0050428709556267215
2016-08-16,-0.005457563275358512,0.0,-0.005957563275358513,-0.005457563275358512,0.0,0.005457563275358512,-0.005457563275358512,-0.0005,-0.005457563275358512,-0.005457563275358512,-0.0005,-0.005457563275358512
2016-08-17,-0.00044288941051418007,0.0,-0.0005,-0.00044288941051418007,0.0,0.00044288941051418007,-0.00044288941051418007,0.0,-0.00044288941051418007,-0.00044288941051418007,0.0,-0.00044288941051418007
2016-08-18,-0.005135714574782568,0.0,0.0,-0.005135714574782568,0.0,0.005135714574782568,-0.005135714574782568,0.0,-0.005135714574782568,-0.005135714574782568,-0.005635714574782569,-0.005135714574782568
2016-08-19,0.006230317469722024,0.0,0.0,0.006230317469722024,0.0,-0.006230317469722024,0.006230317469722024,0.005730317469722024,0.006230317469722024,0.006230317469722024,-0.0005,0.006230317469722024
2016-08-22,0.006280583600287271,0.0,0.00578058360028727,0.006280583600287271,0.0,-0.006280583600287271,0.006280583600287271,-0.0005,0.006280583600287271,0.006280583600287271,0.00578058360028727,0.006280583600287271
2016-08-23,0.01511942360547014,0.0,0.01511942360547014,0.01511942360547014,0.0,-0.01511942360547014,0.01511942360547014,0.0,0.01511942360547014,0.01511942360547014,-0.0005,0.01511942360547014
2016-08-24,-0.007880143480681445,-0.008380143480681446,-0.007880143480681445,-0.007880143480681445,-0.008380143480681446,0.007880143480681445,-0.007880143480681445,0.0,-0.007880143480681445,0.006880143480681445,-0.008380143480681446,-0.007880143480681445
2016-08-25,0.004102389615541435,-0.0005,0.004102389615541435,0.004102389615541435,0.004102389615541435,-0.004102389615541435,0.004102389615541435,0.0,0.004102389615541435,-0.004102389615541435,0.004102389615541435,0.004102389615541435
2016-08-26,0.001390611800101027,0.0,0.001390611800101027,0.001390611800101027,0.001390611800101027,-0.001390611800101027,0.001390611800101027,0.000890611800101027,0.001390611800101027,-0.001390611800101027,0.001390611800101027,0.001390611800101027
2016-08-29,-0.0030382094173123653,-0.0035382094173123653,-0.0030382094173123653,-0.003038209417312365,-0.0030382094173123653,-0.004038209417312365,-0.0030382094173123653,-0.0030382094173123653,-0.0030382094173123653,0.0030382094173123653,-0.0005,-0.0030382094173123653
2016-08-30,0.0043537957223458434,-0.0005,-0.0005,0.0043537957223458434,0.0043537957223458434,0.0043537957223458434,0.0043537957223458434,0.0043537957223458434,0.0043537957223458434,-0.0043537957223458434,0.0,0.0043537957223458434
2016-08-31,-0.003034336027188722,-0.003534336027188722,-0.003534336027188722,-0.003034336027188722,-0.003034336027188722,-0.003034336027188722,-0.003034336027188722,-0.003034336027188722,-0.003034336027188722,0.003034336027188722,0.0,-0.003034336027188722
2016-09-01,0.0005217393626391065,-0.0005,-0.0005,0.0005217393626391065,0.0005217393626391065,0.0005217393626391065,0.0005217393626391065,0.0005217393626391065,0.0005217393626391065,-0.0005217393626391065,0.0,0.0005217393626391065
