date,3.11.single_moving_average,4.6.multi_asset_trend,4.1.2.dual_momentum,3.14.support_resistance,10.4.trend_following,3.15.channel,3.13.three_moving_averages,6.5.volatility_targeting,3.17.single_stock_knn,3.12.two_moving_averages,3.20.alpha_combo,__benchmark__
2016-04-25,-0.031850737668789986,-0.03185073766878998,-0.031850737668789986,-0.031850737668789986,-0.031850737668789986,0.031850737668789986,-0.031850737668789986,-0.012619534406716612,-0.0005,-0.031850737668789986,-0.031850737668789986,-0.031850737668789986
2016-04-26,0.027017418221342737,0.027017418221342737,0.027017418221342737,-0.028017418221342738,0.027017418221342737,-0.027017418221342737,0.027017418221342737,0.010111329197991433,0.0,0.027017418221342737,0.027017418221342737,0.027017418221342737
2016-04-27,0.029706233999222675,0.029706233999222675,0.029706233999222675,0.028706233999222674,0.029706233999222675,-0.029706233999222675,0.029706233999222675,0.011050342417658232,0.0,0.029706233999222675,0.029706233999222675,0.029706233999222675
2016-04-28,-0.03666998644174657,-0.03666998644174657,-0.03666998644174657,-0.03666998644174657,-0.03666998644174657,0.03666998644174657,-0.03666998644174657,-0.013415383397840578,0.0,-0.03666998644174657,-0.03666998644174657,-0.03666998644174657
2016-04-29,-0.018581900114395977,-0.018581900114395977,-0.018581900114395977,0.017581900114395976,-0.018581900114395977,0.018581900114395977,-0.018581900114395977,-0.006363699537786189,0.018081900114395977,-0.018581900114395977,-0.018581900114395977,-0.018581900114395977
2016-05-02,-0.002941666531904308,-0.002941666531904308,-0.002941666531904308,0.002941666531904308,-0.002941666531904308,0.002941666531904308,-0.002941666531904308,-0.000989332272134277,-0.003941666531904308,-0.002941666531904308,-0.002941666531904308,-0.002941666531904308
2016-05-03,-0.038900932303335134,-0.038900932303335134,-0.038900932303335134,0.038900932303335134,-0.038900932303335134,0.038900932303335134,-0.038900932303335134,-0.013482011909502848,-0.038900932303335134,-0.038900932303335134,-0.038900932303335134,-0.038900932303335134
2016-05-04,-0.026855748866366658,-0.026855748866366658,-0.026855748866366658,0.026855748866366658,-0.026855748866366658,0.026855748866366658,-0.026855748866366658,-0.008844007640403852,-0.026855748866366658,-0.026855748866366658,-0.026855748866366658,-0.026855748866366658
2016-05-05,0.08062278215231289,0.08062278215231289,0.08062278215231289,-0.08062278215231289,0.08062278215231289,-0.08062278215231289,-0.0005,0.02577423296419436,0.08062278215231289,0.08062278215231289,0.08062278215231289,0.08062278215231289
2016-05-06,-0.017876659810376894,-0.017876659810376894,-0.017876659810376894,-0.018876659810376895,-0.017876659810376894,0.017876659810376894,0.0,-0.005219923135230607,-0.0005,-0.017876659810376894,-0.017876659810376894,-0.017876659810376894
2016-05-09,-0.03194667164568343,-0.03194667164568343,-0.03194667164568343,-0.03194667164568343,-0.03194667164568343,0.03194667164568343,0.0,-0.009247892423001742,-0.032446671645683434,-0.03194667164568343,-0.03194667164568343,-0.03194667164568343
2016-05-10,0.018610904786870996,0.018610904786870996,0.018610904786870996,-0.019610904786870997,0.018610904786870996,-0.018610904786870996,0.0,0.005314805240720408,-0.0005,0.018610904786870996,0.018610904786870996,0.018610904786870996
2016-05-11,0.017329047090457683,0.017329047090457683,0.017329047090457683,0.016329047090457682,0.017329047090457683,0.016329047090457682,0.0,0.005043424211555248,0.016829047090457683,0.017329047090457683,0.017329047090457683,0.017329047090457683
2016-05-12,0.00536954599294015,0.00536954599294015,0.00536954599294015,0.00536954599294015,0.00536954599294015,0.00536954599294015,0.0,0.0015636014513662727,-0.0005,0.00536954599294015,0.00536954599294015,0.00536954599294015
2016-05-13,-0.023572852164021274,-0.023572852164021274,-0.023572852164021274,-0.023572852164021274,-0.023572852164021274,-0.023572852164021274,-0.024072852164021274,-0.006864369148707854,-0.024072852164021274,-0.023572852164021274,-0.023572852164021274,-0.023572852164021274
2016-05-16,0.03357230433338576,0.03357230433338576,0.03357230433338576,-0.03457230433338576,0.03357230433338576,0.03357230433338576,0.03357230433338576,0.009776190361421733,0.03357230433338576,0.03357230433338576,0.03357230433338576,0.03357230433338576
2016-05-17,0.005839217644944217,0.005839217644944217,0.005839217644944217,0.004839217644944217,0.005839217644944217,0.005839217644944217,0.005839217644944217,0.0017003689318394286,0.005839217644944217,0.005839217644944217,0.005839217644944217,0.005839217644944217
2016-05-18,0.027032191209610756,0.027032191209610756,0.027032191209610756,0.027032191209610756,0.027032191209610756,0.027032191209610756,0.027032191209610756,0.007871722016075689,0.027032191209610756,0.027032191209610756,0.027032191209610756,0.027032191209610756
2016-05-19,0.0065359517067342665,0.0065359517067342665,0.0065359517067342665,0.0065359517067342665,0.0065359517067342665,0.0065359517067342665,0.0065359517067342665,0.0019032565487186947,-0.0075359517067342665,0.0065359517067342665,0.0065359517067342665,0.0065359517067342665
2016-05-20,0.002281627912241513,0.002281627912241513,0.002281627912241513,0.002281627912241513,0.002281627912241513,0.002281627912241513,0.002281627912241513,0.0006644056536156376,0.0012816279122415128,0.002281627912241513,0.002281627912241513,0.002281627912241513
2016-05-23,0.008579572724470408,0.008579572724470408,0.008579572724470408,0.008579572724470408,0.008579572724470408,0.008579572724470408,0.008579572724470408,0.0024983550530570794,-0.009579572724470409,0.008579572724470408,0.008579572724470408,0.008579572724470408
2016-05-24,0.011285088824963152,0.011285088824963152,0.011285088824963152,0.011285088824963152,0.011285088824963152,0.011285088824963152,0.011285088824963152,0.003286196130680274,-0.011285088824963152,0.011285088824963152,0.011285088824963152,0.011285088824963152
2016-05-25,-0.005837086934210811,-0.005837086934210811,-0.005837086934210811,-0.005837086934210811,-0.005837086934210811,-0.005837086934210811,-0.005837086934210811,-0.001940444028896443,-0.006837086934210811,-0.005837086934210811,-0.005837086934210811,-0.005837086934210811
2016-05-26,0.002072163875048938,0.002072163875048938,0.002072163875048938,-0.003072163875048938,0.002072163875048938,0.002072163875048938,0.002072163875048938,0.0006821151623477014,-0.0005,0.002072163875048938,0.002072163875048938,0.002072163875048938
2016-05-27,0.0044802623174211575,0.0044802623174211575,0.0044802623174211575,-0.0044802623174211575,0.0044802623174211575,0.0044802623174211575,0.0044802623174211575,0.001474813307386631,-0.004980262317421158,0.0044802623174211575,0.0044802623174211575,0.0044802623174211575
2016-05-31,-0.019728839110725205,-0.019728839110725205,-0.019728839110725205,-0.020728839110725206,-0.019728839110725205,-0.019728839110725205,-0.019728839110725205,-0.006494341714468014,0.019728839110725205,-0.019728839110725205,-0.019728839110725205,-0.019728839110725205
2016-06-01,-0.016975940933212308,-0.016975940933212308,-0.016975940933212308,0.015975940933212307,-0.016975940933212308,-0.016975940933212308,-0.016975940933212308,-0.005588142349692121,-0.0005,-0.016975940933212308,-0.016975940933212308,-0.016975940933212308
2016-06-02,-0.005874710903634783,-0.005874710903634783,-0.005874710903634783,0.005874710903634783,-0.005874710903634783,-0.005874710903634783,-0.0005,-0.0019338380665882488,0.005374710903634783,-0.005874710903634783,-0.005874710903634783,-0.005874710903634783
2016-06-03,-0.02256472339239901,-0.02256472339239901,-0.02256472339239901,0.02256472339239901,-0.02256472339239901,-0.02256472339239901,0.0,-0.008575339616641498,-0.0005,-0.02256472339239901,-0.02256472339239901,-0.02256472339239901
2016-06-06,0.01905447422511264,0.01905447422511264,0.01905447422511264,-0.01905447422511264,0.01905447422511264,0.01905447422511264,0.0,0.007220323520138129,-0.01955447422511264,0.01905447422511264,0.01905447422511264,0.01905447422511264
2016-06-07,0.04656611458991433,0.04656611458991433,0.04656611458991433,0.04556611458991433,0.04656611458991433,0.04656611458991433,0.0,0.024637634926687257,-0.0005,0.04656611458991433,0.04656611458991433,0.04656611458991433
2016-06-08,-0.02078669415199752,-0.02078669415199752,-0.02078669415199752,-0.02078669415199752,-0.02078669415199752,-0.02078669415199752,0.0,-0.009921058784992052,-0.02128669415199752,-0.02078669415199752,-0.02078669415199752,-0.02078669415199752
2016-06-09,-0.020526060003841162,-0.020526060003841162,-0.020526060003841162,0.01952606000384116,-0.020526060003841162,-0.020526060003841162,-0.021026060003841163,-0.009769628298214627,-0.020526060003841162,-0.020526060003841162,-0.020526060003841162,-0.020526060003841162
2016-06-10,-0.041375784035326046,-0.04137578403532604,-0.041375784035326046,-0.0005,-0.041375784035326046,-0.041375784035326046,-0.041375784035326046,-0.019693308433118343,-0.041375784035326046,-0.041375784035326046,-0.041375784035326046,-0.041375784035326046
2016-06-13,-0.006979054332960532,0.005979054332960532,0.005979054332960532,0.0,-0.006979054332960531,0.005979054332960532,-0.0005,0.0028458037439685353,0.005979054332960532,0.005979054332960532,0.005979054332960532,0.005979054332960532
2016-06-14,-0.01708737247350922,0.017087372473509218,0.01708737247350922,0.0,-0.017087372473509218,0.01708737247350922,0.0,0.00813294307958222,0.01708737247350922,0.01708737247350922,0.01708737247350922,0.01708737247350922
2016-06-15,-0.005199871803457489,-0.004199871803457489,-0.004199871803457489,-0.004699871803457489,-0.005199871803457488,-0.004199871803457489,0.0,-0.001998980145836735,0.003199871803457489,0.003199871803457489,-0.004199871803457489,-0.004199871803457489
2016-06-16,0.027057989393590054,-0.02805798939359005,-0.028057989393590055,-0.0005,0.027057989393590054,-0.028057989393590055,0.0,-0.013354541841898849,0.028057989393590055,0.028057989393590055,-0.028057989393590055,-0.028057989393590055
2016-06-17,-0.016415052376709482,0.01641505237670948,0.016415052376709482,0.0,-0.016415052376709482,0.016415052376709482,0.0,0.007812944139604261,0.015415052376709482,-0.016415052376709482,0.016415052376709482,0.016415052376709482
2016-06-20,-0.026916675244816668,0.026916675244816668,0.026916675244816668,0.026416675244816668,-0.026916675244816668,0.026916675244816668,0.0,0.01281131946980588,0.026916675244816668,-0.026916675244816668,0.026916675244816664,0.026916675244816668
2016-06-21,0.02268041874099669,0.02368041874099669,0.02368041874099669,0.02368041874099669,-0.02368041874099669,0.02368041874099669,0.0,0.01127098376416709,0.02368041874099669,-0.02368041874099669,-0.02468041874099669,0.02368041874099669
2016-06-22,-0.003531522448796842,-0.003531522448796842,-0.003531522448796842,-0.003531522448796842,0.003531522448796842,-0.003531522448796842,0.0,-0.0016808711289497031,-0.003531522448796842,0.003531522448796842,0.0035315224487968418,-0.003531522448796842
2016-06-23,0.03065731072085387,0.03065731072085387,0.03065731072085387,0.03065731072085387,-0.03065731072085387,0.03065731072085387,0.0,0.01459172049139306,0.03065731072085387,-0.03065731072085387,0.029657310720853865,0.03065731072085387
2016-06-24,-0.05674023802571826,-0.05674023802571826,-0.05674023802571826,-0.05674023802571826,0.05674023802571826,-0.05674023802571826,0.0,-0.02398544531925018,-0.05674023802571826,-0.05774023802571826,0.05574023802571825,-0.05674023802571826
2016-06-27,0.05113243200779527,-0.05213243200779527,-0.05213243200779527,-0.0005,0.05213243200779527,-0.05213243200779527,0.0,-0.019278420045073862,-0.05213243200779527,-0.05213243200779527,-0.05313243200779527,-0.05213243200779527
2016-06-28,-0.04192304442527295,0.04192304442527295,0.04192304442527295,0.0,-0.04192304442527294,0.04192304442527295,0.0,0.015481723740655325,0.04192304442527295,-0.04292304442527295,0.04192304442527295,0.04192304442527295
2016-06-29,-0.030085078135839494,0.03008507813583949,0.030085078135839494,0.029585078135839493,-0.030085078135839494,0.030085078135839494,-0.030585078135839494,0.009597696403902827,0.030085078135839494,-0.030085078135839494,0.03008507813583949,0.030085078135839494
2016-06-30,-0.0035087849537371865,-0.0025087849537371865,-0.0025087849537371865,-0.0025087849537371865,0.002508784953737186,-0.0025087849537371865,0.0025087849537371865,-0.0008024105644038542,-0.0025087849537371865,0.0025087849537371865,-0.002508784953737186,-0.0025087849537371865
2016-07-01,0.017963085723894157,0.017963085723894157,0.017963085723894157,0.017963085723894157,-0.017963085723894157,0.017963085723894157,-0.017963085723894157,0.0057453189571602765,0.017963085723894157,-0.017963085723894157,-0.018963085723894157,0.017963085723894157
2016-07-05,-0.03529203995177177,-0.03529203995177176,-0.03529203995177177,-0.03529203995177177,-0.03629203995177177,-0.03529203995177177,-0.03629203995177177,-0.01128781709826499,-0.03529203995177177,0.03529203995177177,0.03529203995177177,-0.03529203995177177
2016-07-06,-0.012523863291704518,0.011523863291704517,0.011523863291704517,-0.0005,0.011523863291704517,0.011523863291704517,0.011523863291704517,0.00368579604012491,-0.012523863291704518,-0.011523863291704517,-0.011523863291704517,0.011523863291704517
2016-07-07,0.007233271439919142,-0.007233271439919142,-0.007233271439919142,-0.007733271439919143,0.006233271439919142,-0.007233271439919142,-0.007233271439919142,-0.0023134918000627543,0.007233271439919142,0.007233271439919142,0.007233271439919141,-0.007233271439919142
2016-07-08,-0.0049176310748624275,0.0049176310748624275,0.0049176310748624275,-0.0005,-0.0049176310748624275,0.0049176310748624275,-0.0059176310748624275,0.0015728566613221408,-0.0049176310748624275,-0.0049176310748624275,-0.0049176310748624275,0.0049176310748624275
2016-07-11,0.001087359645680963,-0.0010873596456809629,-0.001087359645680963,0.0,0.001087359645680963,-0.001087359645680963,-0.0005,-0.00034778144922350255,0.001087359645680963,0.001087359645680963,0.001087359645680963,-0.001087359645680963
2016-07-12,-0.0005,0.04409353616218281,0.04409353616218281,0.0,0.04309353616218281,0.04409353616218281,0.04359353616218281,0.014102890399495473,-0.04409353616218281,-0.04409353616218281,0.04309353616218281,0.04409353616218281
2016-07-13,-0.017879044016438306,-0.017379044016438305,-0.017379044016438305,-0.017879044016438306,-0.017379044016438305,-0.017379044016438305,-0.017379044016438305,-0.005558518874747101,0.017379044016438305,-0.018379044016438306,0.016379044016438304,-0.017379044016438305
2016-07-14,0.006013449974134666,0.006013449974134666,0.006013449974134666,-0.0005,0.006013449974134665,0.006013449974134666,0.006013449974134666,0.0019233437208605088,-0.0005,0.006013449974134666,-0.006013449974134666,0.006013449974134666
2016-07-15,0.0042194609766981195,0.0042194609766981195,0.0042194609766981195,0.0037194609766981195,0.0042194609766981195,0.0042194609766981195,0.0042194609766981195,0.0013495537187230185,-0.00471946097669812,0.0042194609766981195,-0.0042194609766981195,0.0042194609766981195
2016-07-18,-0.013830473817718292,-0.013830473817718292,-0.013830473817718292,-0.0005,-0.013830473817718292,-0.013830473817718292,-0.013830473817718292,-0.004423543072321307,-0.0005,-0.013830473817718292,0.013830473817718292,-0.013830473817718292
2016-07-19,-0.021658283419754065,-0.021658283419754065,-0.021658283419754065,0.0,-0.021658283419754065,-0.021658283419754065,-0.021658283419754065,-0.006927192144139452,-0.022158283419754066,-0.021658283419754065,0.021658283419754065,-0.021658283419754065
2016-07-20,-0.0005,-0.004739261688208818,-0.004739261688208818,0.0,-0.004739261688208818,-0.004739261688208818,-0.004739261688208818,-0.001515806940897165,-0.0005,-0.004739261688208818,0.004739261688208818,-0.004739261688208818
2016-07-21,0.0,-0.02197806851714157,-0.02197806851714157,0.0,-0.02197806851714157,-0.02197806851714157,-0.02197806851714157,-0.0070294723097233565,0.0,-0.02197806851714157,0.02197806851714157,-0.02197806851714157
2016-07-22,0.0,0.004681623526673784,0.004681623526673784,0.0,0.004681623526673784,0.004681623526673784,-0.0005,0.0014973719332813738,-0.005181623526673784,0.004681623526673784,-0.004681623526673784,0.004681623526673784
2016-07-25,0.0,-0.03131399452770134,-0.03131399452770134,0.0,-0.03131399452770134,-0.03131399452770134,0.0,-0.01001547780541426,-0.0005,-0.03131399452770134,0.03131399452770134,-0.03131399452770134
2016-07-26,0.0,-0.0005,0.015008799358531943,0.0,0.015008799358531942,0.015008799358531943,-0.015508799358531944,0.00527399898868272,-0.015508799358531944,-0.016008799358531944,-0.015008799358531943,0.015008799358531943
2016-07-27,0.0,0.0,-0.018767909752567924,-0.019267909752567924,-0.018767909752567924,-0.018767909752567924,0.018767909752567924,-0.007312904052341027,0.018767909752567924,0.018767909752567924,0.018767909752567924,-0.018767909752567924
2016-07-28,0.0,0.0,0.001545636336226952,-0.0005,0.001545636336226952,0.001545636336226952,-0.001545636336226952,0.0006478578913610699,-0.001545636336226952,-0.001545636336226952,0.000545636336226952,0.001545636336226952
2016-07-29,0.0,0.0,0.012731512567279335,0.0,0.012731512567279335,0.012731512567279335,-0.012731512567279335,0.006115737509218648,-0.012731512567279335,-0.012731512567279335,0.012731512567279335,0.012731512567279335
2016-08-01,0.0,0.0,-0.05009531911591769,-0.05059531911591769,-0.050095319115917684,-0.05009531911591769,0.05009531911591769,-0.024159407918657533,0.05009531911591769,0.05009531911591769,0.04909531911591769,-0.05009531911591769
2016-08-02,0.0,0.0,0.001403650003009016,-0.0005,0.001403650003009016,-0.0005,-0.001403650003009016,0.0006769365600656374,-0.001403650003009016,-0.001403650003009016,-0.001403650003009016,0.001403650003009016
2016-08-03,0.0,0.0,0.03584279955053149,0.0,0.03584279955053148,0.0,-0.03584279955053149,0.017285862842478912,-0.0005,-0.03584279955053149,-0.03584279955053149,0.03584279955053149
2016-08-04,0.0,0.0,-0.029963328687679036,-0.030463328687679037,-0.029963328687679036,0.0,0.029963328687679036,-0.014450377662859016,-0.030463328687679037,0.029963328687679036,0.029963328687679036,-0.029963328687679036
2016-08-05,0.0,0.0,-0.010761084165724077,-0.0005,-0.010761084165724077,0.0,0.010761084165724077,-0.004662747013651801,-0.010761084165724077,0.010761084165724077,0.010761084165724077,-0.010761084165724077
2016-08-08,0.0,0.0,0.02074932009736674,0.0,0.020749320097366738,0.0,-0.02074932009736674,0.008941107420972838,0.02074932009736674,-0.02074932009736674,-0.02074932009736674,0.02074932009736674
2016-08-09,0.0,0.0,-0.008683921229894032,-0.009183921229894032,-0.008683921229894032,0.0,0.008683921229894032,-0.00374199598769517,-0.008683921229894032,0.008683921229894032,0.008683921229894032,-0.008683921229894032
2016-08-10,0.0,0.0,-0.028866856461929213,-0.0005,-0.028866856461929213,-0.029366856461929214,0.028866856461929213,-0.012439042017799332,-0.028866856461929213,0.028866856461929213,0.02886685646192921,-0.028866856461929213
2016-08-11,0.0,0.0,0.016604942934755007,0.0,0.016604942934755004,0.016604942934755007,-0.016604942934755007,0.0071552502830013265,0.016604942934755007,-0.016604942934755007,-0.016604942934755004,0.016604942934755007
2016-08-12,0.0,0.0,-0.011695602417378215,-0.012195602417378215,-0.011695602417378215,-0.011695602417378215,0.011695602417378215,-0.00503976212599078,-0.011695602417378215,0.011695602417378215,0.011695602417378215,-0.011695602417378215
2016-08-15,0.0,0.0,0.017751514335657248,-0.0005,0.017751514335657248,0.017751514335657248,-0.017751514335657248,0.007649320354366377,0.017751514335657248,-0.017751514335657248,-0.017751514335657245,0.017751514335657248
2016-08-16,0.0,0.0,0.02185222750233451,0.02135222750233451,0.02185222750233451,0.02185222750233451,-0.02185222750233451,0.009416362202186352,0.02185222750233451,-0.02185222750233451,-0.02185222750233451,0.02185222750233451
2016-08-17,0.0,0.0,0.012949021000074223,0.012949021000074223,0.012949021000074223,0.012949021000074223,-0.012949021000074223,0.005579873808626144,0.012949021000074223,-0.012949021000074223,-0.012949021000074223,0.012949021000074223
2016-08-18,0.0,0.0,0.03815597299184326,0.03815597299184326,0.03815597299184325,0.03815597299184326,-0.0005,0.016441823234251637,0.03815597299184326,-0.03815597299184326,-0.03815597299184326,0.03815597299184326
2016-08-19,-0.0025523052843349765,-0.002552305284334976,-0.0020523052843349765,-0.0020523052843349765,-0.002052305284334976,-0.0020523052843349765,0.0,-0.0008843606403372214,-0.0020523052843349765,0.0020523052843349765,0.0020523052843349765,-0.0020523052843349765
2016-08-22,-0.006356108168902752,-0.0004999999999999999,-0.006356108168902752,-0.006356108168902752,-0.006356108168902752,-0.006356108168902752,0.0,-0.0027389160536732357,0.005356108168902752,0.006356108168902752,0.006356108168902752,-0.006356108168902752
2016-08-23,-0.0005,0.0,0.0045153647365010485,-0.0005,0.0045153647365010485,0.0045153647365010485,0.0,0.0019457197134402574,-0.0045153647365010485,-0.0045153647365010485,-0.004515364736501048,0.0045153647365010485
2016-08-24,-0.01267437251045761,0.0,-0.01217437251045761,-0.01267437251045761,-0.01217437251045761,-0.01217437251045761,0.0,-0.005246069359774083,-0.01317437251045761,0.01217437251045761,0.01217437251045761,-0.01217437251045761
2016-08-25,-0.0005,0.0,-0.0043613772261535955,-0.0005,-0.0043613772261535955,-0.0043613772261535955,0.0,-0.0018793648225308693,0.0033613772261535954,0.0043613772261535955,0.004361377226153595,-0.0043613772261535955
