date,3.15.channel,3.11.single_moving_average,3.17.single_stock_knn,3.20.alpha_combo,6.5.volatility_targeting,4.6.multi_asset_trend,3.12.two_moving_averages,10.4.trend_following,4.1.2.dual_momentum,3.13.three_moving_averages,3.14.support_resistance,__benchmark__
2016-03-30,0.005831605641706594,-0.005831605641706594,0.005831605641706594,0.005831605641706594,-0.00490078257484883,0.0,-0.005831605641706594,-0.005831605641706594,-0.005831605641706594,-0.005831605641706594,-0.005831605641706594,-0.005831605641706594
2016-03-31,-0.005977064614018701,0.005977064614018701,-0.005977064614018701,-0.005977064614018701,0.00502302383062997,0.0,0.005977064614018701,0.005977064614018701,0.005977064614018701,0.005977064614018701,0.005977064614018701,0.005977064614018701
2016-04-01,0.0036310056370922883,-0.0036310056370922883,0.0036310056370922883,0.0036310056370922883,-0.003051435616320619,0.0,-0.0036310056370922883,-0.0036310056370922883,-0.0036310056370922883,-0.0036310056370922883,-0.0036310056370922883,-0.0036310056370922883
2016-04-04,-0.005079343526779967,0.005079343526779967,-0.005079343526779967,0.004079343526779967,0.004268594239241065,0.0,0.005079343526779967,0.005079343526779967,0.005079343526779967,0.005079343526779967,0.005079343526779967,0.005079343526779967
2016-04-05,0.00021959027067508519,-0.00021959027067508519,0.00021959027067508519,-0.0007804097293249148,-0.0001845399428991328,0.0,-0.00021959027067508519,-0.00021959027067508519,-0.00021959027067508519,-0.00021959027067508519,-0.00021959027067508519,-0.00021959027067508519
2016-04-06,0.007252627353420471,-0.007252627353420471,0.007252627353420471,0.007252627353420471,-0.006094985144625343,0.0,-0.007252627353420471,-0.007252627353420471,-0.007252627353420471,-0.007252627353420471,-0.007252627353420471,-0.007252627353420471
2016-04-07,0.0060879489957246236,-0.0060879489957246236,0.0060879489957246236,-0.007087948995724624,-0.005116209186272132,0.0,-0.0060879489957246236,-0.0060879489957246236,-0.0060879489957246236,-0.0060879489957246236,0.0050879489957246235,-0.0060879489957246236
2016-04-08,-0.013141363935596395,0.013141363935596395,-0.013141363935596395,0.013141363935596395,0.011043779593859918,0.0,0.013141363935596395,0.013141363935596395,0.013141363935596395,0.013141363935596395,-0.013141363935596395,0.013141363935596395
2016-04-11,0.001978674969694838,-0.001978674969694838,0.001978674969694838,0.000978674969694838,-0.0016628449193166288,0.0,-0.001978674969694838,-0.001978674969694838,-0.001978674969694838,-0.001978674969694838,-0.002978674969694838,-0.001978674969694838
2016-04-12,-0.01916529559714819,0.01916529559714819,-0.01916529559714819,0.018165295597148187,0.01610618969715588,0.0,0.01916529559714819,0.01916529559714819,0.01916529559714819,-0.0005,0.01916529559714819,0.01916529559714819
2016-04-13,0.0051875075811491644,-0.0051875075811491644,-0.0061875075811491645,-0.0051875075811491644,-0.0043594934778806715,-0.005687507581149165,-0.0051875075811491644,-0.0051875075811491644,-0.0051875075811491644,-0.005687507581149165,-0.0051875075811491644,-0.0051875075811491644
2016-04-14,-0.003910798476812971,0.003910798476812971,0.003910798476812971,0.003910798476812971,0.0032865687782175743,0.003910798476812971,0.003910798476812971,0.003910798476812971,0.003910798476812971,0.003910798476812971,0.003910798476812971,0.003910798476812971
2016-04-15,-0.015690787371744452,0.015690787371744452,-0.016690787371744453,0.015690787371744452,0.013186271854041157,0.015690787371744452,0.015690787371744452,0.015690787371744452,0.015690787371744452,0.015690787371744452,0.015690787371744452,0.015690787371744452
2016-04-18,0.0007457526558749539,-0.0007457526558749539,-0.001745752655874954,-0.0007457526558749539,-0.00062671789651223,-0.0007457526558749539,-0.0007457526558749539,-0.0007457526558749539,-0.0007457526558749539,-0.0007457526558749539,-0.0007457526558749539,-0.0007457526558749539
2016-04-19,-0.00021292803280092976,0.00021292803280092976,-0.0012129280328009298,0.00021292803280092976,0.0001789411110697562,0.00021292803280092967,0.00021292803280092976,0.00021292803280092976,0.00021292803280092976,0.00021292803280092976,0.00021292803280092976,0.00021292803280092976
2016-04-20,0.01918696724069957,-0.01918696724069957,0.01918696724069957,-0.01918696724069957,-0.016124402179208054,-0.01918696724069957,-0.01918696724069957,-0.01918696724069957,-0.01918696724069957,-0.01918696724069957,-0.01918696724069957,-0.01918696724069957
2016-04-21,0.00999919298348706,-0.00999919298348706,0.00999919298348706,-0.00999919298348706,-0.009740554730881555,-0.00999919298348706,-0.00999919298348706,-0.00999919298348706,-0.00999919298348706,-0.00999919298348706,0.008999192983487059,-0.00999919298348706
2016-04-22,-0.017674932190261616,0.017674932190261616,-0.017674932190261616,0.017674932190261616,0.01710517193246525,0.017674932190261616,0.017674932190261616,0.017674932190261616,0.017674932190261616,0.017674932190261616,-0.017674932190261616,0.017674932190261616
2016-04-25,-0.00550173806587928,0.00550173806587928,0.00450173806587928,0.00550173806587928,0.005324386794315671,0.005501738065879279,0.00550173806587928,0.00550173806587928,0.00550173806587928,0.00550173806587928,0.00450173806587928,0.00550173806587928
2016-04-26,-0.0028966849050531263,0.0028966849050531263,0.0028966849050531263,0.0028966849050531263,0.002803308821881093,0.002896684905053126,0.0028966849050531263,0.0028966849050531263,0.0028966849050531263,-0.0005,0.0028966849050531263,0.0028966849050531263
2016-04-27,-0.0026737379620871415,0.0026737379620871415,0.0026737379620871415,0.0026737379620871415,0.0025875486848576626,0.0026737379620871415,0.0026737379620871415,0.002673737962087141,0.0026737379620871415,0.0,0.0026737379620871415,0.0026737379620871415
2016-04-28,-0.001173977689115091,0.001173977689115091,0.001173977689115091,0.001173977689115091,0.0011361339325678419,0.001173977689115091,0.001173977689115091,0.0011739776891150908,0.001173977689115091,0.0,0.001173977689115091,0.001173977689115091
2016-04-29,0.009484269988364713,-0.009484269988364713,0.008484269988364712,-0.009484269988364713,-0.009178539813254998,-0.009484269988364713,-0.009484269988364713,-0.009484269988364713,-0.009484269988364713,-0.009984269988364713,-0.009484269988364713,-0.009484269988364713
2016-05-02,-0.013017358540127644,0.013017358540127644,0.012017358540127643,0.013017358540127644,0.012597737492770116,0.013017358540127644,0.013017358540127644,0.013017358540127644,0.013017358540127644,0.013017358540127644,-0.014017358540127645,0.013017358540127644
2016-05-03,0.004991076542327777,-0.004991076542327777,-0.004991076542327777,-0.004991076542327777,-0.004830186699762787,-0.004991076542327776,-0.004991076542327777,-0.004991076542327776,-0.004991076542327777,-0.004991076542327777,-0.005991076542327777,-0.004991076542327777
2016-05-04,-0.018251449331895042,0.018251449331895042,0.018251449331895042,0.018251449331895042,0.01766310475639351,0.018251449331895042,0.018251449331895042,0.018251449331895042,0.018251449331895042,0.018251449331895042,-0.019251449331895043,0.018251449331895042
2016-05-05,-0.0022013747928677496,0.0022013747928677496,0.0022013747928677496,0.0022013747928677496,0.002130412378076602,0.0022013747928677496,0.0022013747928677496,0.002201374792867749,0.0022013747928677496,0.0022013747928677496,0.0012013747928677496,0.0022013747928677496
2016-05-06,-0.00041821221679305687,0.00041821221679305687,0.00041821221679305687,0.00041821221679305687,0.00040473093732399686,0.00041821221679305687,0.00041821221679305687,0.0004182122167930568,0.00041821221679305687,0.00041821221679305687,0.00041821221679305687,0.00041821221679305687
2016-05-09,-0.00846860973897634,0.00846860973897634,0.00846860973897634,0.00846860973897634,0.008195619878754163,0.008468609738976339,0.00846860973897634,0.00846860973897634,0.00846860973897634,0.00846860973897634,0.00846860973897634,0.00846860973897634
2016-05-10,0.004457998598449642,-0.004457998598449642,-0.004457998598449642,-0.004457998598449642,-0.004314292789376837,-0.004457998598449642,-0.004457998598449642,-0.004457998598449642,-0.004457998598449642,-0.004457998598449642,-0.004457998598449642,-0.004457998598449642
2016-05-11,0.021347121572942607,-0.021347121572942607,-0.021347121572942607,-0.021347121572942607,-0.021363239322410136,-0.021347121572942603,-0.021347121572942607,-0.021347121572942607,-0.021347121572942607,-0.021347121572942607,-0.021347121572942607,-0.021347121572942607
2016-05-12,0.0027667031732487857,-0.0027667031732487857,-0.0027667031732487857,-0.0027667031732487857,-0.0027667031732487857,-0.0027667031732487857,-0.0027667031732487857,-0.0027667031732487857,-0.0027667031732487857,-0.0027667031732487857,-0.0005,-0.0027667031732487857
2016-05-13,-0.012057351797730043,-0.0005,0.012057351797730043,0.012057351797730043,0.012057351797730043,0.012057351797730043,0.012057351797730043,0.012057351797730043,0.012057351797730043,0.012057351797730043,0.0,0.012057351797730043
2016-05-16,-0.015392532247652913,0.014892532247652912,0.015392532247652913,0.015392532247652913,0.015392532247652913,0.015392532247652913,0.015392532247652913,0.015392532247652913,0.015392532247652913,0.015392532247652913,0.014892532247652912,0.015392532247652913
2016-05-17,0.015263216631885235,-0.015263216631885235,0.014263216631885234,-0.015263216631885235,-0.015263216631885235,-0.015263216631885235,-0.015263216631885235,-0.015263216631885235,-0.015263216631885235,-0.0005,-0.015263216631885235,-0.015263216631885235
2016-05-18,0.005799086944329956,-0.005799086944329956,0.005799086944329956,-0.005799086944329956,-0.005799086944329956,-0.005799086944329956,-0.005799086944329956,-0.005799086944329956,-0.005799086944329956,0.0,-0.0005,-0.005799086944329956
2016-05-19,0.008060436089869283,-0.008060436089869283,-0.009060436089869284,-0.008060436089869283,-0.008060436089869283,-0.008060436089869281,-0.008060436089869283,-0.008060436089869283,-0.008060436089869283,0.0,0.0,-0.008060436089869283
2016-05-20,-0.02245245959939357,-0.0005,0.02245245959939357,0.02245245959939357,0.02245245959939357,0.02245245959939357,0.02245245959939357,0.022452459599393567,0.02245245959939357,0.0,0.0,0.02245245959939357
2016-05-23,-0.0009410121372990243,0.0004410121372990243,-0.0019410121372990244,0.0009410121372990243,0.0009410121372990243,0.0009410121372990241,0.0009410121372990243,0.0009410121372990242,0.0009410121372990243,0.0,0.0004410121372990243,0.0009410121372990243
2016-05-24,-0.023819604580400888,0.023819604580400888,-0.023819604580400888,0.023819604580400888,0.023819604580400888,0.023819604580400888,0.023819604580400888,0.023819604580400888,0.023819604580400888,0.0,0.023819604580400888,0.023819604580400888
2016-05-25,-0.0026535515751717753,0.0026535515751717753,0.0016535515751717753,0.0026535515751717753,0.0026535515751717753,0.002653551575171775,0.0026535515751717753,0.0026535515751717753,0.0026535515751717753,0.0021535515751717753,0.0026535515751717753,0.0026535515751717753
2016-05-26,0.01821690103026352,-0.01821690103026352,0.01721690103026352,-0.01821690103026352,-0.01821690103026352,-0.018216901030263518,-0.01821690103026352,-0.01821690103026352,-0.01821690103026352,-0.01821690103026352,-0.01821690103026352,-0.01821690103026352
2016-05-27,-0.0011404036448900978,0.0011404036448900978,-0.0011404036448900978,0.0011404036448900978,0.0011404036448900978,0.0011404036448900976,0.0011404036448900978,0.0011404036448900978,0.0011404036448900978,0.0011404036448900978,0.0011404036448900978,0.0011404036448900978
2016-05-31,-0.0033128949412146724,0.0033128949412146724,0.0023128949412146724,0.0033128949412146724,0.0033128949412146724,0.003312894941214672,0.0033128949412146724,0.0033128949412146724,0.0033128949412146724,0.0033128949412146724,0.0033128949412146724,0.0033128949412146724
2016-06-01,0.004437299240852566,-0.004437299240852566,-0.004437299240852566,-0.004437299240852566,-0.004437299240852566,-0.004437299240852566,-0.004437299240852566,-0.004437299240852566,-0.004437299240852566,-0.004437299240852566,-0.004437299240852566,-0.004437299240852566
2016-06-02,-0.008499669421639267,0.008499669421639267,-0.009499669421639267,0.008499669421639267,0.008499669421639267,0.008499669421639267,0.008499669421639267,0.008499669421639267,0.008499669421639267,0.008499669421639267,-0.0005,0.008499669421639267
2016-06-03,-0.0038031400768516743,0.0038031400768516743,-0.0038031400768516743,0.0038031400768516743,0.0038031400768516743,0.0038031400768516743,0.0038031400768516743,0.0038031400768516743,0.0038031400768516743,0.0038031400768516743,0.0033031400768516743,0.0038031400768516743
2016-06-06,0.011775626415565621,-0.011775626415565621,0.011775626415565621,-0.011775626415565621,-0.011775626415565621,-0.011775626415565621,-0.011775626415565621,-0.011775626415565621,-0.011775626415565621,-0.011775626415565621,-0.011775626415565621,-0.011775626415565621
2016-06-07,-0.0003110778785473389,0.0003110778785473389,-0.0006889221214526611,0.0003110778785473389,0.0003110778785473389,0.0003110778785473389,0.0003110778785473389,0.0003110778785473389,0.0003110778785473389,-0.0005,-0.0005,0.0003110778785473389
2016-06-08,-0.005697082836555678,0.005697082836555678,0.005697082836555678,0.005697082836555678,0.005697082836555678,0.005697082836555678,0.005697082836555678,0.005697082836555678,0.005697082836555678,0.0,0.0,0.005697082836555678
2016-06-09,-0.011020514292944927,0.011020514292944927,-0.012020514292944928,0.011020514292944927,0.011020514292944927,0.011020514292944927,0.011020514292944927,0.011020514292944927,0.011020514292944927,0.010520514292944927,0.010520514292944927,0.011020514292944927
2016-06-10,-0.004482516652992707,0.004482516652992707,-0.004482516652992707,0.004482516652992707,0.004482516652992707,0.004482516652992707,0.004482516652992707,0.004482516652992707,0.004482516652992707,0.004482516652992707,0.004482516652992707,0.004482516652992707
2016-06-13,0.0008115088007658589,-0.0008115088007658589,0.0008115088007658589,-0.0008115088007658589,-0.0008115088007658589,-0.0008115088007658589,-0.0008115088007658589,-0.0008115088007658589,-0.0008115088007658589,-0.0008115088007658589,-0.0008115088007658589,-0.0008115088007658589
2016-06-14,0.006394755792925477,-0.006394755792925477,0.006394755792925477,-0.006394755792925477,-0.006394755792925477,-0.006394755792925477,-0.006394755792925477,-0.006394755792925477,-0.006394755792925477,-0.006394755792925477,-0.006394755792925477,-0.006394755792925477
2016-06-15,-0.005823204572170226,0.005823204572170226,-0.005823204572170226,0.005823204572170226,0.005823204572170226,0.005823204572170226,0.005823204572170226,0.0058232045721702255,0.005823204572170226,0.005823204572170226,-0.0005,0.005823204572170226
2016-06-16,-0.0015237985710794266,0.0015237985710794266,-0.0015237985710794266,0.0015237985710794266,0.0015237985710794266,0.0015237985710794266,0.0015237985710794266,0.0015237985710794266,0.0015237985710794266,0.0015237985710794266,0.0010237985710794266,0.0015237985710794266
2016-06-17,0.005070965027487162,-0.005070965027487162,0.005070965027487162,-0.005070965027487162,-0.005070965027487162,-0.005070965027487162,-0.005070965027487162,-0.005070965027487162,-0.005070965027487162,-0.005070965027487162,-0.005070965027487162,-0.005070965027487162
2016-06-20,0.001936452222513152,-0.001936452222513152,0.001936452222513152,-0.001936452222513152,-0.001936452222513152,-0.0019364522225131517,-0.001936452222513152,-0.001936452222513152,-0.001936452222513152,-0.001936452222513152,-0.0005,-0.001936452222513152
2016-06-21,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-20,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-22,-0.005514707127878049,0.005514707127878049,0.004514707127878049,0.005514707127878049,0.005514707127878049,0.005514707127878048,0.005514707127878049,0.005514707127878049,0.005514707127878049,-0.0005,0.0,0.005514707127878049
2016-06-23,-0.007921775944108145,0.007921775944108145,-0.008921775944108146,0.007921775944108145,0.007921775944108145,0.007921775944108145,0.007921775944108145,0.007921775944108145,0.007921775944108145,0.0,0.007421775944108144,0.007921775944108145
2016-06-24,-0.0012095246584806763,0.0012095246584806763,-0.0012095246584806763,0.0012095246584806763,0.0012095246584806763,0.0012095246584806763,0.0012095246584806763,0.001209524658480676,0.0012095246584806763,0.0007095246584806762,0.0012095246584806763,0.0012095246584806763
2016-06-27,0.002314740878452959,-0.002314740878452959,0.002314740878452959,-0.002314740878452959,-0.002314740878452959,-0.002314740878452959,-0.002314740878452959,-0.002314740878452959,-0.002314740878452959,-0.002314740878452959,-0.002314740878452959,-0.002314740878452959
2016-06-28,-0.015559883167853839,0.015559883167853839,0.014559883167853838,0.015559883167853839,0.015559883167853839,0.015559883167853839,0.015559883167853839,0.015559883167853839,0.015559883167853839,0.015559883167853839,0.015559883167853839,0.015559883167853839
2016-06-29,-0.019326801143874528,0.019326801143874528,-0.02032680114387453,0.019326801143874528,0.019326801143874528,0.019326801143874528,0.019326801143874528,0.019326801143874528,0.019326801143874528,0.019326801143874528,0.019326801143874528,0.019326801143874528
2016-06-30,-0.01699572386027337,0.01699572386027337,-0.01699572386027337,0.01699572386027337,0.01699572386027337,0.01699572386027337,0.01699572386027337,0.01699572386027337,0.01699572386027337,0.01699572386027337,0.01699572386027337,0.01699572386027337
2016-07-01,-0.00695520713944453,0.00695520713944453,0.00595520713944453,0.00695520713944453,0.00695520713944453,0.00695520713944453,0.00695520713944453,0.00695520713944453,0.00695520713944453,0.00695520713944453,0.00695520713944453,0.00695520713944453
2016-07-05,-0.007578816269395716,0.007578816269395716,0.007578816269395716,0.007578816269395716,0.007578816269395716,0.007578816269395716,0.007578816269395716,0.007578816269395716,0.007578816269395716,0.007578816269395716,0.007578816269395716,0.007578816269395716
2016-07-06,-0.002856355728293014,0.002856355728293014,0.002856355728293014,0.002856355728293014,0.002856355728293014,0.002856355728293014,0.002856355728293014,0.002856355728293014,0.002856355728293014,0.002856355728293014,0.002856355728293014,0.002856355728293014
2016-07-07,0.0385454759785101,-0.0385454759785101,-0.0385454759785101,-0.0385454759785101,-0.0385454759785101,-0.0385454759785101,-0.0385454759785101,-0.0385454759785101,-0.0385454759785101,-0.0385454759785101,-0.0385454759785101,-0.0385454759785101
2016-07-08,-0.015009380253410365,0.015009380253410365,0.015009380253410365,0.015009380253410365,0.015009380253410365,0.015009380253410365,0.015009380253410365,0.015009380253410363,0.015009380253410365,0.015009380253410365,-0.0005,0.015009380253410365
2016-07-11,-0.009144758394539876,0.009144758394539876,0.009144758394539876,0.009144758394539876,0.009144758394539876,0.009144758394539876,0.009144758394539876,0.009144758394539876,0.009144758394539876,0.009144758394539876,0.008644758394539875,0.009144758394539876
2016-07-12,-0.0005,-0.006169947915653284,-0.0005,-0.006169947915653284,-0.005086853936009771,-0.006169947915653284,-0.006169947915653284,-0.006169947915653284,-0.006169947915653284,-0.006169947915653284,-0.006169947915653284,-0.006169947915653284
2016-07-13,0.0,0.012901363487550777,0.012401363487550776,0.012901363487550777,0.010436898323068062,0.012901363487550777,0.012901363487550777,0.012901363487550777,0.012901363487550777,0.012901363487550777,-0.0005,0.012901363487550777
2016-07-14,0.0,-0.006320671891245633,-0.0005,-0.006320671891245633,-0.005113274261752354,-0.006320671891245633,-0.006320671891245633,-0.006320671891245633,-0.006320671891245633,-0.006320671891245633,-0.006820671891245633,-0.006320671891245633
2016-07-15,0.0,-0.0008673634750862025,0.0,-0.0008673634750862025,-0.0007016765636711966,-0.0008673634750862025,-0.0008673634750862025,-0.0008673634750862025,-0.0008673634750862025,-0.0008673634750862025,-0.0008673634750862025,-0.0008673634750862025
2016-07-18,0.0,0.008295511282498502,0.007795511282498502,0.008295511282498502,0.0067108726823212105,0.0082955112824985,0.008295511282498502,0.008295511282498502,0.008295511282498502,0.008295511282498502,0.008295511282498502,0.008295511282498502
2016-07-19,0.0,0.003730888313437042,-0.0005,0.003730888313437042,0.0030182005196303123,0.003730888313437042,0.003730888313437042,0.0037308883134370414,0.003730888313437042,0.003730888313437042,0.003730888313437042,0.003730888313437042
2016-07-20,0.0,0.013248190860091658,0.0,0.013248190860091658,0.010717473475171865,0.013248190860091658,0.013248190860091658,0.013248190860091658,0.013248190860091658,0.013248190860091658,0.013248190860091658,0.013248190860091658
2016-07-21,0.0,0.008278115289209298,0.0,0.008278115289209298,0.006696799734654602,0.008278115289209298,0.008278115289209298,0.008278115289209298,0.008278115289209298,0.008278115289209298,0.008278115289209298,0.008278115289209298
2016-07-22,0.0,0.015113050356539315,0.0,0.015113050356539315,0.012226100758637939,0.015113050356539313,0.015113050356539315,0.015113050356539315,0.015113050356539315,0.015113050356539315,0.015113050356539315,0.015113050356539315
2016-07-25,0.0,0.004411545602436062,0.0,0.004411545602436062,0.0035688361888751106,0.004411545602436062,0.004411545602436062,0.004411545602436062,0.004411545602436062,0.004411545602436062,0.004411545602436062,0.004411545602436062
2016-07-26,0.0,-0.00027449176620042426,0.0,-0.00027449176620042426,-0.00022205735518711958,-0.00027449176620042426,-0.00027449176620042426,-0.00027449176620042426,-0.00027449176620042426,-0.00027449176620042426,-0.00027449176620042426,-0.00027449176620042426
2016-07-27,0.0,-0.004210163220372265,0.0,-0.004210163220372265,-0.0034059225985646566,-0.004210163220372265,-0.004210163220372265,-0.004210163220372265,-0.004210163220372265,-0.004210163220372265,-0.004210163220372265,-0.004210163220372265
2016-07-28,0.0,0.02049631845161648,0.01999631845161648,0.02049631845161648,0.0165810374913602,0.02049631845161648,0.02049631845161648,0.020496318451616476,0.02049631845161648,0.02049631845161648,0.02049631845161648,0.02049631845161648
2016-07-29,0.0,0.011437981297708788,-0.0005,0.011437981297708788,0.00925305669749822,0.011437981297708786,0.011437981297708788,0.011437981297708788,0.011437981297708788,0.011437981297708788,0.011437981297708788,0.011437981297708788
2016-08-01,0.0,0.0022263496499999036,0.0,0.0022263496499999036,0.0018010642790639154,0.0022263496499999036,0.0022263496499999036,0.0022263496499999036,0.0022263496499999036,0.0022263496499999036,0.0022263496499999036,0.0022263496499999036
2016-08-02,0.0,-0.027276666252805004,0.0,-0.027276666252805004,-0.022066178706420803,-0.027276666252805004,-0.027276666252805004,-0.027276666252805004,-0.027276666252805004,-0.027276666252805004,-0.027276666252805004,-0.027276666252805004
2016-08-03,0.0,0.011782863566368373,0.011282863566368373,0.011782863566368373,0.007935114096238262,0.011782863566368373,0.011782863566368373,0.011782863566368373,0.011782863566368373,0.011782863566368373,-0.0005,0.011782863566368373
2016-08-04,0.0,0.014534602487801251,0.014534602487801251,0.014534602487801251,0.00986844830419919,0.014534602487801251,0.014534602487801251,0.014534602487801251,0.014534602487801251,0.014534602487801251,0.014034602487801251,0.014534602487801251
2016-08-05,0.0,-0.008631039787990513,-0.0005,-0.008631039787990513,-0.005860151320323844,-0.008631039787990513,-0.008631039787990513,-0.008631039787990513,-0.008631039787990513,-0.008631039787990513,-0.008631039787990513,-0.008631039787990513
2016-08-08,0.0,0.0065521338714240596,0.006052133871424059,0.0065521338714240596,0.005533720661039522,0.0065521338714240596,0.0065521338714240596,0.0065521338714240596,0.0065521338714240596,0.0065521338714240596,0.0065521338714240596,0.0065521338714240596
2016-08-09,0.0,0.005082895624871631,-0.0005,0.005082895624871631,0.004362391454254735,0.005082895624871631,0.005082895624871631,0.005082895624871631,0.005082895624871631,0.005082895624871631,0.005082895624871631,0.005082895624871631
2016-08-10,0.0,-0.014107017491615581,0.0,-0.014107017491615581,-0.012107337449409084,-0.014107017491615581,-0.014107017491615581,-0.014107017491615581,-0.014107017491615581,-0.014107017491615581,-0.014107017491615581,-0.014107017491615581
2016-08-11,0.0,-0.0035995513442448335,-0.004099551344244834,-0.0035995513442448335,-0.0030893123097882574,-0.0035995513442448335,-0.0035995513442448335,-0.003599551344244833,-0.0035995513442448335,-0.0035995513442448335,-0.0005,-0.0035995513442448335
2016-08-12,0.0,0.015624651719728044,0.015624651719728044,0.015624651719728044,0.01340984591623787,0.015624651719728043,0.015624651719728044,0.015624651719728044,0.015624651719728044,0.015624651719728044,0.0,0.015624651719728044
2016-08-15,0.0,-0.01511779210999653,-0.01511779210999653,-0.01511779210999653,-0.012974834026719582,-0.01511779210999653,-0.01511779210999653,-0.01511779210999653,-0.01511779210999653,-0.01511779210999653,-0.015617792109996531,-0.01511779210999653
2016-08-16,0.0,-0.008216521921966091,-0.008216521921966091,-0.008216521921966091,-0.0070518239329352365,-0.008216521921966091,-0.008216521921966091,-0.008216521921966091,-0.008216521921966091,-0.008216521921966091,-0.0005,-0.008216521921966091
2016-08-17,0.0,-0.0005,-0.0005,-0.0027309736328430256,-0.0023438561239412237,-0.0027309736328430256,-0.0027309736328430256,-0.0027309736328430256,-0.0027309736328430256,-0.0027309736328430256,0.0,-0.0027309736328430256
2016-08-18,0.0,0.0,0.005525135723514374,0.006025135723514374,0.005171068330101276,0.006025135723514374,0.006025135723514374,0.006025135723514374,0.006025135723514374,-0.0005,0.0,0.006025135723514374
2016-08-19,0.0,-0.008848799233669047,-0.008348799233669046,-0.008348799233669046,-0.007165350839004517,-0.008348799233669045,-0.008348799233669046,-0.008348799233669046,-0.008348799233669046,0.0,0.0,-0.008348799233669046
2016-08-22,0.0,-0.0005,0.005673818661230623,0.005673818661230623,0.004869550718222472,0.005673818661230623,0.005673818661230623,0.005673818661230622,0.005673818661230623,0.0,0.0,0.005673818661230623
2016-08-23,0.0,-0.002502199115463288,-0.0005,-0.002002199115463288,-0.0017183859271621429,-0.002002199115463288,-0.002002199115463288,-0.002002199115463288,-0.002002199115463288,0.0,0.0,-0.002002199115463288
2016-08-24,0.0,-0.0005,-0.006608553074367751,-0.006108553074367751,-0.0052426612104899085,-0.00610855307436775,-0.006108553074367751,-0.006108553074367751,-0.006108553074367751,0.0,0.0,-0.006108553074367751
2016-08-25,0.0,0.0,0.002109909703230217,0.002109909703230217,0.0018108284603725456,0.002109909703230217,0.002109909703230217,-0.0031099097032302172,0.002109909703230217,0.0,0.0,0.002109909703230217
