date,6.5.volatility_targeting,4.1.2.dual_momentum,3.15.channel,4.6.multi_asset_trend,3.11.single_moving_average,3.14.support_resistance,3.12.two_moving_averages,3.17.single_stock_knn,3.13.three_moving_averages,10.4.trend_following,3.20.alpha_combo,__benchmark__
2016-06-20,0.005094027972211146,0.005094027972211146,-0.005094027972211146,0.005094027972211146,-0.0005,-0.005094027972211146,0.005094027972211146,-0.005594027972211146,0.0,0.005094027972211146,0.005094027972211145,0.005094027972211146
2016-06-21,-0.006178907818588764,-0.006178907818588764,0.006178907818588764,-0.006178907818588764,0.0,-0.007178907818588764,-0.006178907818588764,0.006178907818588764,0.0,-0.006178907818588764,-0.006178907818588764,-0.006178907818588764
2016-06-22,0.0024450250779304294,0.0024450250779304294,-0.0024450250779304294,0.0024450250779304294,0.0,-0.0034450250779304295,0.0024450250779304294,-0.0024450250779304294,0.0,0.0024450250779304294,0.002445025077930429,0.0024450250779304294
2016-06-23,0.01756082914349366,0.01756082914349366,-0.01756082914349366,0.01756082914349366,0.0,-0.01756082914349366,0.01756082914349366,-0.01756082914349366,0.0,0.01756082914349366,0.01756082914349366,0.01756082914349366
2016-06-24,-0.04040547420526763,-0.04040547420526763,0.04040547420526763,-0.04040547420526763,-0.04090547420526763,-0.041405474205267634,-0.04040547420526763,-0.0005,0.03990547420526763,-0.04040547420526763,-0.04040547420526763,-0.04040547420526763
2016-06-27,-0.03782453732375479,-0.03782453732375479,-0.03882453732375479,-0.03782453732375479,-0.0005,0.03682453732375479,-0.03782453732375479,-0.03832453732375479,0.03782453732375479,0.036824537323754784,-0.03782453732375479,-0.03782453732375479
2016-06-28,0.012279166152508654,-0.0005,0.014092809498023495,-0.0005,0.0,-0.014092809498023495,0.014092809498023495,0.014092809498023495,-0.014092809498023495,-0.014092809498023495,0.014092809498023494,0.014092809498023495
2016-06-29,0.021915420813772842,0.024525698640096738,0.02502569864009674,0.024525698640096735,0.0,-0.02502569864009674,0.02502569864009674,0.02502569864009674,-0.02502569864009674,-0.02502569864009674,0.02502569864009674,0.02502569864009674
2016-06-30,0.01748161062391692,0.019962633751605452,0.019962633751605452,0.019962633751605452,0.0,0.01896263375160545,0.019962633751605452,0.019962633751605452,-0.019962633751605452,-0.019962633751605452,0.019962633751605452,0.019962633751605452
2016-07-01,-0.0059829905527306665,-0.007744348315362637,-0.007744348315362637,-0.007744348315362637,0.0,-0.007744348315362637,-0.007744348315362637,-0.007744348315362637,0.007744348315362637,0.007744348315362637,-0.007744348315362637,-0.007744348315362637
2016-07-05,-0.013305605136253654,-0.017382892623365453,-0.017382892623365453,-0.017382892623365453,0.0,-0.017382892623365453,-0.017382892623365453,-0.017382892623365453,-0.0005,0.01738289262336545,-0.017382892623365453,-0.017382892623365453
2016-07-06,0.004808361882129218,0.006281806609726992,0.006281806609726992,0.006281806609726991,0.0,-0.007281806609726992,-0.007281806609726992,-0.007281806609726992,0.0,-0.006281806609726992,0.006281806609726992,0.006281806609726992
2016-07-07,0.0017026500482367156,0.002224399616596484,0.002224399616596484,0.002224399616596484,0.0,0.001224399616596484,-0.002224399616596484,-0.002224399616596484,-0.002724399616596484,-0.002224399616596484,0.002224399616596484,0.002224399616596484
2016-07-08,0.02564808025560841,0.033507519613965586,0.033507519613965586,0.033507519613965586,0.0,0.033507519613965586,-0.033507519613965586,-0.033507519613965586,-0.033507519613965586,-0.033507519613965586,0.033507519613965586,0.033507519613965586
2016-07-11,0.002704513317980234,0.0035332676810631014,0.0035332676810631014,0.0035332676810631014,0.0030332676810631014,0.0035332676810631014,-0.0035332676810631014,-0.0005,-0.0005,-0.003533267681063101,0.0035332676810631014,0.0035332676810631014
2016-07-12,0.015006576724986117,0.019605099443690266,0.019605099443690266,0.019605099443690266,0.019605099443690266,0.019605099443690266,0.018605099443690265,0.0,0.0,0.018605099443690265,-0.020605099443690267,0.019605099443690266
2016-07-13,0.0009651192808628627,0.00148935836330355,-0.00248935836330355,0.00148935836330355,0.00148935836330355,0.00148935836330355,0.00148935836330355,-0.00198935836330355,0.0,0.00148935836330355,-0.00148935836330355,0.00148935836330355
2016-07-14,0.004488737425084614,0.006625195686144281,-0.006625195686144281,0.006625195686144281,0.006625195686144281,0.006625195686144281,0.006625195686144281,-0.0005,0.00612519568614428,0.006625195686144281,-0.006625195686144281,0.006625195686144281
2016-07-15,0.0020476244803219043,0.0030222112788467204,-0.0030222112788467204,0.0030222112788467204,0.0030222112788467204,0.0030222112788467204,0.0030222112788467204,-0.0035222112788467204,0.0030222112788467204,0.0030222112788467204,-0.0030222112788467204,0.0030222112788467204
2016-07-18,-0.0007258410271276508,-0.0010713121277442506,0.0010713121277442506,-0.0010713121277442506,-0.0010713121277442506,-0.0010713121277442506,-0.0010713121277442506,-0.0005,-0.0010713121277442506,-0.0010713121277442506,0.0010713121277442506,-0.0010713121277442506
2016-07-19,0.0008628815448670669,0.001273578413555576,-0.001273578413555576,0.001273578413555576,0.001273578413555576,0.001273578413555576,0.001273578413555576,0.0,0.001273578413555576,0.001273578413555576,-0.001273578413555576,0.001273578413555576
2016-07-20,-0.00013608876178674388,-0.00020086153235066018,0.00020086153235066018,-0.00020086153235066018,-0.00020086153235066018,-0.00020086153235066018,-0.00020086153235066018,0.0,-0.00020086153235066018,-0.00020086153235066018,0.00020086153235066018,-0.00020086153235066018
2016-07-21,-0.004763251088866983,-0.007030366799721799,0.007030366799721799,-0.007030366799721799,-0.007030366799721799,-0.007030366799721799,-0.007030366799721799,0.0,-0.007030366799721799,-0.007030366799721798,0.007030366799721799,-0.007030366799721799
2016-07-22,0.0015077336650072598,0.0022253541758621154,-0.0022253541758621154,0.0022253541758621154,0.0022253541758621154,-0.0005,0.0022253541758621154,0.0,0.0022253541758621154,0.0022253541758621154,-0.002225354175862115,0.0022253541758621154
2016-07-25,-0.0005014779662363063,-0.0007401612845604477,0.0007401612845604477,-0.0007401612845604477,-0.0007401612845604477,0.0,-0.0007401612845604477,0.0,-0.0007401612845604477,-0.0007401612845604477,0.0007401612845604476,-0.0007401612845604477
2016-07-26,0.006067177767055131,0.008954910069975064,-0.008954910069975064,0.008954910069975064,0.008954910069975064,0.0,0.008954910069975064,0.008454910069975063,0.008954910069975064,0.008954910069975064,-0.008954910069975064,0.008954910069975064
2016-07-27,-0.004789779402206493,-0.005605709523385682,0.005605709523385682,-0.005605709523385682,-0.005605709523385682,-0.006105709523385683,-0.005605709523385682,0.004605709523385682,-0.0005,-0.005605709523385682,0.005605709523385682,-0.005605709523385682
2016-07-28,-0.0002142138620753638,-0.00013419306450934698,0.00013419306450934698,-0.000134193064509347,-0.00013419306450934698,-0.0005,-0.00013419306450934698,-0.0005,0.0,-0.00013419306450934698,0.0001341930645093469,-0.00013419306450934698
2016-07-29,0.0028859623771990695,0.0028859623771990695,-0.0028859623771990695,0.0028859623771990695,0.0028859623771990695,0.0,0.0028859623771990695,0.0,0.0,0.002885962377199069,-0.002885962377199069,0.0028859623771990695
2016-08-01,-0.0018067766427812826,-0.0018067766427812826,0.0018067766427812826,-0.0018067766427812826,-0.0018067766427812826,0.0,-0.0018067766427812826,0.0013067766427812826,-0.0023067766427812826,-0.0018067766427812826,0.0018067766427812824,-0.0018067766427812826
2016-08-02,-0.006168286973644466,-0.006168286973644466,0.006168286973644466,-0.006168286973644466,-0.006168286973644466,0.0,-0.006168286973644466,-0.0005,-0.006168286973644466,-0.006168286973644466,0.006168286973644465,-0.006168286973644466
2016-08-03,-0.00013497026176567672,-0.00013497026176567672,0.00013497026176567672,-0.00013497026176567672,-0.00013497026176567672,0.0,-0.00013497026176567672,-0.0003650297382343233,-0.00013497026176567672,-0.00013497026176567672,0.0001349702617656767,-0.00013497026176567672
2016-08-04,0.005329876945808554,0.005329876945808554,-0.005329876945808554,0.005329876945808554,0.005329876945808554,0.0,0.005329876945808554,-0.005329876945808554,-0.0005,0.005329876945808554,-0.005329876945808553,0.005329876945808554
2016-08-05,0.0014098292939179746,0.0014098292939179746,-0.0014098292939179746,0.0014098292939179746,0.0014098292939179746,0.0,0.0014098292939179746,-0.0005,0.0,0.0014098292939179746,-0.0014098292939179746,0.0014098292939179746
2016-08-08,-0.0030155789969572577,-0.0030155789969572577,0.0030155789969572577,-0.0030155789969572577,-0.0030155789969572577,-0.0035155789969572577,-0.0030155789969572577,0.0,0.0,-0.0030155789969572577,0.0030155789969572577,-0.0030155789969572577
2016-08-09,0.002285327480862742,0.002285327480862742,-0.002285327480862742,0.002285327480862742,0.002285327480862742,-0.0005,0.002285327480862742,-0.002785327480862742,0.0,0.002285327480862742,-0.0022853274808627417,0.002285327480862742
2016-08-10,-0.00046974544008449026,-0.00046974544008449026,0.00046974544008449026,-0.00046974544008449026,-0.00046974544008449026,-0.0009697454400844903,-0.00046974544008449026,0.00046974544008449026,0.0,-0.00046974544008449026,0.0004697454400844902,-0.00046974544008449026
2016-08-11,0.00013452853298567824,0.00013452853298567824,-0.00013452853298567824,0.00013452853298567824,0.00013452853298567824,0.00013452853298567824,0.00013452853298567824,-0.00013452853298567824,0.0,0.00013452853298567824,-0.00013452853298567824,0.00013452853298567824
2016-08-12,0.005300121200760399,0.005300121200760399,-0.005300121200760399,0.005300121200760399,0.005300121200760399,0.005300121200760399,0.005300121200760399,-0.005300121200760399,0.0,0.005300121200760399,-0.005300121200760399,0.005300121200760399
2016-08-15,0.011212096816436645,0.011212096816436645,-0.011212096816436645,0.011212096816436645,0.011212096816436645,0.011212096816436645,0.011212096816436645,-0.011212096816436645,0.0,0.011212096816436644,-0.011212096816436645,0.011212096816436645
2016-08-16,0.0082492412416868,0.0082492412416868,-0.0082492412416868,0.0082492412416868,0.0082492412416868,0.0082492412416868,0.0082492412416868,-0.0082492412416868,0.0077492412416867995,0.0082492412416868,-0.0082492412416868,0.0082492412416868
2016-08-17,0.006219082938875076,0.006219082938875076,-0.006219082938875076,0.006219082938875075,0.006219082938875076,0.006219082938875076,0.006219082938875076,-0.006219082938875076,0.006219082938875076,0.006219082938875075,-0.006219082938875076,0.006219082938875076
2016-08-18,0.008131179548419132,0.008131179548419132,-0.008131179548419132,0.008131179548419132,0.008131179548419132,0.008131179548419132,0.008131179548419132,-0.008131179548419132,0.008131179548419132,0.00813117954841913,-0.008131179548419132,0.008131179548419132
2016-08-19,0.0045815928780237325,0.0045815928780237325,-0.0045815928780237325,0.0045815928780237325,0.0045815928780237325,0.0045815928780237325,0.0045815928780237325,0.0035815928780237325,0.0045815928780237325,0.0045815928780237325,-0.0045815928780237325,0.0045815928780237325
2016-08-22,-0.0012843690011967723,-0.0012843690011967723,0.0012843690011967723,-0.0012843690011967723,-0.0012843690011967723,-0.0012843690011967723,-0.0012843690011967723,-0.0012843690011967723,-0.0012843690011967723,-0.0012843690011967723,0.0012843690011967723,-0.0012843690011967723
2016-08-23,-0.000321657642025186,-0.000321657642025186,0.000321657642025186,-0.000321657642025186,-0.000321657642025186,-0.000321657642025186,-0.000321657642025186,-0.000321657642025186,-0.000321657642025186,-0.000321657642025186,0.000321657642025186,-0.000321657642025186
2016-08-24,-0.0014153558758178697,-0.0014153558758178697,0.0014153558758178697,-0.0014153558758178697,-0.0014153558758178697,-0.0014153558758178697,-0.0014153558758178697,-0.0014153558758178697,-0.0014153558758178697,-0.0014153558758178697,0.0014153558758178697,-0.0014153558758178697
2016-08-25,0.0033502578246611403,0.0033502578246611403,-0.0033502578246611403,0.0033502578246611403,0.0033502578246611403,-0.0005,0.0033502578246611403,0.0033502578246611403,0.0033502578246611403,0.0033502578246611403,-0.0033502578246611403,0.0033502578246611403
2016-08-26,-0.009503874261449496,-0.009503874261449496,0.009503874261449496,-0.009503874261449496,-0.009503874261449496,-0.010003874261449497,-0.009503874261449496,-0.009503874261449496,-0.009503874261449496,-0.009503874261449496,0.009503874261449496,-0.009503874261449496
