date,6.5.volatility_targeting,4.6.multi_asset_trend,3.13.three_moving_averages,3.14.support_resistance,3.15.channel,4.1.2.dual_momentum,10.4.trend_following,3.12.two_moving_averages,3.11.single_moving_average,3.20.alpha_combo,3.17.single_stock_knn,__benchmark__
2016-04-18,-0.000729122150126147,-0.002475334060495493,-0.002475334060495493,-0.002975334060495493,-0.002475334060495493,-0.002475334060495493,-0.002475334060495493,-0.002475334060495493,-0.002475334060495493,-0.002475334060495493,-0.002475334060495493,-0.002475334060495493
2016-04-19,-0.007549097278698979,-0.02564203697895895,-0.02564203697895895,-0.02564203697895895,-0.02564203697895895,-0.02564203697895895,-0.02564203697895895,-0.02564203697895895,-0.02564203697895895,-0.02564203697895895,-0.02564203697895895,-0.02564203697895895
2016-04-20,0.0030733087480327376,0.010510619221744344,0.010510619221744344,-0.0005,0.010510619221744344,0.010510619221744344,0.010510619221744344,0.010510619221744344,0.010510619221744344,0.010510619221744344,0.010510619221744344,0.010510619221744344
2016-04-21,-0.0019832997858041128,-0.006720777009723511,-0.006720777009723511,-0.007220777009723511,-0.006720777009723511,-0.006720777009723511,-0.006720777009723511,-0.006720777009723511,-0.006720777009723511,-0.006720777009723511,-0.006720777009723511,-0.006720777009723511
2016-04-22,0.0064796402107742965,0.021990432529629622,0.021990432529629622,-0.0005,0.021990432529629622,0.021990432529629622,0.021990432529629622,0.021990432529629622,0.021990432529629622,0.021990432529629622,-0.0005,0.021990432529629622
2016-04-25,-0.0022372063085510253,-0.007605979610801672,-0.007605979610801672,-0.008105979610801672,-0.007605979610801672,-0.007605979610801672,-0.007605979610801672,-0.007605979610801672,-0.007605979610801672,-0.007605979610801672,-0.008105979610801672,-0.007605979610801672
2016-04-26,0.0022600386632169902,0.007624509088934195,0.007624509088934195,0.007624509088934195,0.007624509088934195,0.007624509088934195,0.007624509088934195,0.007624509088934195,0.007624509088934195,0.007624509088934195,0.007624509088934195,0.007624509088934195
2016-04-27,-0.002661109678382747,-0.008946136908751234,-0.008946136908751234,-0.008946136908751234,-0.008946136908751234,-0.008946136908751234,-0.008946136908751234,-0.008946136908751234,-0.008946136908751234,-0.008946136908751234,-0.0005,-0.008946136908751234
2016-04-28,-0.004481001119488633,-0.014952135009967504,-0.014952135009967504,-0.0005,-0.014952135009967504,-0.014952135009967504,-0.014952135009967504,-0.014952135009967504,-0.014952135009967504,-0.014952135009967504,-0.015452135009967505,-0.014952135009967504
2016-04-29,-0.008380918683408137,-0.028056989923414988,-0.0005,0.0,-0.028056989923414988,-0.028056989923414988,-0.028056989923414988,-0.028056989923414988,-0.028056989923414988,-0.028056989923414988,-0.028056989923414988,-0.028056989923414988
2016-05-02,0.0012782947234211348,0.004319697802968259,0.0,0.0,-0.0005,0.004319697802968259,0.004319697802968259,0.004319697802968259,0.004319697802968259,0.004319697802968259,0.004319697802968259,0.004319697802968259
2016-05-03,-0.011676983117115554,-0.03920601056164674,0.0,0.0,0.0,-0.03920601056164674,-0.03920601056164674,-0.03920601056164674,-0.03920601056164674,-0.03920601056164674,-0.03920601056164674,-0.03920601056164674
2016-05-04,-0.012926173190574777,-0.04201105333661326,0.04151105333661326,0.0,0.0,-0.04201105333661326,0.04101105333661326,-0.04201105333661326,-0.04201105333661326,-0.04201105333661326,0.04101105333661326,-0.04201105333661326
2016-05-05,-0.015362934920659061,-0.0005,0.04955961442777834,0.0,0.0,-0.04955961442777834,0.04955961442777834,0.04855961442777834,-0.0005,0.04855961442777834,0.04955961442777834,-0.04955961442777834
2016-05-06,0.004860998143409631,0.0,-0.016073354609201562,0.0,0.0,-0.0005,-0.016073354609201562,-0.016073354609201562,0.0,-0.016073354609201562,0.015073354609201561,0.016073354609201562
2016-05-09,-0.008904767442835786,0.0,0.02796256243720341,0.0,0.0,-0.02846256243720341,0.02796256243720341,0.02796256243720341,0.0,0.02796256243720341,0.026962562437203408,-0.02796256243720341
2016-05-10,-0.000391934645407482,0.0,0.0011008885097381071,0.0,0.0,-0.0005,0.0011008885097381071,0.0011008885097381071,0.0,0.0011008885097381071,-0.002100888509738107,-0.0011008885097381071
2016-05-11,0.00044510162521359617,0.0,-0.0012937597581215154,-0.0017937597581215155,-0.0017937597581215155,0.0,-0.0012937597581215152,-0.0012937597581215154,-0.0017937597581215155,0.0002937597581215154,-0.0005,0.0012937597581215154
2016-05-12,-0.002809483014169049,0.0,0.00803978103371572,0.00803978103371572,0.00803978103371572,0.0,0.00803978103371572,0.00803978103371572,0.00803978103371572,-0.008039781033715719,0.00753978103371572,-0.00803978103371572
2016-05-13,0.0005623851711240877,0.0,-0.001592002938870074,-0.001592002938870074,-0.001592002938870074,0.0,-0.001592002938870074,-0.001592002938870074,-0.001592002938870074,0.001592002938870074,-0.001592002938870074,0.001592002938870074
2016-05-16,0.0011630347100574884,0.0,-0.003275341382076302,-0.003275341382076302,-0.003275341382076302,0.0,-0.0032753413820763018,-0.003275341382076302,-0.003275341382076302,0.0032753413820763018,-0.003275341382076302,0.003275341382076302
2016-05-17,-0.00622398244002417,0.0,0.01742759842604591,0.01742759842604591,0.01742759842604591,0.0,0.01742759842604591,0.01742759842604591,0.01742759842604591,-0.01742759842604591,0.01742759842604591,-0.01742759842604591
2016-05-18,0.012286124838279497,0.0,-0.03180885470243422,-0.03180885470243422,-0.03180885470243422,0.0,-0.03180885470243422,-0.03180885470243422,-0.03180885470243422,0.03180885470243422,-0.03180885470243422,0.03180885470243422
2016-05-19,0.007341271848475279,0.0,-0.01913147353519906,0.01813147353519906,-0.01913147353519906,0.0,-0.019131473535199058,-0.01913147353519906,-0.01913147353519906,0.019131473535199058,-0.01913147353519906,0.01913147353519906
2016-05-20,0.009018065408049964,0.0,-0.023558406194412074,0.023558406194412074,-0.023558406194412074,0.023058406194412073,-0.02355840619441207,-0.023558406194412074,-0.023558406194412074,0.02355840619441207,-0.023558406194412074,0.023558406194412074
2016-05-23,-0.007426026266512964,0.0,0.01843105074925866,-0.01843105074925866,-0.01943105074925866,-0.01843105074925866,0.018431050749258656,0.01843105074925866,0.01843105074925866,-0.018431050749258656,0.01843105074925866,-0.01843105074925866
2016-05-24,0.0031236491094995475,0.0,-0.007816075741021722,0.007816075741021722,0.007816075741021722,0.007816075741021722,-0.007816075741021722,-0.007816075741021722,-0.007816075741021722,0.007816075741021722,-0.007816075741021722,0.007816075741021722
2016-05-25,0.003065079645353063,0.0,-0.0076637497781955055,0.0076637497781955055,0.0076637497781955055,0.0076637497781955055,-0.007663749778195505,-0.0076637497781955055,-0.0076637497781955055,0.0076637497781955055,-0.0005,0.0076637497781955055
2016-05-26,0.010376511080985112,0.0,-0.02522997924071091,0.02522997924071091,0.02522997924071091,0.02522997924071091,-0.02522997924071091,-0.02522997924071091,0.024229979240710908,0.025229979240710906,-0.02572997924071091,0.02522997924071091
2016-05-27,-0.0037835640337809473,0.0,0.00923954578720032,-0.00923954578720032,-0.00923954578720032,-0.00923954578720032,0.00923954578720032,0.00923954578720032,-0.00923954578720032,-0.00923954578720032,-0.0005,-0.00923954578720032
2016-05-31,0.0003477882741151959,0.0,-0.0008518675345341453,0.0008518675345341453,0.0008518675345341453,0.0008518675345341453,-0.0008518675345341453,-0.0008518675345341453,0.0008518675345341453,-0.0018518675345341453,0.0003518675345341453,0.0008518675345341453
2016-06-01,-0.0068276344274014016,0.0,-0.0005,-0.016440468601288782,-0.016440468601288782,-0.016440468601288782,0.016440468601288782,0.016440468601288782,-0.016440468601288782,0.016440468601288782,-0.016440468601288782,-0.016440468601288782
2016-06-02,-0.0011298579769139232,0.0,0.0,0.0017327356754038856,-0.0027327356754038856,-0.0027327356754038856,0.0027327356754038856,0.0027327356754038856,-0.0027327356754038856,-0.0037327356754038856,-0.0027327356754038856,-0.0027327356754038856
2016-06-03,5.3402461908313154e-05,0.0,0.0,-0.00013700139934802458,0.00013700139934802458,0.00013700139934802458,-0.00013700139934802458,-0.00013700139934802458,0.00013700139934802458,0.00013700139934802458,0.00013700139934802458,0.00013700139934802458
2016-06-06,0.003287302886556274,0.0,0.007217276207808598,-0.007717276207808599,0.007717276207808599,0.007717276207808599,-0.007717276207808599,-0.007717276207808599,0.007717276207808599,0.007717276207808598,0.007717276207808599,0.007717276207808599
2016-06-07,0.022649862819080227,0.0,0.05283668197567204,0.05183668197567204,0.05283668197567204,0.05283668197567204,0.05183668197567203,-0.05283668197567204,0.05283668197567204,0.05283668197567203,0.05283668197567204,0.05283668197567204
2016-06-08,0.005641712578606364,0.0,0.013686831518021192,0.013686831518021192,0.013686831518021192,0.013686831518021192,0.013686831518021192,0.012686831518021191,0.013686831518021192,0.013686831518021192,-0.014686831518021193,0.013686831518021192
2016-06-09,-0.010907828478326009,0.0,-0.026154878987485475,-0.026154878987485475,-0.026154878987485475,-0.026154878987485475,-0.026154878987485475,-0.026154878987485475,-0.026154878987485475,-0.026154878987485475,0.026154878987485475,-0.026154878987485475
2016-06-10,-0.019087300756590972,0.0,-0.0460847232525351,0.0450847232525351,-0.0460847232525351,-0.0460847232525351,-0.0460847232525351,-0.0460847232525351,-0.0460847232525351,0.0450847232525351,0.0460847232525351,-0.0460847232525351
2016-06-13,-0.0016922234745714202,0.0,-0.00420496739684062,0.00420496739684062,-0.00420496739684062,-0.00420496739684062,-0.00420496739684062,-0.00420496739684062,0.00320496739684062,-0.00520496739684062,0.00420496739684062,-0.00420496739684062
2016-06-14,-0.005459912731879827,0.0,-0.013356605490256634,0.013356605490256634,-0.013356605490256634,-0.013356605490256634,-0.013356605490256634,-0.013356605490256634,0.013356605490256634,-0.013356605490256634,0.013356605490256634,-0.013356605490256634
2016-06-15,0.0052090008670091495,0.0,0.012746565418183309,-0.012746565418183309,-0.0005,0.012746565418183309,0.012746565418183309,0.012746565418183309,-0.012746565418183309,0.012746565418183309,0.011746565418183308,0.012746565418183309
2016-06-16,0.0004321492010782241,0.0,0.0010565546173815221,-0.0010565546173815221,0.0,0.0010565546173815221,0.0010565546173815221,0.0010565546173815221,-0.0010565546173815221,0.0010565546173815221,0.0010565546173815221,0.0010565546173815221
2016-06-17,-0.004650671856407174,0.0,-0.011288062840889457,0.011288062840889457,0.0,-0.011288062840889457,-0.011288062840889457,-0.011288062840889457,0.011288062840889457,-0.011288062840889457,-0.0005,-0.011288062840889457
2016-06-20,0.008173532000430488,0.0,0.019631474173017693,-0.019631474173017693,0.0,0.019631474173017693,0.019631474173017693,0.019631474173017693,-0.019631474173017693,0.019631474173017693,0.019131474173017693,0.019631474173017693
2016-06-21,-0.00017177367314377895,0.0,-0.0004096198348979563,-0.0014096198348979563,0.0,-0.0004096198348979563,-0.0004096198348979563,-0.0004096198348979563,0.0004096198348979563,-0.0004096198348979563,-0.0005,-0.0004096198348979563
2016-06-22,-0.04384050243890619,0.0,-0.0005,-0.10450341756812143,0.0,-0.10450341756812143,0.10350341756812143,-0.10450341756812143,0.10450341756812143,-0.10450341756812143,0.10400341756812143,-0.10450341756812143
2016-06-23,-0.000516489084923199,0.0,0.0,0.00032212831525890804,0.0,-0.0005,0.001322128315258908,0.00032212831525890804,0.001322128315258908,-0.001322128315258908,-0.0005,-0.001322128315258908
2016-06-24,-0.006224832311189338,0.0,0.016047827629193046,0.016547827629193046,0.0,0.0,0.016547827629193046,0.016547827629193046,0.016547827629193046,-0.016547827629193046,0.016047827629193046,-0.016547827629193046
2016-06-27,0.010510452720763949,0.0,-0.027957518513328727,-0.027957518513328727,0.0,0.0,-0.027957518513328724,-0.027957518513328727,-0.027957518513328727,0.027957518513328727,0.026957518513328727,0.027957518513328727
2016-06-28,0.006062686083793597,0.0,-0.016318349791359932,0.015318349791359931,0.0,0.0,-0.016318349791359932,-0.016318349791359932,-0.016318349791359932,0.01631834979135993,0.016318349791359932,0.016318349791359932
2016-06-29,0.015436856468078937,0.0,-0.041627392999816326,0.041627392999816326,0.0,0.0,-0.041627392999816326,-0.041627392999816326,-0.041627392999816326,0.04162739299981632,-0.04262739299981633,0.041627392999816326
2016-06-30,0.0036105643184672948,0.0,-0.009943412480724279,0.009943412480724279,0.0,0.0,-0.009943412480724279,-0.009943412480724279,-0.009943412480724279,0.009943412480724277,-0.009943412480724279,0.009943412480724279
2016-07-01,0.007321896423755588,0.0,-0.019879378262587677,0.019879378262587677,0.0,0.0,-0.019879378262587677,-0.019879378262587677,-0.019879378262587677,0.019879378262587673,-0.019879378262587677,0.019879378262587677
2016-07-05,-0.004357783579290824,0.0,0.011639738141737244,-0.011639738141737244,0.0,0.0,0.011639738141737244,0.011639738141737244,-0.012639738141737245,-0.011639738141737242,0.011639738141737244,-0.011639738141737244
2016-07-06,0.0008142072249784793,0.0,-0.002149711537805965,0.002149711537805965,0.0,0.0,-0.002149711537805965,-0.002149711537805965,0.002149711537805965,0.0021497115378059646,-0.002149711537805965,0.002149711537805965
2016-07-07,0.0027164283159494137,0.0,-0.006994990541306256,0.006994990541306256,0.0,0.0,-0.006994990541306256,-0.006994990541306256,0.006994990541306256,0.0069949905413062554,0.005994990541306256,0.006994990541306256
2016-07-08,0.0015258521517160614,0.0,-0.0038899525017721537,0.0038899525017721537,0.0,0.0,-0.0038899525017721537,-0.0038899525017721537,0.0038899525017721537,0.0038899525017721532,0.0038899525017721537,0.0038899525017721537
2016-07-11,0.014617138671350548,0.0,-0.036903805062947104,0.036903805062947104,0.0,0.0,-0.036903805062947104,-0.036903805062947104,0.036903805062947104,0.0369038050629471,-0.0005,0.036903805062947104
2016-07-12,-0.0002272810970535941,0.0,-0.0015783013468687592,-0.0005783013468687592,-0.0010783013468687592,-0.0010783013468687592,0.0005783013468687592,0.0005783013468687592,-0.0005783013468687592,-0.0005783013468687593,0.0,-0.0005783013468687592
2016-07-13,-0.0035209477352252183,0.0,-0.009436981531152133,-0.009436981531152133,-0.009436981531152133,-0.009436981531152133,-0.010436981531152134,0.009436981531152133,-0.009436981531152133,-0.009436981531152133,0.008936981531152133,-0.009436981531152133
2016-07-14,-0.0016766070659431879,0.0,-0.004493707690691684,0.003493707690691684,-0.004493707690691684,-0.004493707690691684,-0.004493707690691684,-0.005493707690691684,-0.004493707690691684,0.003493707690691684,-0.005493707690691684,-0.004493707690691684
2016-07-15,-0.0019031777905576122,0.0,-0.005100971389125797,0.005100971389125797,-0.005100971389125797,-0.0005,-0.005100971389125797,-0.005100971389125797,-0.005100971389125797,0.005100971389125797,-0.005100971389125797,-0.005100971389125797
2016-07-18,0.009903099694855094,0.0,0.026542674288099866,-0.026542674288099866,0.026542674288099866,0.0,0.026542674288099862,0.026542674288099866,0.026542674288099866,-0.026542674288099866,0.026542674288099866,0.026542674288099866
2016-07-19,-0.001632574425126416,0.0,-0.004375689688323026,-0.005375689688323026,-0.004375689688323026,-0.004875689688323026,-0.004375689688323026,-0.004375689688323026,-0.004375689688323026,0.004375689688323025,-0.0005,-0.004375689688323026
2016-07-20,0.005134577153187844,0.0,0.013761894071912417,0.013761894071912417,0.013761894071912417,0.013761894071912417,0.013761894071912417,0.013761894071912417,0.013761894071912417,-0.013761894071912415,0.0,0.013761894071912417
2016-07-21,-0.012841895301392956,0.0,-0.03441934896442955,-0.03441934896442955,-0.03441934896442955,-0.03441934896442955,-0.03441934896442955,-0.03441934896442955,-0.03441934896442955,0.034419348964429546,-0.03491934896442955,-0.03441934896442955
2016-07-22,0.00299496163751525,0.0,0.0080272130645338,-0.009027213064533801,0.0080272130645338,-0.0005,0.0080272130645338,0.0080272130645338,0.0080272130645338,-0.0080272130645338,-0.0005,0.0080272130645338
2016-07-25,0.012992311240473467,0.0,0.03482249963460071,-0.03482249963460071,0.03482249963460071,0.0,0.03482249963460071,0.03482249963460071,0.03482249963460071,-0.03482249963460071,0.03432249963460071,0.03482249963460071
2016-07-26,-0.0008110416235260142,0.0,-0.002173785411705653,-0.0031737854117056532,0.0011737854117056532,-0.002673785411705653,-0.002173785411705653,-0.002173785411705653,-0.002173785411705653,0.0021737854117056528,0.0011737854117056532,-0.002173785411705653
2016-07-27,-0.0016581507239329567,0.0,-0.0044442402825445315,-0.0044442402825445315,0.0044442402825445315,-0.0044442402825445315,-0.0044442402825445315,-0.0044442402825445315,-0.0044442402825445315,0.004444240282544531,0.0044442402825445315,-0.0044442402825445315
2016-07-28,0.003461728116976998,0.0,0.0092782587991731,0.0092782587991731,-0.0092782587991731,0.0092782587991731,0.0092782587991731,0.0092782587991731,0.0092782587991731,-0.009278258799173099,-0.0005,0.0092782587991731
2016-07-29,0.006762789216715543,0.0,0.0181258915884297,0.0181258915884297,-0.0181258915884297,0.0181258915884297,0.0181258915884297,0.0181258915884297,0.0181258915884297,-0.018125891588429695,0.0176258915884297,0.0181258915884297
2016-08-01,-0.00759583949347267,0.0,-0.02035866545145193,-0.02035866545145193,0.02035866545145193,-0.02035866545145193,-0.02035866545145193,-0.02035866545145193,-0.02035866545145193,0.020358665451451926,0.01935866545145193,-0.02035866545145193
2016-08-02,-0.00455811796847359,0.0,-0.012216845667703868,0.011216845667703867,0.012216845667703868,-0.012216845667703868,-0.012216845667703868,-0.012216845667703868,-0.012216845667703868,0.012216845667703868,0.012216845667703868,-0.012216845667703868
2016-08-03,-0.0023154565112312375,0.0,-0.006205976906180188,0.006205976906180188,0.006205976906180188,-0.006205976906180188,-0.006205976906180188,-0.006205976906180188,-0.006205976906180188,0.006205976906180188,0.006205976906180188,-0.006205976906180188
2016-08-04,0.007964678778006697,0.0,-0.0005,-0.02134724289646428,-0.02134724289646428,-0.0005,0.02134724289646428,0.02134724289646428,0.02134724289646428,-0.02134724289646428,-0.02134724289646428,0.02134724289646428
2016-08-05,-0.0010594661467942898,0.0,0.0,-0.00351507260151429,0.00251507260151429,-0.00301507260151429,-0.00251507260151429,-0.00251507260151429,-0.00251507260151429,0.0025150726015142895,0.00251507260151429,-0.00251507260151429
2016-08-08,-0.006952669766280268,0.0,0.0,-0.01682385523320451,0.01682385523320451,-0.01682385523320451,-0.01682385523320451,-0.01682385523320451,-0.01682385523320451,0.016823855233204506,0.01682385523320451,-0.01682385523320451
2016-08-09,0.005335726604756584,0.0,0.0,-0.01391122618792362,-0.012911226187923619,-0.0005,0.012911226187923617,0.012911226187923619,-0.01391122618792362,-0.012911226187923619,0.011911226187923618,0.012911226187923619
2016-08-10,-0.006187769699458981,0.0,0.0,-0.015972973712197858,0.014972973712197857,-0.015472973712197857,-0.014972973712197857,-0.014972973712197857,-0.015972973712197858,0.014972973712197857,-0.014972973712197857,-0.014972973712197857
2016-08-11,-0.0013552398966229307,0.0,0.0,0.002279367580152681,0.003279367580152681,-0.0005,-0.003279367580152681,-0.003279367580152681,0.002279367580152681,0.003279367580152681,-0.003279367580152681,-0.003279367580152681
2016-08-12,0.0012862058763076839,0.0,0.0,-0.003112321193226242,-0.003112321193226242,0.0,0.003112321193226242,0.003112321193226242,-0.003112321193226242,-0.003112321193226242,0.003112321193226242,0.003112321193226242
2016-08-15,-3.663247429352336e-05,0.0,0.0,-0.001088642128141525,8.864212814152506e-05,0.0,-8.864212814152506e-05,-8.864212814152506e-05,8.864212814152506e-05,8.864212814152506e-05,-8.864212814152506e-05,-8.864212814152506e-05
2016-08-16,-0.003627198512520004,0.0,0.008276982760304363,-0.008776982760304364,0.008776982760304364,0.0,-0.008776982760304364,-0.008776982760304364,0.008776982760304364,0.008776982760304364,-0.008776982760304364,-0.008776982760304364
2016-08-17,-0.0006838150975359039,0.0,0.0016546746205348128,0.0006546746205348128,0.0016546746205348128,0.0,0.0006546746205348128,-0.0016546746205348128,0.0016546746205348128,0.0016546746205348128,0.0006546746205348128,-0.0016546746205348128
2016-08-18,0.0004998415722057667,0.0,-0.001209501174802119,-0.001209501174802119,-0.001209501174802119,0.0,-0.001209501174802119,0.001209501174802119,-0.001209501174802119,-0.001209501174802119,0.00020950117480211892,0.001209501174802119
2016-08-19,0.002754945954680677,0.0,-0.006666333002271596,-0.006666333002271596,-0.006666333002271596,0.0,-0.006666333002271595,-0.007666333002271596,-0.006666333002271596,-0.006666333002271596,0.006666333002271596,0.006666333002271596
2016-08-22,-0.003802002885080796,0.0,0.009199968973795603,-0.010199968973795603,0.009199968973795603,0.0,-0.010199968973795603,0.009199968973795603,0.009199968973795603,0.009199968973795603,-0.009199968973795603,-0.009199968973795603
2016-08-23,0.0035406965990874987,0.0,-0.00856766810594789,-0.00956766810594789,-0.00856766810594789,0.0,0.008567668105947888,-0.00856766810594789,-0.00856766810594789,-0.00856766810594789,-0.00956766810594789,0.00856766810594789
2016-08-24,-0.004080419256125153,0.0,0.009873672296182856,-0.010873672296182857,0.009873672296182856,0.0,0.008873672296182855,0.009873672296182856,0.009873672296182856,0.009873672296182856,0.009873672296182856,-0.009873672296182856
2016-08-25,-0.003081544547767371,0.0,0.007456626175134096,0.006456626175134096,0.007456626175134096,0.0,0.007456626175134095,0.007456626175134096,0.007456626175134096,0.007456626175134096,0.007456626175134096,-0.007456626175134096
2016-08-26,-0.0018141980079575094,0.0,0.004389940220988597,0.004389940220988597,-0.005389940220988597,0.0,0.004389940220988597,0.004389940220988597,0.004389940220988597,0.004389940220988597,0.004389940220988597,-0.004389940220988597
2016-08-29,-0.008998254927323404,0.0,0.021773698929720697,0.021773698929720697,-0.021773698929720697,0.0,0.021773698929720697,0.021773698929720697,0.021773698929720697,0.021773698929720697,0.021773698929720697,-0.021773698929720697
2016-08-30,-0.007412648727167179,0.0,0.017936898094209175,0.017936898094209175,-0.017936898094209175,0.0,0.017936898094209175,0.017936898094209175,0.017936898094209175,-0.018936898094209176,0.017936898094209175,-0.017936898094209175
2016-08-31,0.0013101614454242105,0.0,-0.003170288138355737,-0.003170288138355737,0.003170288138355737,0.0,-0.003170288138355737,-0.003170288138355737,-0.003170288138355737,0.003170288138355737,0.002170288138355737,0.003170288138355737
