date,4.6.multi_asset_trend,4.1.2.dual_momentum,6.5.volatility_targeting,3.11.single_moving_average,10.4.trend_following,3.20.alpha_combo,3.14.support_resistance,3.15.channel,3.12.two_moving_averages,3.13.three_moving_averages,3.17.single_stock_knn,__benchmark__
2016-04-12,0.0,0.0,0.01847594861770273,0.018056652852686594,0.01755665285268659,-0.018556652852686595,0.018056652852686594,-0.019056652852686595,0.018556652852686595,-0.019056652852686595,-0.018556652852686595,0.018556652852686595
2016-04-13,0.0,0.0,0.04234152795810342,0.04234152795810342,0.04234152795810342,-0.04234152795810342,0.04234152795810342,-0.04234152795810342,-0.04334152795810342,-0.04234152795810342,0.04134152795810342,0.04234152795810342
2016-04-14,0.012446951700758546,0.012446951700758546,0.01093231898077358,0.012946951700758547,0.012946951700758547,-0.012946951700758547,0.012946951700758547,0.011946951700758546,0.011946951700758546,-0.012946951700758547,-0.013946951700758548,0.012946951700758547
2016-04-15,-0.011503219711296751,-0.011503219711296753,-0.009779798423612112,-0.011503219711296753,-0.011503219711296753,0.011503219711296753,-0.011503219711296753,-0.011503219711296753,-0.011503219711296753,-0.012503219711296754,0.011503219711296753,-0.011503219711296753
2016-04-18,0.006464902804633742,0.006464902804633743,0.005496326058648777,0.006464902804633743,0.006464902804633743,0.005464902804633743,0.006464902804633743,0.006464902804633743,0.006464902804633743,0.006464902804633743,-0.006464902804633743,0.006464902804633743
2016-04-19,0.016862195811770064,0.016862195811770064,0.014335888573582459,0.016862195811770064,0.016862195811770064,-0.017862195811770065,0.016862195811770064,0.016862195811770064,0.016862195811770064,0.016862195811770064,0.015862195811770063,0.016862195811770064
2016-04-20,0.014529228457288879,0.014529228457288879,0.012352448195295396,0.014529228457288879,0.014529228457288879,-0.014529228457288879,0.014529228457288879,0.014529228457288879,0.014529228457288879,0.014529228457288879,-0.01552922845728888,0.014529228457288879
2016-04-21,-0.009962419503441788,-0.009962419503441788,-0.00846984209642113,-0.009962419503441788,-0.009962419503441788,0.009962419503441788,-0.009962419503441788,-0.009962419503441788,-0.009962419503441788,-0.009962419503441788,0.009962419503441788,-0.009962419503441788
2016-04-22,0.005817769833409869,0.005817769833409869,0.004946147050450974,0.005817769833409869,0.005817769833409869,0.004817769833409868,0.005817769833409869,0.005817769833409869,0.005817769833409869,0.005817769833409869,-0.005817769833409869,0.005817769833409869
2016-04-25,-0.0057841191594512065,-0.0057841191594512065,-0.004917537946531032,-0.0057841191594512065,-0.0057841191594512065,0.0047841191594512065,-0.0057841191594512065,-0.0057841191594512065,-0.0057841191594512065,-0.0057841191594512065,-0.0067841191594512065,-0.0057841191594512065
2016-04-26,0.005188636898556309,0.005188636898556309,0.004411271299231431,0.005188636898556309,0.005188636898556309,0.004188636898556308,-0.0005,0.005188636898556309,0.005188636898556309,0.005188636898556309,0.005188636898556309,0.005188636898556309
2016-04-27,0.002815506912072996,0.002815506912072996,0.002393685485579278,0.002815506912072996,0.002815506912072996,-0.003815506912072996,0.002315506912072996,0.002815506912072996,0.002815506912072996,0.002815506912072996,-0.003815506912072996,0.002815506912072996
2016-04-28,-0.007954963570035223,-0.007954963570035223,-0.006763144765958062,-0.007954963570035223,-0.007954963570035223,0.007954963570035223,-0.007954963570035223,-0.007954963570035223,-0.007954963570035223,-0.007954963570035223,0.007954963570035223,-0.007954963570035223
2016-04-29,-0.006289364045103829,-0.006289364045103829,-0.0053470866520461575,-0.006289364045103829,-0.006289364045103829,-0.007289364045103828,-0.0005,-0.006289364045103829,-0.006289364045103829,-0.006289364045103829,-0.007289364045103829,-0.006289364045103829
2016-05-02,-0.0005,0.009335417715364391,0.007936778201916933,0.009335417715364391,0.009335417715364391,0.00933541771536439,0.0,0.009335417715364391,0.009335417715364391,0.009335417715364391,-0.010335417715364392,0.009335417715364391
2016-05-03,0.0,-0.019281849074861412,-0.016393027510503717,-0.019281849074861412,-0.019281849074861412,0.01828184907486141,-0.019781849074861413,-0.019281849074861412,-0.019281849074861412,-0.019281849074861412,-0.020281849074861413,-0.019281849074861412
2016-05-04,0.0,-0.01582499725078701,-0.01345408390443289,-0.01582499725078701,-0.01582499725078701,-0.01682499725078701,-0.0005,-0.01582499725078701,-0.01582499725078701,-0.01582499725078701,-0.01582499725078701,-0.01582499725078701
2016-05-05,0.0,-0.005359872327768023,-0.004556852103797536,-0.005359872327768023,-0.005359872327768023,-0.005359872327768023,0.0,-0.005359872327768023,-0.005359872327768023,-0.005359872327768023,-0.005359872327768023,-0.005359872327768023
2016-05-06,0.0,0.0058786051104064985,0.0049978679391242,0.0058786051104064985,0.0058786051104064985,0.0058786051104064985,0.0,0.0058786051104064985,0.0058786051104064985,0.0058786051104064985,0.0058786051104064985,0.0058786051104064985
2016-05-09,0.0,-0.0063309113579070875,-0.005382409314262163,-0.0063309113579070875,-0.0063309113579070875,0.0053309113579070875,0.0,-0.0063309113579070875,-0.0063309113579070875,-0.0063309113579070875,0.0053309113579070875,-0.0063309113579070875
2016-05-10,0.0,0.013559882175913085,0.011528330124663103,0.013559882175913085,0.013559882175913083,0.012559882175913084,0.0,0.013559882175913085,0.013559882175913085,0.013559882175913085,-0.013559882175913085,0.013559882175913085
2016-05-11,0.0,-0.0037072475230417457,-0.003151824827459236,-0.0037072475230417457,-0.0037072475230417457,0.0027072475230417456,-0.004207247523041746,-0.0037072475230417457,-0.0037072475230417457,-0.0005,-0.004707247523041746,-0.0037072475230417457
2016-05-12,0.0,-0.0006472714418775949,-0.0005502967330709224,-0.0006472714418775949,-0.0006472714418775949,0.0006472714418775949,-0.0006472714418775949,-0.0006472714418775949,-0.0006472714418775949,0.0,-0.0006472714418775949,-0.0006472714418775949
2016-05-13,0.0,-0.009227932805613515,-0.00930284319291978,-0.009227932805613515,0.008227932805613514,0.009227932805613515,-0.0005,-0.009227932805613515,-0.009227932805613515,0.0,-0.009227932805613515,-0.009227932805613515
2016-05-16,0.0,0.007516346143241481,0.007516346143241481,0.007516346143241481,-0.0075163461432414804,0.006516346143241481,0.0,0.007516346143241481,0.007516346143241481,0.0,-0.008516346143241482,0.007516346143241481
2016-05-17,0.0,0.0,0.0,0.0,-5.551115123125783e-20,-0.001,-0.0005,0.0,0.0,-0.0005,-0.001,0.0
2016-05-18,0.0,0.038598809989085936,0.038598809989085936,0.038598809989085936,-0.038598809989085936,-0.038598809989085936,-0.0005,0.038598809989085936,0.038598809989085936,0.038598809989085936,-0.03959880998908594,0.038598809989085936
2016-05-19,0.0,-0.01014959692196371,-0.01014959692196371,-0.01014959692196371,-0.011149596921963711,0.01014959692196371,-0.010649596921963711,0.00914959692196371,-0.01014959692196371,-0.01014959692196371,0.01014959692196371,-0.01014959692196371
2016-05-20,0.0,0.0018923889807798133,0.0018923889807798133,0.0018923889807798133,-0.0028923889807798133,-0.0018923889807798133,0.0018923889807798133,-0.0018923889807798133,0.0018923889807798133,0.0018923889807798133,0.0008923889807798133,0.0018923889807798133
2016-05-23,0.0,-0.0007867633560046938,-0.0007867633560046938,-0.0007867633560046938,0.0007867633560046938,0.0007867633560046938,-0.0007867633560046938,0.0007867633560046938,-0.0007867633560046938,-0.0007867633560046938,-0.0002132366439953062,-0.0007867633560046938
2016-05-24,0.0,0.017018073879106144,0.017018073879106144,0.017018073879106144,-0.017018073879106144,-0.017018073879106144,0.017018073879106144,-0.017018073879106144,-0.018018073879106145,0.017018073879106144,-0.017018073879106144,0.017018073879106144
2016-05-25,0.0,0.015184813141723819,0.015184813141723819,0.015184813141723819,0.014184813141723818,-0.015184813141723819,0.015184813141723819,-0.015184813141723819,-0.015184813141723819,0.015184813141723819,0.014184813141723818,0.015184813141723819
2016-05-26,0.0,-0.0074787654477938,-0.0074787654477938,-0.0074787654477938,-0.0074787654477938,0.0074787654477938,-0.0074787654477938,0.0074787654477938,0.0074787654477938,-0.0074787654477938,0.0064787654477938,-0.0074787654477938
2016-05-27,0.0,0.006150831848457106,0.006150831848457106,0.006150831848457106,0.006150831848457106,-0.006150831848457106,0.006150831848457106,-0.006150831848457106,-0.006150831848457106,0.006150831848457106,0.005150831848457106,0.006150831848457106
2016-05-31,0.0,-0.002445231027719874,-0.002445231027719874,-0.002445231027719874,-0.002445231027719874,0.002445231027719874,-0.002445231027719874,0.002445231027719874,0.002445231027719874,-0.002445231027719874,0.001445231027719874,-0.002445231027719874
2016-06-01,0.0,0.006434924806379971,0.006434924806379971,0.006434924806379971,0.006434924806379971,-0.006434924806379971,-0.0005,-0.006434924806379971,-0.006434924806379971,0.006434924806379971,-0.006434924806379971,0.006434924806379971
2016-06-02,0.0,0.0018267402934109,0.0018267402934109,0.0018267402934109,0.0018267402934109,-0.0018267402934109,0.0013267402934109,-0.0018267402934109,-0.0018267402934109,0.0018267402934109,-0.0018267402934109,0.0018267402934109
2016-06-03,0.0,-0.017778412567933444,-0.017778412567933444,-0.017778412567933444,-0.017778412567933444,0.017778412567933444,-0.017778412567933444,0.017778412567933444,0.017778412567933444,-0.017778412567933444,0.017778412567933444,-0.017778412567933444
2016-06-06,0.0,0.009900923473084244,0.009900923473084244,0.009900923473084244,0.009900923473084244,-0.009900923473084244,-0.0005,-0.009900923473084244,0.008900923473084243,0.009900923473084244,-0.009900923473084244,0.009900923473084244
2016-06-07,-0.0038699942075711142,-0.0033699942075711142,-0.0033699942075711142,-0.0033699942075711142,-0.0033699942075711142,0.0033699942075711142,-0.0038699942075711142,0.0033699942075711142,-0.0033699942075711142,-0.0033699942075711142,0.0033699942075711142,-0.0033699942075711142
2016-06-08,-0.0005,0.0029202245376016567,0.0029202245376016567,0.0029202245376016567,0.0029202245376016567,-0.0029202245376016567,0.0029202245376016567,-0.0029202245376016567,0.0029202245376016567,0.0029202245376016567,-0.0029202245376016567,0.0029202245376016567
2016-06-09,0.0,-0.007662655284797815,-0.007662655284797815,-0.007662655284797815,-0.007662655284797815,0.007662655284797815,-0.007662655284797815,0.007662655284797815,-0.007662655284797815,-0.0005,0.007662655284797815,-0.007662655284797815
2016-06-10,0.0,-0.01405422643340759,-0.01405422643340759,-0.01405422643340759,-0.01405422643340759,0.01405422643340759,-0.0005,0.01405422643340759,-0.01405422643340759,0.0,-0.0005,-0.01405422643340759
2016-06-13,0.0,-0.0089283287869234,-0.0089283287869234,-0.0089283287869234,-0.0089283287869234,0.0089283287869234,0.0,0.0089283287869234,-0.0089283287869234,0.0,0.0,-0.0089283287869234
2016-06-14,0.0,-0.01880829858992883,-0.01880829858992883,-0.01880829858992883,-0.01880829858992883,0.01880829858992883,0.0,-0.01980829858992883,-0.01880829858992883,0.0,0.0,-0.01880829858992883
2016-06-15,0.0,-0.001772214717524423,-0.001772214717524423,-0.0005,-0.001772214717524423,0.001772214717524423,0.0,-0.001772214717524423,-0.001772214717524423,0.0,0.001272214717524423,-0.001772214717524423
2016-06-16,0.0,0.004034398033605058,0.004034398033605058,0.0,0.004034398033605058,-0.004034398033605058,0.0,0.004034398033605058,0.004034398033605058,0.0,0.0030343980336050578,0.004034398033605058
2016-06-17,0.0,0.0009641881136714936,0.0009641881136714936,0.0,0.0009641881136714934,-0.0009641881136714936,0.0,0.0009641881136714936,0.0009641881136714936,0.0,-0.0005,0.0009641881136714936
2016-06-20,0.0,0.0014450897214390857,0.0014450897214390857,0.0,-0.0024450897214390857,-0.0014450897214390857,0.0009450897214390856,0.0014450897214390857,0.0014450897214390857,0.0,0.0009450897214390856,0.0014450897214390857
2016-06-21,0.0,0.009299727199130858,0.009299727199130858,0.0,-0.009299727199130858,-0.009299727199130858,0.009299727199130858,0.009299727199130858,0.009299727199130858,0.0,-0.01029972719913086,0.009299727199130858
2016-06-22,0.0,-0.0038126620345624307,-0.0038126620345624307,0.0,0.0038126620345624307,0.0038126620345624307,-0.0038126620345624307,-0.0038126620345624307,-0.0038126620345624307,0.0033126620345624307,0.0038126620345624307,-0.0038126620345624307
2016-06-23,0.0,0.02136801131879862,0.02136801131879862,0.0,-0.02136801131879862,-0.02136801131879862,-0.0005,0.02136801131879862,0.02136801131879862,-0.02136801131879862,-0.02136801131879862,0.02136801131879862
2016-06-24,0.0,-0.06947691950298374,-0.06947691950298374,-0.06997691950298374,0.06947691950298374,0.06947691950298374,-0.06997691950298374,-0.06947691950298374,-0.06947691950298374,-0.0005,-0.0005,-0.06947691950298374
2016-06-27,0.0,-0.0005,-0.023886170415850064,-0.0005,0.033389233580515265,-0.034389233580515266,-0.0005,-0.033389233580515265,-0.033389233580515265,0.032889233580515265,0.0,-0.033389233580515265
2016-06-28,0.0,0.0,0.023574380709449685,0.0,-0.03315392387389737,0.03315392387389737,0.0,0.03315392387389737,-0.034153923873897374,-0.03315392387389737,0.03265392387389737,0.03315392387389737
2016-06-29,0.0,0.0,0.01729491801155268,0.0,-0.028225721773312173,0.02822572177331217,0.0,0.028225721773312173,-0.028225721773312173,-0.028225721773312173,-0.029225721773312174,0.028225721773312173
2016-06-30,0.0,0.014859553880082366,0.00943763913641509,0.0,-0.015359553880082366,0.015359553880082364,0.014859553880082366,0.015359553880082366,-0.015359553880082366,-0.015359553880082366,-0.0005,0.015359553880082366
2016-07-01,0.0,-0.006487502359464825,-0.003986229459741453,0.0,0.006487502359464825,0.005487502359464825,-0.006487502359464825,-0.006487502359464825,0.006487502359464825,0.006487502359464825,0.005987502359464825,-0.006487502359464825
2016-07-05,0.0,-0.027913510125295193,-0.017151385883337398,0.0,0.027913510125295193,-0.028913510125295194,-0.027913510125295193,-0.027913510125295193,0.027913510125295193,0.027913510125295193,0.027913510125295193,-0.027913510125295193
2016-07-06,0.0,-0.0005,0.006603667272217057,0.0,-0.010747325873309732,0.010747325873309732,-0.0005,0.010747325873309732,-0.010747325873309732,-0.010747325873309732,-0.010747325873309732,0.010747325873309732
2016-07-07,0.0,0.0,0.003981229393135101,0.0,-0.00647936485904399,0.006479364859043989,0.0,0.00647936485904399,-0.00647936485904399,-0.0005,-0.00647936485904399,0.00647936485904399
2016-07-08,0.0,0.0,0.012678348416819042,0.0,-0.020633738247864297,0.020633738247864294,0.020133738247864297,0.020633738247864297,-0.020633738247864297,0.0,-0.020633738247864297,0.020633738247864297
2016-07-11,0.0066163843494266295,0.0066163843494266295,0.0038473137055507318,0.0,-0.00711638434942663,-0.00811638434942663,0.00711638434942663,0.00711638434942663,-0.00711638434942663,0.0,0.00611638434942663,0.00711638434942663
2016-07-12,0.014935122722395722,0.014935122722395722,0.008146716832868,0.0,-0.014935122722395722,0.01393512272239572,0.014935122722395722,0.014935122722395722,-0.014935122722395722,0.0,-0.0005,0.014935122722395722
2016-07-13,-0.0006329341967445945,-0.0006329341967445945,-0.0003452489658477915,-0.0011329341967445945,0.0006329341967445945,-0.0006329341967445945,-0.0006329341967445945,-0.0006329341967445945,0.0006329341967445945,0.0,-0.0011329341967445945,-0.0006329341967445945
2016-07-14,0.015199491509634289,0.015199491509634289,0.008290923056620802,0.015199491509634289,0.014199491509634288,-0.01619949150963429,0.015199491509634289,0.015199491509634289,-0.015199491509634289,0.0,0.015199491509634289,0.015199491509634289
2016-07-15,0.0009354310406659572,0.0009354310406659572,0.0005102530422165932,0.0009354310406659572,0.0009354310406659572,-0.0009354310406659572,0.0009354310406659572,0.0009354310406659572,-0.0009354310406659572,0.0,-0.0019354310406659572,0.0009354310406659572
2016-07-18,-0.003427713266215826,-0.003427713266215826,-0.0018697274795239232,-0.003427713266215826,-0.003427713266215826,0.003427713266215826,-0.003427713266215826,-0.003427713266215826,0.003427713266215826,0.0,-0.004427713266215826,-0.003427713266215826
2016-07-19,-0.0015632623269602464,-0.0015632623269602464,-0.0008527185045582648,-0.0015632623269602464,-0.0015632623269602464,0.0015632623269602464,-0.0015632623269602464,-0.0015632623269602464,0.0015632623269602464,0.0,-0.0015632623269602464,-0.0015632623269602464
2016-07-20,0.001095934809785648,0.001095934809785648,0.0005978036289730975,0.001095934809785648,0.001095934809785648,-0.001095934809785648,0.001095934809785648,0.001095934809785648,9.593480978564804e-05,0.000595934809785648,0.001095934809785648,0.001095934809785648
2016-07-21,-0.0037541644281648967,-0.0037541644281648967,-0.002047798006669428,-0.0037541644281648967,-0.0037541644281648967,0.0037541644281648967,-0.0037541644281648967,-0.0037541644281648967,-0.0037541644281648967,-0.0037541644281648967,-0.0037541644281648967,-0.0037541644281648967
2016-07-22,0.005495470190248319,0.005495470190248319,0.0029976345247090678,0.005495470190248319,0.005495470190248319,-0.005495470190248319,-0.0005,0.005495470190248319,0.005495470190248319,0.005495470190248319,-0.0005,0.005495470190248319
2016-07-25,-0.002654473878861529,-0.0026544738788615296,-0.0014479457205197148,-0.0026544738788615296,-0.0026544738788615296,0.0026544738788615296,-0.0031544738788615296,-0.0026544738788615296,-0.0026544738788615296,-0.0026544738788615296,0.0021544738788615296,-0.0026544738788615296
2016-07-26,0.0040707213558723865,0.0040707213558723865,0.0022204714891342512,0.0040707213558723865,0.0040707213558723865,-0.0040707213558723865,-0.0005,0.0040707213558723865,0.0040707213558723865,0.0040707213558723865,-0.0005,0.0040707213558723865
2016-07-27,0.0031187004594732666,0.003118700459473267,0.0023789584436726277,0.003118700459473267,0.003118700459473267,-0.003118700459473267,0.002618700459473267,0.003118700459473267,0.003118700459473267,0.003118700459473267,0.0,0.003118700459473267
2016-07-28,-0.0035753473549323678,-0.0035753473549323678,-0.0035082490681838125,-0.0035753473549323678,-0.0035753473549323678,0.0035753473549323678,-0.0035753473549323678,-0.0035753473549323678,-0.0035753473549323678,-0.0035753473549323678,-0.004075347354932368,-0.0035753473549323678
2016-07-29,-0.002027864111356137,-0.002027864111356137,-0.0019457870835764978,-0.002027864111356137,-0.002027864111356137,0.002027864111356137,-0.0005,-0.002027864111356137,-0.002027864111356137,-0.002027864111356137,-0.002027864111356137,-0.002027864111356137
2016-08-01,-0.0026577655691006896,-0.0026577655691006896,-0.0025501935196594857,-0.0026577655691006896,-0.0026577655691006896,0.0026577655691006896,0.0,-0.0026577655691006896,-0.0026577655691006896,-0.0026577655691006896,-0.0026577655691006896,-0.0026577655691006896
2016-08-02,-0.002350929469783103,-0.002350929469783103,-0.0022557764946311734,-0.002350929469783103,-0.002350929469783103,0.002350929469783103,0.0,-0.002350929469783103,-0.002350929469783103,-0.002350929469783103,-0.002350929469783103,-0.002350929469783103
2016-08-03,0.015868073257958137,0.015868073257958137,0.015225819034753904,0.015868073257958137,0.015868073257958137,-0.015868073257958137,0.0,0.015868073257958137,0.015868073257958137,0.015868073257958137,0.015868073257958137,0.015868073257958137
2016-08-04,-0.0015470287771290891,-0.0015470287771290891,-0.0014844133764199113,-0.0015470287771290891,-0.0015470287771290891,0.0015470287771290891,-0.002047028777129089,-0.0015470287771290891,-0.0015470287771290891,-0.0015470287771290891,-0.0015470287771290891,-0.0015470287771290891
2016-08-05,0.02695184769197567,0.026951847691975672,0.02586098191880139,0.026951847691975672,0.026951847691975672,-0.026951847691975672,0.026951847691975672,0.026951847691975672,0.026951847691975672,0.026951847691975672,-0.0005,0.026951847691975672
2016-08-08,-0.0030164761315115696,-0.0030164761315115696,-0.002894385408639058,-0.0030164761315115696,-0.0030164761315115696,0.0030164761315115696,-0.0030164761315115696,0.0020164761315115695,-0.0030164761315115696,-0.0030164761315115696,0.0025164761315115696,-0.0030164761315115696
2016-08-09,-0.0034795332742002527,-0.0034795332742002527,-0.003338700489790589,-0.0034795332742002527,-0.0034795332742002527,0.0034795332742002527,-0.0034795332742002527,0.0034795332742002527,-0.0034795332742002527,-0.0034795332742002527,-0.004479533274200253,-0.0034795332742002527
2016-08-10,-0.00895696448350136,-0.008956964483501362,-0.008594434756476437,-0.008956964483501362,-0.008956964483501362,0.008956964483501362,-0.008956964483501362,0.008956964483501362,-0.008956964483501362,-0.008956964483501362,-0.0005,-0.008956964483501362
2016-08-11,0.0027573382725574187,0.002757338272557419,0.0026457360558570066,0.002757338272557419,0.002757338272557419,-0.002757338272557419,-0.0005,-0.002757338272557419,0.002757338272557419,0.002757338272557419,0.0,0.002757338272557419
2016-08-12,-0.0021388256308023657,-0.0021388256308023657,-0.002052257477772737,-0.0021388256308023657,-0.0021388256308023657,0.0021388256308023657,-0.0026388256308023657,0.0021388256308023657,-0.0021388256308023657,-0.0021388256308023657,0.0,-0.0021388256308023657
2016-08-15,0.00612361629824032,0.00612361629824032,0.005875765260191028,0.00612361629824032,0.00612361629824032,-0.00612361629824032,-0.0005,-0.00612361629824032,0.00612361629824032,0.00612361629824032,0.0,0.00612361629824032
2016-08-16,-0.0001522605559329815,-0.0001522605559329815,-0.00014609786790617028,-0.0001522605559329815,-0.0001522605559329815,0.0001522605559329815,-0.0006522605559329815,0.0001522605559329815,-0.0001522605559329815,-0.0001522605559329815,0.0,-0.0001522605559329815
2016-08-17,0.0027395218667980448,0.0027395218667980448,0.002628640762336986,0.0027395218667980448,0.0027395218667980448,-0.0027395218667980448,0.0027395218667980448,-0.0027395218667980448,0.0027395218667980448,0.0027395218667980448,0.0,0.0027395218667980448
2016-08-18,0.0009106038363571045,0.0009106038363571045,0.000873747492801152,0.0009106038363571045,0.0009106038363571045,-0.0009106038363571045,0.0009106038363571045,-0.0009106038363571045,0.0009106038363571045,-0.0005,0.0,0.0009106038363571045
2016-08-19,-0.0013647383124441026,-0.0013647383124441026,-0.0013095010488843155,-0.0013647383124441026,-0.0013647383124441026,0.0013647383124441026,-0.0013647383124441026,0.0013647383124441026,-0.0013647383124441026,0.0,0.0,-0.0013647383124441026
2016-08-22,-0.0009107927090482582,-0.0009107927090482582,-0.0008739287209420462,-0.0009107927090482582,-0.0009107927090482582,0.0009107927090482582,-0.0009107927090482582,0.0009107927090482582,-0.0009107927090482582,-0.0014107927090482582,0.0,-0.0009107927090482582
2016-08-23,-0.00045622618685536853,-0.00045622618685536853,-0.00043776060565462176,-0.00045622618685536853,-0.00045622618685536853,0.00045622618685536853,-0.00045622618685536853,0.00045622618685536853,-0.00045622618685536853,-0.00045622618685536853,0.0,-0.00045622618685536853
2016-08-24,0.0027369470579063915,0.0027369470579063915,0.002626170167854841,0.0027369470579063915,0.0027369470579063915,-0.0027369470579063915,0.0027369470579063915,-0.0027369470579063915,0.0027369470579063915,0.0027369470579063915,0.0,0.0027369470579063915
2016-08-25,0.0018195507827911681,0.0018195507827911683,0.0017459051576680228,0.0018195507827911683,0.0018195507827911683,-0.0018195507827911683,0.0018195507827911683,-0.0018195507827911683,0.0018195507827911683,0.0018195507827911683,0.0,0.0018195507827911683
2016-08-26,0.002270382627352907,0.002270382627352907,0.002178489754979405,0.002270382627352907,0.002270382627352907,-0.002270382627352907,0.002270382627352907,-0.002270382627352907,0.002270382627352907,0.002270382627352907,0.0,0.002270382627352907
2016-08-29,0.0110238267461753,0.011023826746175303,0.010577641556045047,0.011023826746175303,0.011023826746175303,-0.011023826746175303,0.011023826746175303,-0.011023826746175303,0.011023826746175303,0.011023826746175303,0.0,0.011023826746175303
