date,4.1.2.dual_momentum,6.5.volatility_targeting,4.6.multi_asset_trend,3.11.single_moving_average,10.4.trend_following,3.14.support_resistance,3.12.two_moving_averages,3.20.alpha_combo,3.15.channel,3.13.three_moving_averages,3.17.single_stock_knn,__benchmark__
2016-04-28,-0.02975024904141843,-0.01314152696637187,-0.029750249041418427,-0.02975024904141843,-0.02975024904141843,-0.02975024904141843,-0.02975024904141843,-0.02975024904141843,-0.02975024904141843,-0.02975024904141843,-0.03075024904141843,-0.02975024904141843
2016-04-29,-0.018508533710913988,-0.008175743151976729,-0.018508533710913988,-0.018508533710913988,-0.018508533710913988,-0.0005,-0.018508533710913988,-0.018508533710913988,-0.018508533710913988,-0.018508533710913988,-0.018508533710913988,-0.018508533710913988
2016-05-02,0.013228105473843454,0.005843228557734348,0.013228105473843454,-0.0005,-0.014228105473843455,0.0,0.013228105473843454,0.013228105473843454,0.013228105473843454,0.013228105473843454,0.013228105473843454,0.013228105473843454
2016-05-03,-0.011944513266839984,-0.005276229552829325,-0.011944513266839983,0.0,0.011944513266839984,0.0,-0.011944513266839984,-0.011944513266839984,-0.011944513266839984,-0.011944513266839984,-0.011944513266839984,-0.011944513266839984
2016-05-04,-0.022771969108587586,-0.010059023227041292,-0.022771969108587583,0.0,0.022771969108587586,0.0,-0.022771969108587586,-0.022771969108587586,-0.022771969108587586,-0.022771969108587586,-0.022771969108587586,-0.022771969108587586
2016-05-05,0.006041473390454577,0.0026686897769072106,0.006041473390454577,0.0,-0.006041473390454577,0.0,-0.007041473390454577,0.006041473390454577,0.006041473390454577,-0.0005,-0.007041473390454577,0.006041473390454577
2016-05-06,0.010294686579648937,0.004547454413186749,0.010294686579648937,0.0,-0.010294686579648936,0.0,-0.010294686579648937,0.010294686579648937,0.010294686579648937,0.0,0.009294686579648936,0.010294686579648937
2016-05-09,-0.0014153304582384951,-0.0007226519525511139,-0.0014153304582384951,0.0,0.0014153304582384951,-0.0019153304582384951,0.0014153304582384951,-0.0014153304582384951,-0.0014153304582384951,0.0,-0.0014153304582384951,-0.0014153304582384951
2016-05-10,0.019274131374438452,0.009494681842941805,0.019274131374438452,0.0,-0.019274131374438452,0.019274131374438452,-0.019274131374438452,0.019274131374438452,0.019274131374438452,0.0,0.019274131374438452,0.019274131374438452
2016-05-11,0.0027810702029402723,0.001369990493829598,0.0027810702029402723,0.0022810702029402723,0.0017810702029402723,0.0027810702029402723,-0.0027810702029402723,0.0027810702029402723,0.0027810702029402723,0.0,0.0027810702029402723,0.0027810702029402723
2016-05-12,-0.013588544937872538,-0.00669388977314554,-0.013588544937872538,-0.013588544937872538,-0.013588544937872538,-0.013588544937872538,0.013588544937872538,-0.013588544937872538,-0.013588544937872538,0.013088544937872537,-0.013588544937872538,-0.013588544937872538
2016-05-13,0.15209472222475418,0.0749237913481185,0.15209472222475418,-0.0005,-0.15309472222475418,-0.0005,-0.15209472222475418,0.15209472222475418,0.15209472222475418,-0.15209472222475418,0.15209472222475418,0.15209472222475418
2016-05-16,0.029526918782176503,0.010701163841438367,0.029526918782176503,0.029026918782176503,0.028526918782176502,0.029026918782176503,0.028526918782176502,0.029526918782176503,0.029526918782176503,-0.0005,-0.0005,0.029526918782176503
2016-05-17,0.0021331644674427164,0.0007777272982022301,0.002133164467442716,0.0021331644674427164,0.0021331644674427164,0.0021331644674427164,0.0021331644674427164,0.002133164467442716,0.0021331644674427164,0.0,-0.0026331644674427164,0.0021331644674427164
2016-05-18,0.025543600464468907,0.00931290375345712,0.025543600464468907,0.025543600464468907,0.025543600464468907,0.025543600464468907,0.025543600464468907,0.025543600464468904,0.025543600464468907,0.025043600464468907,-0.025543600464468907,0.025543600464468907
2016-05-19,0.0043819334184938,0.001744375541409908,0.004381933418493799,0.0043819334184938,0.004381933418493799,0.0043819334184938,0.0043819334184938,0.0043819334184938,0.0043819334184938,0.0043819334184938,-0.0005,0.0043819334184938
2016-05-20,0.017910471821540597,0.0072071335761659285,0.017910471821540597,0.017910471821540597,0.017910471821540597,0.017910471821540597,0.017910471821540597,0.017910471821540593,0.017910471821540597,0.017910471821540597,0.0,0.017910471821540597
2016-05-23,0.001578839763930695,0.0006353215698274121,0.001578839763930695,0.001578839763930695,0.001578839763930695,0.001578839763930695,0.001578839763930695,0.0015788397639306948,0.001578839763930695,0.001578839763930695,0.0,0.001578839763930695
2016-05-24,0.024274882402308018,0.009768158078825239,0.024274882402308018,0.024274882402308018,0.024274882402308018,0.024274882402308018,0.024274882402308018,0.024274882402308014,0.024274882402308018,0.024274882402308018,0.023774882402308017,0.024274882402308018
2016-05-25,-0.004188597071905664,-0.0016854820406046098,-0.004188597071905664,-0.004188597071905664,-0.004188597071905664,-0.004188597071905664,-0.004188597071905664,-0.004188597071905663,-0.004188597071905664,-0.004188597071905664,-0.0005,-0.004188597071905664
2016-05-26,0.010626205241814901,0.004275961088496162,0.0106262052418149,0.010626205241814901,0.010626205241814901,0.010626205241814901,0.010626205241814901,0.010626205241814901,0.010626205241814901,0.010626205241814901,0.0101262052418149,0.010626205241814901
2016-05-27,0.005476884460597242,0.002203885988155755,0.005476884460597242,0.005476884460597242,0.005476884460597241,0.005476884460597242,0.005476884460597242,0.005476884460597241,0.005476884460597242,0.005476884460597242,0.005476884460597242,0.005476884460597242
2016-05-31,0.017864265483378716,0.0071885402496184025,0.017864265483378716,0.017864265483378716,0.017864265483378716,0.017864265483378716,0.017864265483378716,0.017864265483378713,0.017864265483378716,0.017864265483378716,0.017864265483378716,0.017864265483378716
2016-06-01,0.001926963964920425,0.0007754059652932824,0.001926963964920425,0.001926963964920425,0.001926963964920425,0.001926963964920425,0.001926963964920425,0.0019269639649204249,0.001926963964920425,0.001926963964920425,-0.0005,0.001926963964920425
2016-06-02,0.007049798813135721,0.0028368231857665697,0.007049798813135721,0.007049798813135721,0.007049798813135721,0.007049798813135721,0.007049798813135721,0.0070497988131357206,0.007049798813135721,0.007049798813135721,0.006549798813135721,0.007049798813135721
2016-06-03,-0.014001513063739535,-0.005634177364185322,-0.014001513063739535,-0.014001513063739535,-0.014001513063739533,-0.014001513063739535,-0.014001513063739535,-0.014001513063739533,-0.014001513063739535,-0.014001513063739535,-0.0005,-0.014001513063739535
2016-06-06,-0.005163255672644973,-0.002077682469307942,-0.005163255672644973,-0.005163255672644973,-0.005163255672644973,-0.0005,-0.005163255672644973,-0.005163255672644973,-0.005163255672644973,-0.005163255672644973,-0.005663255672644973,-0.005163255672644973
2016-06-07,0.0019459150454126384,0.0007830318374579559,0.0019459150454126384,0.0019459150454126384,0.0019459150454126384,0.0,0.0019459150454126384,0.0019459150454126384,0.0019459150454126384,0.0019459150454126384,-0.0005,0.0019459150454126384
2016-06-08,-0.0032372078963815998,-0.0013026451762695357,-0.0032372078963815998,-0.0032372078963815998,-0.0032372078963815998,0.0,-0.0032372078963815998,-0.0032372078963815998,-0.0032372078963815998,-0.0032372078963815998,-0.0037372078963816,-0.0032372078963815998
2016-06-09,0.02598566761140475,0.01045657419901143,0.02598566761140475,0.02598566761140475,0.02598566761140475,0.0,0.02598566761140475,0.02598566761140475,0.02598566761140475,0.02598566761140475,0.02598566761140475,0.02598566761140475
2016-06-10,-0.024905596939445274,-0.010021956189945398,-0.024905596939445274,-0.024905596939445274,-0.024905596939445274,-0.025405596939445274,-0.024905596939445274,-0.024905596939445274,-0.024905596939445274,-0.024905596939445274,-0.0005,-0.024905596939445274
2016-06-13,0.012770759219919992,0.005138924785684343,0.012770759219919992,0.012770759219919992,0.012770759219919992,-0.0005,0.012770759219919992,0.01277075921991999,0.012770759219919992,0.012770759219919992,0.012270759219919991,0.012770759219919992
2016-06-14,0.0019235611769670147,0.0007740366910744926,0.0019235611769670147,0.0019235611769670147,0.0019235611769670147,0.0014235611769670147,0.0019235611769670147,0.0019235611769670147,0.0019235611769670147,0.0019235611769670147,0.0019235611769670147,0.0019235611769670147
2016-06-15,0.01023860552159439,0.004119991832881461,0.010238605521594389,0.01023860552159439,0.01023860552159439,0.01023860552159439,0.01023860552159439,0.010238605521594389,0.01023860552159439,-0.0005,0.01023860552159439,0.01023860552159439
2016-06-16,0.004012331672121006,0.0016145532401931949,0.004012331672121006,0.004012331672121006,0.004012331672121006,0.004012331672121006,0.004012331672121006,0.004012331672121006,0.004012331672121006,0.0035123316721210056,0.004012331672121006,0.004012331672121006
2016-06-17,-0.017455754185282224,-0.0070241562221014155,-0.017455754185282224,-0.017455754185282224,-0.017455754185282224,-0.017455754185282224,-0.017455754185282224,-0.017455754185282224,-0.017455754185282224,-0.017455754185282224,-0.017455754185282224,-0.017455754185282224
2016-06-20,0.01798007048395789,0.0072351399213790475,0.01798007048395789,0.01798007048395789,0.01798007048395789,-0.0005,0.01798007048395789,0.017980070483957885,0.01798007048395789,0.01798007048395789,0.01798007048395789,0.01798007048395789
2016-06-21,-0.006097983663595596,-0.0024538149104455474,-0.006097983663595596,-0.006097983663595596,-0.006097983663595596,-0.006597983663595597,-0.006097983663595596,-0.006097983663595596,-0.006097983663595596,-0.006097983663595596,-0.0005,-0.006097983663595596
2016-06-22,-0.0008463148937430942,-0.0003405552096829405,-0.0008463148937430942,-0.0008463148937430942,-0.0008463148937430942,-0.0005,-0.0008463148937430942,-0.0008463148937430942,-0.0008463148937430942,-0.0008463148937430942,-0.0013463148937430942,-0.0008463148937430942
2016-06-23,0.02667815398351503,0.010735229157585494,0.02667815398351503,0.02667815398351503,0.02667815398351503,0.0,0.02667815398351503,0.026678153983515026,0.02667815398351503,0.02667815398351503,0.02667815398351503,0.02667815398351503
2016-06-24,-0.05691897568948778,-0.022904067793418616,-0.05691897568948778,-0.05691897568948778,-0.05691897568948778,-0.05741897568948778,-0.05691897568948778,-0.05691897568948778,-0.05691897568948778,-0.05691897568948778,-0.0005,-0.05691897568948778
2016-06-27,-0.010714918785305061,-0.004311659218859184,-0.010714918785305061,-0.0005,-0.010714918785305061,-0.0005,-0.010714918785305061,-0.01071491878530506,-0.010714918785305061,-0.0005,-0.011214918785305061,-0.010714918785305061
2016-06-28,0.014589125281278426,0.005870631198846255,0.014589125281278424,0.0,0.014589125281278426,0.0,0.014589125281278426,0.014589125281278426,-0.0005,0.0,0.014589125281278426,0.014589125281278426
2016-06-29,0.01633924783099472,0.006574876576418919,0.01633924783099472,0.0,0.01633924783099472,0.0,0.01633924783099472,0.01633924783099472,0.0,0.0,-0.0005,0.01633924783099472
2016-06-30,0.007717753700044794,0.0031056067298726904,0.007717753700044794,0.007217753700044793,0.007717753700044794,0.007217753700044793,0.007717753700044794,0.007717753700044794,0.0,0.0,0.007217753700044793,0.007717753700044794
2016-07-01,-0.007445561186676386,-0.002996077074717592,-0.007445561186676385,-0.007445561186676386,-0.007445561186676386,-0.007445561186676386,-0.007445561186676386,-0.007445561186676386,0.0,0.0,-0.007445561186676386,-0.007445561186676386
2016-07-05,0.01478783078570478,0.005950589846892468,0.01478783078570478,0.01478783078570478,0.01478783078570478,0.01478783078570478,0.01478783078570478,0.01478783078570478,0.0,0.0,0.01478783078570478,0.01478783078570478
2016-07-06,0.0063355578098598375,0.0025494142125426986,0.0063355578098598375,0.0063355578098598375,0.0063355578098598375,0.0063355578098598375,0.0063355578098598375,0.0063355578098598375,0.0,0.0,0.0063355578098598375,0.0063355578098598375
2016-07-07,0.026023271083487787,0.010471705751598679,0.026023271083487783,0.026023271083487787,0.026023271083487787,0.026023271083487787,0.026023271083487787,0.026023271083487787,0.0,0.0,-0.0005,0.026023271083487787
2016-07-08,0.040090036730219714,0.016132140608411887,0.040090036730219714,0.040090036730219714,0.040090036730219714,0.040090036730219714,0.040090036730219714,0.040090036730219714,0.03959003673021971,0.0,-0.040590036730219714,0.040090036730219714
2016-07-11,0.023008764592473252,0.009258675119941528,0.023008764592473252,0.023008764592473252,0.023008764592473252,0.023008764592473252,0.023008764592473252,0.023008764592473252,0.023008764592473252,0.0,0.02200876459247325,0.023008764592473252
2016-07-12,0.014994490453921427,0.006033749232557127,0.014994490453921427,0.014994490453921427,0.014994490453921427,0.014994490453921427,0.014994490453921427,0.014994490453921427,0.014994490453921427,0.014494490453921427,-0.0005,0.014994490453921427
2016-07-13,-0.00037906821422772907,-0.0001525361967925493,-0.00037906821422772907,-0.00037906821422772907,-0.00037906821422772907,-0.00037906821422772907,-0.00037906821422772907,-0.00037906821422772907,-0.00037906821422772907,-0.00037906821422772907,0.0,-0.00037906821422772907
2016-07-14,0.01023107607014051,0.004116961998551909,0.01023107607014051,0.01023107607014051,0.01023107607014051,0.01023107607014051,0.01023107607014051,0.01023107607014051,0.01023107607014051,0.01023107607014051,0.00973107607014051,0.01023107607014051
2016-07-15,-0.011628035290393579,-0.004679095246695143,-0.011628035290393579,-0.011628035290393579,-0.011628035290393577,-0.011628035290393579,-0.011628035290393579,-0.011628035290393579,-0.011628035290393579,-0.011628035290393579,-0.011628035290393579,-0.011628035290393579
2016-07-18,0.005123719808216354,0.0020617733263872317,0.005123719808216354,0.005123719808216354,0.005123719808216354,-0.0005,0.005123719808216354,0.005123719808216353,0.005123719808216354,0.005123719808216354,-0.0005,0.005123719808216354
2016-07-19,0.010383026491020075,0.004178106506141964,0.010383026491020075,0.010383026491020075,0.010383026491020075,0.009883026491020075,0.010383026491020075,0.010383026491020075,0.010383026491020075,0.010383026491020075,0.009883026491020075,0.010383026491020075
2016-07-20,0.013079184795353305,0.005263034543517764,0.013079184795353305,0.013079184795353305,0.013079184795353303,0.013079184795353305,0.013079184795353305,0.013079184795353305,0.013079184795353305,0.013079184795353305,-0.0005,0.013079184795353305
2016-07-21,-0.018443133857448557,-0.00742147558133433,-0.018443133857448557,-0.018443133857448557,-0.018443133857448557,-0.018443133857448557,-0.018443133857448557,-0.018443133857448557,-0.018443133857448557,-0.018443133857448557,0.0,-0.018443133857448557
2016-07-22,0.027245279053777827,0.010963439010262891,0.027245279053777827,0.027245279053777827,0.027245279053777827,-0.0005,0.027245279053777827,0.027245279053777823,0.027245279053777827,0.027245279053777827,0.026745279053777826,0.027245279053777827
2016-07-25,0.018474195355714595,0.007433974658372041,0.018474195355714595,0.018474195355714595,0.018474195355714595,0.017974195355714595,0.018474195355714595,0.018474195355714595,0.018474195355714595,0.018474195355714595,-0.0005,0.018474195355714595
2016-07-26,0.017062016002146185,0.006865716862816338,0.017062016002146185,0.017062016002146185,0.017062016002146185,0.017062016002146185,0.017062016002146185,0.017062016002146185,0.017062016002146185,0.017062016002146185,0.016562016002146185,0.017062016002146185
2016-07-27,-0.010065489524492488,-0.004050330345025847,-0.010065489524492488,-0.010065489524492488,-0.010065489524492486,-0.010065489524492488,-0.010065489524492488,-0.010065489524492488,-0.010065489524492488,-0.010065489524492488,-0.010065489524492488,-0.010065489524492488
2016-07-28,0.002140674188763958,0.0008614024786838591,0.002140674188763958,0.002140674188763958,0.002140674188763958,0.002140674188763958,0.002140674188763958,0.0021406741887639576,0.002140674188763958,0.002140674188763958,-0.0005,0.002140674188763958
2016-07-29,0.016375768287647974,0.006589572326033177,0.016375768287647974,0.016375768287647974,0.016375768287647974,0.016375768287647974,0.016375768287647974,0.01637576828764797,0.016375768287647974,0.016375768287647974,0.015875768287647973,0.016375768287647974
2016-08-01,-0.006479634121707156,-0.0026073901963688828,-0.006479634121707156,-0.006479634121707156,-0.006479634121707156,-0.006479634121707156,-0.006479634121707156,-0.006479634121707156,-0.006479634121707156,-0.006479634121707156,-0.0005,-0.006479634121707156
2016-08-02,-0.012162795420042727,-0.004894281520065896,-0.012162795420042727,-0.012162795420042727,-0.012162795420042727,-0.012162795420042727,-0.012162795420042727,-0.012162795420042727,-0.012162795420042727,-0.012162795420042727,0.0,-0.012162795420042727
2016-08-03,0.002676471632047317,0.0010770061647278595,0.002676471632047317,0.002676471632047317,0.002676471632047317,-0.0005,0.002676471632047317,0.0026764716320473165,0.002676471632047317,0.002676471632047317,0.0,0.002676471632047317
2016-08-04,0.018508922190646704,0.007447948658639983,0.0185089221906467,0.018508922190646704,0.018508922190646704,0.0,0.018508922190646704,0.0185089221906467,0.018508922190646704,0.018508922190646704,0.018008922190646703,0.018508922190646704
2016-08-05,0.01694886739761836,0.006820186118851903,0.01694886739761836,0.01694886739761836,0.01694886739761836,0.01644886739761836,0.01694886739761836,0.01694886739761836,0.01694886739761836,0.01694886739761836,-0.0005,0.01694886739761836
2016-08-08,0.009278285741690429,0.003733561313430925,0.009278285741690429,0.009278285741690429,0.009278285741690429,0.009278285741690429,0.009278285741690429,0.009278285741690429,0.009278285741690429,0.009278285741690429,0.0,0.009278285741690429
2016-08-09,0.002553944217540405,0.0010277014087229667,0.002553944217540405,0.002553944217540405,0.002553944217540405,0.002553944217540405,0.002553944217540405,0.002553944217540405,0.002553944217540405,0.002553944217540405,0.0,0.002553944217540405
2016-08-10,-0.006452860544128414,-0.0025966165689712073,-0.006452860544128414,-0.006452860544128414,-0.006452860544128413,-0.006452860544128414,-0.006452860544128414,-0.006452860544128414,-0.006452860544128414,-0.006452860544128414,0.0,-0.006452860544128414
2016-08-11,0.02033825197694572,0.008184066850058014,0.02033825197694572,0.02033825197694572,0.02033825197694572,-0.0005,0.02033825197694572,0.02033825197694572,0.02033825197694572,0.02033825197694572,0.01983825197694572,0.02033825197694572
2016-08-12,0.055946366788630186,0.022512692159337433,0.055946366788630186,0.055946366788630186,0.05594636678863018,0.055446366788630186,0.055946366788630186,0.055946366788630186,0.055946366788630186,0.055946366788630186,0.055946366788630186,0.055946366788630186
2016-08-15,-0.0009517100852574067,-0.0006163321421515881,-0.0009517100852574067,-0.0009517100852574067,-0.0009517100852574069,-0.0009517100852574067,-0.0009517100852574067,-0.0009517100852574067,-0.0009517100852574067,-0.0009517100852574067,-0.0009517100852574067,-0.0009517100852574067
2016-08-16,-0.00603372809765268,-0.00339789598577445,-0.00603372809765268,-0.00603372809765268,-0.00603372809765268,-0.00603372809765268,-0.00603372809765268,-0.00603372809765268,-0.00603372809765268,-0.00603372809765268,-0.0005,-0.00603372809765268
2016-08-17,-0.023162847038193934,-0.013044165016452367,-0.023162847038193934,-0.023162847038193934,-0.023162847038193934,-0.023162847038193934,-0.023162847038193934,-0.023162847038193934,-0.023162847038193934,-0.023162847038193934,-0.023662847038193935,-0.023162847038193934
2016-08-18,0.015535381534634629,0.008748755280262904,0.015535381534634629,0.015535381534634629,0.015535381534634629,-0.0005,0.015535381534634629,0.015535381534634629,0.015535381534634629,0.015535381534634629,0.015535381534634629,0.015535381534634629
2016-08-19,0.002576674991437544,0.0014510553787561522,0.002576674991437544,0.002576674991437544,0.002576674991437544,0.002076674991437544,0.002576674991437544,0.002576674991437544,0.002576674991437544,0.002576674991437544,0.002576674991437544,0.002576674991437544
2016-08-22,0.004176003863904931,0.002351717965425289,0.004176003863904931,0.004176003863904931,0.004176003863904931,0.004176003863904931,0.004176003863904931,0.004176003863904931,0.004176003863904931,0.004176003863904931,0.004176003863904931,0.004176003863904931
2016-08-23,0.008092262825135643,0.004557160502485574,0.008092262825135643,0.008092262825135643,0.008092262825135643,0.008092262825135643,0.008092262825135643,0.008092262825135643,0.008092262825135643,0.008092262825135643,0.008092262825135643,0.008092262825135643
2016-08-24,-0.015418706642988722,-0.00868304977621168,-0.015418706642988722,-0.015418706642988722,-0.015418706642988722,-0.015418706642988722,-0.015418706642988722,-0.015418706642988722,-0.015418706642988722,-0.015418706642988722,-0.0005,-0.015418706642988722
2016-08-25,-0.006619469262328037,-0.003727756317552996,-0.006619469262328037,-0.006619469262328037,-0.006619469262328037,-0.0005,-0.006619469262328037,-0.006619469262328037,-0.006619469262328037,-0.006619469262328037,-0.0071194692623280376,-0.006619469262328037
