date,6.5.volatility_targeting,4.6.multi_asset_trend,4.1.2.dual_momentum,10.4.trend_following,3.15.channel,3.11.single_moving_average,3.12.two_moving_averages,3.20.alpha_combo,3.17.single_stock_knn,3.13.three_moving_averages,3.14.support_resistance,__benchmark__
2016-06-01,-0.0019824042383613906,0.0,-0.002830105655700965,0.002830105655700965,-0.002830105655700965,-0.003330105655700965,-0.002830105655700965,0.002830105655700965,-0.002830105655700965,-0.002830105655700965,-0.002830105655700965,-0.002830105655700965
2016-06-02,-0.005451374254495803,0.0,-0.007000996403231374,0.007000996403231374,-0.007000996403231374,-0.007000996403231374,-0.007000996403231374,0.007000996403231374,-0.007000996403231374,-0.007000996403231374,-0.007000996403231374,-0.007000996403231374
2016-06-03,-0.01016908376568912,0.0,-0.013147776264004873,0.013147776264004873,-0.013147776264004873,-0.013147776264004873,-0.013147776264004873,0.013147776264004873,-0.013147776264004873,-0.013147776264004873,-0.0005,-0.013147776264004873
2016-06-06,0.005077687027935276,0.0,0.006565025376935596,-0.006565025376935596,0.006565025376935596,-0.0005,0.006565025376935596,-0.006565025376935596,0.006565025376935596,0.006565025376935596,0.0,0.006565025376935596
2016-06-07,-0.000445361828212236,0.0,-0.0005758156593831387,0.0005758156593831387,-0.0005758156593831387,0.0,-0.0005758156593831387,0.0005758156593831387,-0.0005758156593831387,-0.0005758156593831387,-0.0010758156593831387,-0.0005758156593831387
2016-06-08,-0.0008904025934772618,0.0,-0.0011512162111819713,0.0011512162111819713,-0.0011512162111819713,0.0,-0.0011512162111819713,0.0011512162111819713,-0.0011512162111819713,-0.0011512162111819713,-0.0005,-0.0011512162111819713
2016-06-09,-0.006242378889029891,0.0,-0.008070874709974474,0.008070874709974474,-0.008070874709974474,0.0,-0.008070874709974474,0.008070874709974474,-0.008070874709974474,-0.008070874709974474,0.0,-0.008070874709974474
2016-06-10,-0.0020978313757433107,0.0,-0.002712320815071334,0.002712320815071334,-0.002712320815071334,0.0,-0.002712320815071334,0.002712320815071334,-0.002712320815071334,-0.002712320815071334,0.0,-0.002712320815071334
2016-06-13,-0.02013196920065941,0.0,-0.0260289553024613,0.0260289553024613,-0.0260289553024613,0.0,-0.0260289553024613,0.0260289553024613,-0.0260289553024613,-0.0260289553024613,0.0,-0.0260289553024613
2016-06-14,-0.0047823434569303595,0.0,-0.0005,0.006183170798680803,-0.006183170798680804,0.0,-0.006183170798680804,-0.007183170798680804,-0.006183170798680804,-0.0005,0.0,-0.006183170798680804
2016-06-15,-0.0021729217754002557,0.0,0.0,0.0028094064323218593,-0.0028094064323218593,0.0,0.0018094064323218592,-0.0028094064323218593,0.0018094064323218592,0.0,0.0,-0.0028094064323218593
2016-06-16,0.010895621685950773,0.0,0.0,-0.014087129134235488,0.014087129134235488,0.0,-0.014087129134235488,0.014087129134235488,0.013087129134235487,0.0,0.0,0.014087129134235488
2016-06-17,-0.003990674226018113,0.0,0.0,0.00515960858177289,-0.00515960858177289,0.0,0.00515960858177289,-0.00515960858177289,-0.00515960858177289,0.0,-0.00565960858177289,-0.00515960858177289
2016-06-20,-0.0009257267285344887,0.0,0.0,0.0011968873685008763,-0.0011968873685008763,0.0,0.0011968873685008763,-0.0011968873685008763,0.00019688736850087627,0.0,-0.0011968873685008763,-0.0011968873685008763
2016-06-21,0.017300917283667065,0.0,0.0,-0.02236864154617324,0.02236864154617324,0.0,-0.02236864154617324,0.02236864154617324,0.02136864154617324,0.0,-0.0005,0.02236864154617324
2016-06-22,-0.00302194570268529,0.0,-0.004407123482936981,0.0039071234829369805,-0.0039071234829369805,0.0,0.0039071234829369805,0.0029071234829369805,-0.0039071234829369805,0.0,-0.004407123482936981,-0.0039071234829369805
2016-06-23,0.013955226833825591,0.0,-0.0005,-0.018042943135510914,0.018042943135510914,0.0,-0.018042943135510914,0.017042943135510913,0.018042943135510914,-0.018542943135510914,0.018042943135510914,0.018042943135510914
2016-06-24,-0.030991532542287616,0.0,-0.040569464008098965,0.040069464008098965,-0.040069464008098965,-0.040569464008098965,0.040069464008098965,0.039069464008098964,-0.040069464008098965,0.040069464008098965,-0.040069464008098965,-0.040069464008098965
2016-06-27,-0.019027737179676246,0.0,-0.0005,0.028095625827488813,-0.028095625827488813,-0.0005,0.028095625827488813,-0.029095625827488814,-0.028095625827488813,0.028095625827488813,-0.0005,-0.028095625827488813
2016-06-28,0.014087346840491646,0.0,0.0,-0.020854506073917367,0.020854506073917367,0.0,-0.020854506073917367,0.020854506073917367,0.020854506073917367,-0.020854506073917367,0.0,0.020854506073917367
2016-06-29,0.013260193820322855,0.0,0.0,-0.022249655310982552,0.022249655310982552,0.0,-0.022249655310982552,0.022249655310982552,0.022249655310982552,-0.022249655310982552,0.021749655310982552,0.022249655310982552
2016-06-30,0.007450914092748961,0.0,0.0,-0.012465538271816401,0.012465538271816401,0.0,-0.012465538271816401,0.012465538271816401,0.012465538271816401,-0.012465538271816401,0.012465538271816401,0.012465538271816401
2016-07-01,-0.00011689490345336489,0.0,0.0,0.00019556766789141644,-0.00019556766789141644,-0.0006955676678914165,0.00019556766789141644,-0.00019556766789141644,-0.00019556766789141644,0.00019556766789141644,-0.00019556766789141644,-0.00019556766789141644
2016-07-05,0.00011691776878882429,0.0,0.0,-0.00019560592208556216,0.00019560592208556216,0.00019560592208556216,-0.00019560592208556216,0.00019560592208556216,-0.0011956059220855622,-0.00019560592208556216,0.00019560592208556216,0.00019560592208556216
2016-07-06,0.0024531266520832935,0.0,0.0,-0.004104133236070506,0.004104133236070506,0.004104133236070506,-0.004104133236070506,0.004104133236070506,-0.004104133236070506,-0.0005,-0.0005,0.004104133236070506
2016-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,-0.0005,0.0
2016-07-08,0.010702479071924622,0.0,0.0,-0.01790547586694413,0.01790547586694413,0.01790547586694413,0.01690547586694413,0.01790547586694413,-0.018905475866944133,0.0,0.01790547586694413,0.01790547586694413
2016-07-11,0.0033142882232186587,0.005044874920859532,0.005044874920859532,0.004544874920859533,0.005544874920859533,0.005544874920859533,0.005544874920859533,-0.006544874920859533,-0.005544874920859533,0.0,0.005544874920859533,0.005544874920859533
2016-07-12,0.0070467332771662165,0.011789335142554203,0.011789335142554203,0.011789335142554203,-0.0005,0.011789335142554203,0.011789335142554203,-0.0117893351425542,-0.0005,0.0,0.011789335142554203,0.011789335142554203
2016-07-13,0.0033700205552486076,0.005638116301614815,0.005638116301614815,0.005638116301614815,0.0,0.005638116301614815,0.005638116301614815,-0.005638116301614815,0.005138116301614815,0.005138116301614815,0.005638116301614815,0.005638116301614815
2016-07-14,0.0025692726429753566,0.004298447957265861,0.004298447957265861,0.004298447957265861,0.0,0.004298447957265861,0.004298447957265861,-0.004298447957265861,0.004298447957265861,0.004298447957265861,0.004298447957265861,0.004298447957265861
2016-07-15,-0.00044502627191538767,-0.000744538449305665,-0.000744538449305665,-0.000744538449305665,0.0,-0.000744538449305665,-0.000744538449305665,0.000744538449305665,-0.000744538449305665,-0.000744538449305665,-0.000744538449305665,-0.000744538449305665
2016-07-18,0.0028940562274025923,0.004841817824551731,0.004841817824551731,0.004841817824551731,0.0,0.004841817824551731,0.004841817824551731,-0.004841817824551731,0.004841817824551731,0.004841817824551731,-0.0005,0.004841817824551731
2016-07-19,-0.009637129596501377,-0.016123123461126987,-0.016123123461126987,-0.016123123461126987,0.0,-0.016123123461126987,-0.016123123461126987,0.016123123461126987,-0.016123123461126987,-0.016123123461126987,-0.016623123461126987,-0.016123123461126987
2016-07-20,0.031749335735719704,0.05311731618319393,0.05311731618319393,0.05311731618319393,0.0,0.05311731618319393,0.05311731618319393,-0.05311731618319393,-0.05411731618319393,0.05311731618319393,-0.0005,0.05311731618319393
2016-07-21,-0.0010214569404157776,-0.0019672403909924974,-0.0019672403909924974,-0.0019672403909924974,0.0,-0.0019672403909924974,-0.0019672403909924974,0.0019672403909924974,-0.0005,-0.0019672403909924974,-0.0024672403909924974,-0.0019672403909924974
2016-07-22,0.006795856968501894,0.013799065880305992,0.013799065880305994,0.013799065880305994,0.0,0.013799065880305994,0.013799065880305994,-0.013799065880305994,0.0,0.013799065880305994,-0.0005,0.013799065880305994
2016-07-25,0.0013929889056879558,0.0028284800238167485,0.0028284800238167485,0.0028284800238167485,0.0,0.0028284800238167485,0.0028284800238167485,-0.0028284800238167485,0.0,0.0028284800238167485,0.0023284800238167484,0.0028284800238167485
2016-07-26,0.00026036196467482756,0.0005286679693121685,0.0005286679693121688,0.0005286679693121688,0.0,0.0005286679693121688,0.0005286679693121688,-0.0005286679693121688,0.0,0.0005286679693121688,0.0005286679693121688,0.0005286679693121688
2016-07-27,-0.0061196075604877595,-0.010042277944451006,-0.010042277944451006,-0.010042277944451006,0.0,-0.010042277944451006,-0.010042277944451006,0.010042277944451006,0.0,-0.010042277944451006,-0.010042277944451006,-0.010042277944451006
2016-07-28,0.00020509681949039532,0.0003557298782401741,0.0003557298782401741,0.0003557298782401741,0.0,0.0003557298782401741,0.0003557298782401741,-0.0003557298782401741,-0.0001442701217598259,0.0003557298782401741,-0.0005,0.0003557298782401741
2016-07-29,0.005611936618867362,0.008361985783401416,0.008361985783401416,0.008361985783401416,0.0,0.008361985783401416,0.008361985783401416,-0.008361985783401416,0.008361985783401416,0.008361985783401416,0.0,0.008361985783401416
2016-08-01,-0.0011842972988580908,-0.0017646452283651692,-0.0017646452283651692,-0.001764645228365169,0.0,-0.0017646452283651692,-0.0017646452283651692,0.0017646452283651692,-0.0017646452283651692,-0.0017646452283651692,-0.0022646452283651692,-0.0017646452283651692
2016-08-02,0.0,0.0,0.0,-5.551115123125783e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03,0.0046260936975807175,0.0068930446580239835,0.0068930446580239835,0.0068930446580239835,0.0,0.0068930446580239835,0.0068930446580239835,-0.0068930446580239835,0.0068930446580239835,0.0068930446580239835,0.0068930446580239835,0.0068930446580239835
2016-08-04,0.004947578915307225,0.0073720691023067,0.0073720691023067,0.0073720691023067,0.0,0.0073720691023067,0.0073720691023067,-0.0073720691023067,-0.0005,0.0073720691023067,0.0073720691023067,0.0073720691023067
2016-08-05,0.0066657908167522244,0.009932266137399726,0.009932266137399726,0.009932266137399726,0.0,0.009932266137399726,0.009932266137399726,-0.009932266137399726,-0.010432266137399726,0.009932266137399726,0.009932266137399726,0.009932266137399726
2016-08-08,0.0011580431888671744,0.0017255256677910502,0.0017255256677910502,0.0017255256677910502,0.0,0.0017255256677910502,0.0017255256677910502,-0.0017255256677910502,-0.0005,0.0017255256677910502,0.0017255256677910502,0.0017255256677910502
2016-08-09,0.0016182978672104411,0.00241132155937529,0.00241132155937529,0.00241132155937529,0.0,0.00241132155937529,0.00241132155937529,-0.00241132155937529,-0.00291132155937529,0.00241132155937529,0.00241132155937529,0.00241132155937529
2016-08-10,-0.0020756920782196544,-0.0030928552525767428,-0.0030928552525767428,-0.0030928552525767428,0.0,-0.0030928552525767428,-0.0030928552525767428,0.0030928552525767428,0.0030928552525767428,-0.0030928552525767428,-0.0030928552525767428,-0.0030928552525767428
2016-08-11,0.0032387272551432007,0.004825819160674705,0.004825819160674705,0.004825819160674705,0.0,0.004825819160674705,0.004825819160674705,-0.004825819160674705,-0.004825819160674705,0.004825819160674705,-0.0005,0.004825819160674705
2016-08-12,-0.004144264151702637,-0.006175101444070075,-0.006175101444070075,-0.006175101444070075,0.0,-0.006175101444070075,-0.006175101444070075,0.006175101444070075,0.006175101444070075,-0.006175101444070075,-0.006675101444070075,-0.006175101444070075
2016-08-15,0.002084957135848536,0.003106660519000215,0.003106660519000215,0.003106660519000215,0.0,0.003106660519000215,0.003106660519000215,-0.003106660519000215,-0.003106660519000215,0.003106660519000215,-0.0005,0.003106660519000215
2016-08-16,-0.0037180390655670043,-0.005540010858974597,-0.005540010858974598,-0.005540010858974598,0.0,-0.005540010858974598,-0.005540010858974598,0.005540010858974598,0.005540010858974598,-0.005540010858974598,-0.006040010858974598,-0.005540010858974598
2016-08-17,0.0014020193731532492,0.0020890588868993643,0.0020890588868993643,0.0020890588868993643,0.0,0.0020890588868993643,0.0020890588868993643,-0.0020890588868993643,-0.0020890588868993643,0.0020890588868993643,-0.0005,0.0020890588868993643
2016-08-18,0.00048249009443167306,0.000695075420870328,0.000695075420870328,0.000695075420870328,0.0,0.000695075420870328,0.000695075420870328,-0.000695075420870328,-0.000695075420870328,0.000695075420870328,0.00019507542087032802,0.000695075420870328
2016-08-19,0.00022377637150626056,0.0003471844386191414,0.0003471844386191414,0.0003471844386191414,0.0,0.0003471844386191414,0.0003471844386191414,-0.0003471844386191414,-0.0003471844386191414,0.0003471844386191414,0.0003471844386191414,0.0003471844386191414
2016-08-22,0.000867771694404107,0.000867771694404107,0.000867771694404107,0.000867771694404107,0.0,0.000867771694404107,0.000867771694404107,-0.000867771694404107,-0.000867771694404107,0.000867771694404107,0.000867771694404107,0.000867771694404107
2016-08-23,0.003814765817999888,0.003814765817999888,0.003814765817999888,0.003814765817999888,0.0,0.003814765817999888,0.003814765817999888,-0.003814765817999888,-0.003814765817999888,0.003814765817999888,0.003814765817999888,0.003814765817999888
2016-08-24,0.0010364841377557,0.0010364841377557,0.0010364841377557,0.0010364841377557,0.0,0.0010364841377557,0.0010364841377557,-0.0010364841377557,-0.0010364841377557,0.0010364841377557,0.0010364841377557,0.0010364841377557
2016-08-25,0.0037962597104526097,0.0037962597104526097,0.0037962597104526097,0.0037962597104526097,0.0,0.0037962597104526097,0.0037962597104526097,-0.0037962597104526097,-0.0037962597104526097,0.0037962597104526097,-0.0005,0.0037962597104526097
2016-08-26,-0.0024066250243066634,-0.002406625024306663,-0.0024066250243066634,-0.0024066250243066634,0.0,-0.0024066250243066634,-0.0024066250243066634,0.0024066250243066634,0.0024066250243066634,-0.0024066250243066634,-0.0029066250243066634,-0.0024066250243066634
2016-08-29,0.00120595631373277,0.00120595631373277,0.00120595631373277,0.00120595631373277,0.0,0.00120595631373277,0.00120595631373277,-0.00120595631373277,-0.00120595631373277,0.00120595631373277,-0.0005,0.00120595631373277
2016-08-30,-0.003614176676223324,-0.0036141766762233236,-0.003614176676223324,-0.003614176676223324,0.0,-0.003614176676223324,-0.003614176676223324,0.003614176676223324,0.003614176676223324,-0.003614176676223324,0.0,-0.003614176676223324
2016-08-31,-0.0074280002698257075,-0.0074280002698257075,-0.0074280002698257075,-0.0074280002698257075,0.0,-0.0074280002698257075,-0.0074280002698257075,0.0074280002698257075,-0.008428000269825708,-0.0074280002698257075,0.0,-0.0074280002698257075
2016-09-01,0.002262384574275522,0.002262384574275522,0.002262384574275522,0.002262384574275522,0.0,0.002262384574275522,0.002262384574275522,-0.002262384574275522,-0.0005,0.002262384574275522,0.0,0.002262384574275522
