date,6.5.volatility_targeting,4.1.2.dual_momentum,4.6.multi_asset_trend,3.15.channel,3.17.single_stock_knn,3.14.support_resistance,3.11.single_moving_average,10.4.trend_following,3.13.three_moving_averages,3.12.two_moving_averages,3.20.alpha_combo,__benchmark__
2016-05-27,-0.0014003057843203685,-0.003734712076280511,-0.003734712076280511,-0.003734712076280511,0.003734712076280511,-0.003734712076280511,-0.003734712076280511,-0.003734712076280511,-0.003734712076280511,-0.003734712076280511,-0.003734712076280511,-0.003734712076280511
2016-05-31,0.005559630376415928,0.014812427266666317,0.014812427266666317,0.014812427266666317,-0.014812427266666317,-0.0005,0.014812427266666317,0.014812427266666317,0.014812427266666317,0.014812427266666317,0.014812427266666317,0.014812427266666317
2016-06-01,-0.0029522219106359712,-0.004634805235053108,-0.004634805235053108,-0.004634805235053108,0.004634805235053108,-0.005134805235053108,-0.004634805235053108,-0.004634805235053108,-0.004634805235053108,-0.004634805235053108,-0.004634805235053108,-0.004634805235053108
2016-06-02,0.00841914845498031,0.012231697576333245,0.012231697576333245,0.012231697576333245,-0.012231697576333245,-0.0005,0.012231697576333245,0.012231697576333245,0.012231697576333245,0.012231697576333245,0.012231697576333245,0.012231697576333245
2016-06-03,-0.0027262168718218275,-0.003707522964191301,-0.003707522964191301,-0.003707522964191301,0.003707522964191301,-0.0042075229641913015,-0.003707522964191301,-0.003707522964191301,-0.003707522964191301,-0.003707522964191301,-0.003707522964191301,-0.003707522964191301
2016-06-06,0.001188839224390389,0.0016400979284734163,0.001640097928473416,0.0016400979284734163,-0.0016400979284734163,0.0016400979284734163,0.0016400979284734163,0.0016400979284734163,0.0016400979284734163,0.0016400979284734163,0.0016400979284734163,0.0016400979284734163
2016-06-07,-0.0032481775864650403,-0.004114265077721169,-0.004114265077721169,-0.004114265077721169,0.004114265077721169,-0.004114265077721169,-0.004114265077721169,-0.004114265077721169,-0.004114265077721169,-0.004114265077721169,-0.004114265077721169,-0.004114265077721169
2016-06-08,0.0032742050431935365,0.004006976446323973,0.004006976446323973,0.004006976446323973,-0.004006976446323973,-0.0005,0.004006976446323973,0.004006976446323973,0.004006976446323973,0.004006976446323973,0.004006976446323973,0.004006976446323973
2016-06-09,0.0011463760976938044,0.0013899306777587217,0.0013899306777587217,0.0013899306777587217,-0.0013899306777587217,0.0008899306777587217,0.0013899306777587217,0.0013899306777587217,0.0013899306777587217,0.0013899306777587217,0.0013899306777587217,0.0013899306777587217
2016-06-10,-0.013472390913212935,-0.013385542934204464,-0.013385542934204462,-0.013385542934204464,0.013385542934204464,-0.013385542934204464,-0.013385542934204464,-0.013385542934204464,-0.013385542934204464,-0.013385542934204464,-0.013385542934204464,-0.013385542934204464
2016-06-13,-0.0037191053147838105,-0.0037191053147838105,-0.0037191053147838105,-0.0037191053147838105,0.0037191053147838105,-0.0005,-0.0037191053147838105,-0.0037191053147838105,-0.0037191053147838105,-0.0037191053147838105,-0.0037191053147838105,-0.0037191053147838105
2016-06-14,0.005676391395907032,0.005676391395907032,0.005676391395907032,0.005676391395907032,0.004676391395907032,0.0,0.005676391395907032,0.005676391395907032,0.005676391395907032,0.005676391395907032,0.005676391395907032,0.005676391395907032
2016-06-15,-0.007006781601502476,-0.007006781601502476,-0.007006781601502476,-0.007006781601502476,-0.007006781601502476,-0.007506781601502477,-0.007006781601502476,-0.007006781601502476,-0.007006781601502476,-0.007006781601502476,-0.007006781601502476,-0.007006781601502476
2016-06-16,0.004550120920334022,0.004550120920334022,0.004550120920334022,0.004550120920334022,-0.005550120920334022,-0.0005,0.004550120920334022,0.004550120920334022,0.004550120920334022,0.004550120920334022,0.004550120920334022,0.004550120920334022
2016-06-17,-0.01549803515257031,-0.01549803515257031,-0.01549803515257031,-0.01549803515257031,0.01549803515257031,-0.01599803515257031,-0.01549803515257031,-0.01549803515257031,-0.01549803515257031,-0.01549803515257031,-0.01549803515257031,-0.01549803515257031
2016-06-20,0.010787256873059592,0.010787256873059592,0.010787256873059592,0.010787256873059592,0.009787256873059591,-0.0005,0.010787256873059592,0.010787256873059592,0.010787256873059592,0.010787256873059592,0.010787256873059592,0.010787256873059592
2016-06-21,0.0025349750477419164,0.0025349750477419164,0.002534975047741916,0.0025349750477419164,-0.0035349750477419164,0.0020349750477419164,0.0025349750477419164,0.0025349750477419164,0.0025349750477419164,0.0025349750477419164,0.0025349750477419164,0.0025349750477419164
2016-06-22,-0.0072923803258784226,-0.0072923803258784226,-0.007292380325878422,-0.0072923803258784226,-0.008292380325878423,-0.0072923803258784226,-0.0072923803258784226,-0.0072923803258784226,-0.0005,-0.0072923803258784226,-0.0072923803258784226,-0.0072923803258784226
2016-06-23,0.016155399154990313,0.016155399154990313,0.016155399154990313,0.016155399154990313,0.016155399154990313,-0.0005,0.016155399154990313,0.016155399154990313,0.0,0.016155399154990313,0.016155399154990313,0.016155399154990313
2016-06-24,-0.03201856378930534,-0.03201856378930534,-0.032018563789305336,-0.03201856378930534,-0.03201856378930534,-0.032518563789305344,-0.03201856378930534,-0.03201856378930534,0.0,-0.03201856378930534,-0.03201856378930534,-0.03201856378930534
2016-06-27,-0.009211478777826507,-0.01087332745432501,-0.01087332745432501,-0.0005,-0.01087332745432501,-0.0005,-0.01087332745432501,-0.01087332745432501,0.0,-0.01087332745432501,-0.01087332745432501,-0.01087332745432501
2016-06-28,0.020190841955120758,0.023996131450350733,0.023996131450350733,0.0,0.023996131450350733,0.0,0.023996131450350733,0.023996131450350733,0.0,0.023996131450350733,0.023996131450350733,0.023996131450350733
2016-06-29,0.008115697468154704,0.010805839528702954,0.010805839528702954,0.0,0.010805839528702954,0.010305839528702954,0.010805839528702954,0.010805839528702952,0.0,0.010805839528702954,0.010805839528702954,0.010805839528702954
2016-06-30,1.4955592725932699e-05,2.7933222965126348e-05,2.7933222965126348e-05,0.0,2.7933222965126348e-05,2.7933222965126348e-05,2.7933222965126348e-05,2.7933222965126293e-05,0.0,2.7933222965126348e-05,2.7933222965126348e-05,2.7933222965126348e-05
2016-07-01,0.010829388194750286,0.014057801392656222,0.014057801392656222,0.0,0.014057801392656222,-0.0005,0.014057801392656222,0.014057801392656222,0.0,0.014057801392656222,0.014057801392656222,0.014057801392656222
2016-07-05,0.0025456695393695178,0.003334758605593846,0.003334758605593846,0.0,0.003334758605593846,0.002834758605593846,0.003334758605593846,0.003334758605593846,0.0,0.003334758605593846,0.003334758605593846,0.003334758605593846
2016-07-06,0.009988539136338521,0.013061448430278899,0.013061448430278897,0.0,0.013061448430278899,0.013061448430278899,0.013061448430278899,0.013061448430278899,0.0,-0.0140614484302789,0.013061448430278899,0.013061448430278899
2016-07-07,-0.0010611634014183566,-0.0014100121203947102,-0.0014100121203947102,-0.0019100121203947103,0.0004100121203947102,-0.0014100121203947102,-0.0014100121203947102,-0.0014100121203947102,0.0,0.0014100121203947102,-0.0014100121203947102,-0.0014100121203947102
2016-07-08,0.009384669195613829,0.012544681838379868,0.012544681838379868,0.012544681838379868,-0.012544681838379868,0.012544681838379868,0.012544681838379868,0.012544681838379868,0.012044681838379867,-0.012544681838379868,0.012544681838379868,0.012544681838379868
2016-07-11,0.007839506898456432,0.010686328376066534,0.010686328376066534,0.010686328376066534,-0.010686328376066534,0.010686328376066534,0.010686328376066534,0.010686328376066534,0.010686328376066534,-0.010686328376066534,0.010686328376066534,0.010686328376066534
2016-07-12,-0.007260971062887266,-0.0073894136050352,-0.0073894136050352,-0.0073894136050352,0.0073894136050352,-0.0073894136050352,-0.0073894136050352,-0.007389413605035199,-0.0073894136050352,0.0073894136050352,-0.0073894136050352,-0.0073894136050352
2016-07-13,-0.007383414187746785,-0.007457781419643927,-0.007457781419643927,-0.007457781419643927,-0.008457781419643928,-0.0005,-0.007457781419643927,-0.007457781419643927,-0.007457781419643927,0.007457781419643927,-0.007457781419643927,-0.007457781419643927
2016-07-14,-0.0018914715964865826,-0.0019255583636400564,-0.0019255583636400564,-0.0019255583636400564,-0.0005,0.0,-0.0019255583636400564,-0.0019255583636400564,-0.0019255583636400564,0.0019255583636400564,-0.0019255583636400564,-0.0019255583636400564
2016-07-15,-0.00762003706957646,-0.007771235927900411,-0.007771235927900411,-0.007771235927900411,0.0,0.0,-0.007771235927900411,-0.007771235927900411,-0.007771235927900411,-0.008771235927900412,-0.007771235927900411,-0.007771235927900411
2016-07-18,0.0008372612967180971,0.0008566781945107405,0.0008566781945107405,0.0008566781945107405,0.00035667819451074044,0.0,0.0008566781945107405,0.0008566781945107405,0.0008566781945107405,0.0008566781945107405,0.0008566781945107405,0.0008566781945107405
2016-07-19,0.005164829694686703,0.005271244261784824,0.0052712442617848234,0.005271244261784824,0.005271244261784824,0.0,0.005271244261784824,0.005271244261784824,0.005271244261784824,0.005271244261784824,0.005271244261784824,0.005271244261784824
2016-07-20,0.007787742292024862,0.007797767797718347,0.007797767797718347,0.007797767797718347,0.007797767797718347,0.007297767797718346,0.007797767797718347,0.007797767797718347,0.007797767797718347,0.007797767797718347,0.007797767797718347,0.007797767797718347
2016-07-21,-0.001729842369290635,-0.001729842369290635,-0.0017298423692906348,-0.001729842369290635,-0.001729842369290635,-0.001729842369290635,-0.001729842369290635,-0.0017298423692906348,-0.001729842369290635,-0.001729842369290635,-0.001729842369290635,-0.001729842369290635
2016-07-22,0.0005776133030614972,0.0005776133030614972,0.0005776133030614971,0.0005776133030614972,0.0005776133030614972,0.0005776133030614972,0.0005776133030614972,0.0005776133030614971,0.0005776133030614972,0.0005776133030614972,0.0005776133030614972,0.0005776133030614972
2016-07-25,-0.00704832485901663,-0.00704832485901663,-0.00704832485901663,-0.00704832485901663,-0.00704832485901663,-0.0005,-0.00704832485901663,-0.00704832485901663,-0.00704832485901663,-0.00704832485901663,-0.00704832485901663,-0.00704832485901663
2016-07-26,-0.005435302865131164,-0.005435302865131164,-0.005435302865131164,-0.005435302865131164,-0.005435302865131164,0.0,-0.005435302865131164,-0.005435302865131164,-0.005435302865131164,-0.005435302865131164,-0.005435302865131164,-0.005435302865131164
2016-07-27,0.0014682324632255828,0.0014682324632255828,0.0014682324632255825,0.0014682324632255828,0.0014682324632255828,0.0,0.0014682324632255828,0.0014682324632255828,0.0014682324632255828,0.0014682324632255828,0.0014682324632255828,0.0014682324632255828
2016-07-28,0.02163793522176216,0.02163793522176216,0.02163793522176216,0.02163793522176216,-0.022637935221762162,0.0,0.02163793522176216,0.02163793522176216,0.02163793522176216,0.02163793522176216,0.02163793522176216,0.02163793522176216
2016-07-29,0.008237933380032203,0.008237933380032203,0.008237933380032203,0.008237933380032203,0.007237933380032203,0.0077379333800322025,0.008237933380032203,0.008237933380032203,0.008237933380032203,0.008237933380032203,0.008237933380032203,0.008237933380032203
2016-08-01,0.011768498173212238,0.011768498173212238,0.011768498173212238,0.011768498173212238,-0.0005,0.011768498173212238,0.011768498173212238,0.011768498173212238,0.011768498173212238,0.011768498173212238,0.011768498173212238,0.011768498173212238
2016-08-02,-0.009326118199067812,-0.009326118199067812,-0.009326118199067812,-0.009326118199067812,0.0,-0.009326118199067812,-0.009326118199067812,-0.009326118199067812,-0.009326118199067812,-0.009326118199067812,-0.009326118199067812,-0.009326118199067812
2016-08-03,-0.007809852750616519,-0.007809852750616519,-0.007809852750616519,-0.007809852750616519,-0.00830985275061652,-0.0005,-0.007809852750616519,-0.007809852750616519,-0.007809852750616519,-0.007809852750616519,-0.007809852750616519,-0.007809852750616519
2016-08-04,0.008123166239301094,0.008123166239301094,0.008123166239301094,0.008123166239301094,0.008123166239301094,0.0,0.008123166239301094,0.008123166239301094,0.008123166239301094,0.008123166239301094,0.008123166239301094,0.008123166239301094
2016-08-05,0.0068482730644587875,0.0068482730644587875,0.0068482730644587875,0.0068482730644587875,0.0068482730644587875,0.006348273064458787,0.0068482730644587875,0.0068482730644587875,0.0068482730644587875,0.0068482730644587875,0.0068482730644587875,0.0068482730644587875
2016-08-08,0.0007571824009773298,0.0007571824009773298,0.0007571824009773298,0.0007571824009773298,0.0007571824009773298,0.0007571824009773298,0.0007571824009773298,0.0007571824009773298,0.0007571824009773298,0.0007571824009773298,0.0007571824009773298,0.0007571824009773298
2016-08-09,0.0022829661839740556,0.0022829661839740556,0.0022829661839740556,0.0022829661839740556,-0.0005,0.0022829661839740556,0.0022829661839740556,0.0022829661839740556,0.0022829661839740556,0.0022829661839740556,0.0022829661839740556,0.0022829661839740556
2016-08-10,0.0003254093459907903,0.0003254093459907903,0.0003254093459907903,-0.0005,0.0,0.0003254093459907903,0.0003254093459907903,0.0003254093459907903,0.0003254093459907903,0.0003254093459907903,0.0003254093459907903,0.0003254093459907903
2016-08-11,0.003487011188573863,0.003487011188573863,0.003487011188573863,0.0,0.0,-0.0005,0.003487011188573863,0.0034870111885738626,0.003487011188573863,0.003487011188573863,0.003487011188573863,0.003487011188573863
2016-08-12,0.0017114796152302159,0.0017114796152302159,0.0017114796152302159,0.0,0.0012114796152302158,0.0012114796152302158,0.0017114796152302159,0.0017114796152302159,0.0017114796152302159,0.0017114796152302159,0.0017114796152302159,0.0017114796152302159
2016-08-15,-0.005268169437032899,-0.005268169437032899,-0.005268169437032899,0.0,-0.005268169437032899,-0.005268169437032899,-0.005268169437032899,-0.005268169437032899,-0.005268169437032899,-0.005268169437032899,-0.005268169437032899,-0.005268169437032899
2016-08-16,-0.005790572427475604,-0.005790572427475604,-0.005790572427475604,0.0,-0.005790572427475604,-0.0005,-0.005790572427475604,-0.005790572427475604,-0.005790572427475604,-0.005790572427475604,-0.005790572427475604,-0.005790572427475604
2016-08-17,0.0007721861215197467,0.0007721861215197467,0.0007721861215197467,0.0,0.0007721861215197467,0.0,0.0007721861215197467,0.0007721861215197467,0.0007721861215197467,0.0007721861215197467,0.0007721861215197467,0.0007721861215197467
2016-08-18,-0.0002223074112381873,-0.0002223074112381873,-0.00022230741123818734,0.0,-0.0002223074112381873,0.0,-0.0002223074112381873,-0.0002223074112381873,-0.0002223074112381873,-0.0002223074112381873,-0.0002223074112381873,-0.0002223074112381873
2016-08-19,-0.009352959551613638,-0.009352959551613638,-0.009352959551613638,0.0,-0.009352959551613638,-0.009852959551613638,-0.009352959551613638,-0.009352959551613638,-0.009352959551613638,-0.009352959551613638,-0.009352959551613638,-0.009352959551613638
2016-08-22,0.002865342214060762,0.002865342214060762,0.002865342214060762,0.002365342214060762,-0.0005,-0.0005,0.002865342214060762,0.002865342214060762,0.002865342214060762,0.002865342214060762,0.002865342214060762,0.002865342214060762
2016-08-23,0.003910632371425082,0.003910632371425082,0.003910632371425082,0.003910632371425082,0.0034106323714250823,0.0034106323714250823,0.003910632371425082,0.003910632371425082,0.003910632371425082,0.003910632371425082,0.003910632371425082,0.003910632371425082
2016-08-24,-0.006820175142353779,-0.006820175142353779,-0.006820175142353779,-0.006820175142353779,-0.006820175142353779,-0.006820175142353779,-0.006820175142353779,-0.006820175142353779,-0.006820175142353779,-0.006820175142353779,-0.006820175142353779,-0.006820175142353779
2016-08-25,0.0026015001671968463,0.0026015001671968463,0.002601500167196846,0.0026015001671968463,0.0026015001671968463,-0.0005,0.0026015001671968463,0.0026015001671968463,0.0026015001671968463,0.0026015001671968463,0.0026015001671968463,0.0026015001671968463
2016-08-26,0.012881700868071944,0.012881700868071944,0.012881700868071942,0.012881700868071944,0.012881700868071944,0.012381700868071943,0.012881700868071944,0.012881700868071944,-0.0005,0.012881700868071944,0.012881700868071944,0.012881700868071944
