ticker,section,key,title,style,applicability,sharpe,cagr,max_drawdown,calmar,ann_volatility,ann_turnover,hit_rate,params
WMT,6.5,6.5.volatility_targeting,Volatility targeting with risk-free asset,allocation,active,0.9458826459939976,0.17141493185844126,-0.2330705993316634,0.7354635563214685,0.18536048628887006,5.3131741212531,0.5350609756097561,"{""target_vol"": ""0.15 (46% of folds)"", ""vol_window"": ""21 (67% of folds)"", ""max_leverage"": ""1.0 (54% of folds)"", ""rebalance_threshold"": ""0.1 (74% of folds)"", ""annualization"": ""252""}"
WMT,4.6,4.6.multi_asset_trend,Multi-asset trend following,momentum,active,0.6544571553825399,0.11175204638301794,-0.2709058631112161,0.4125124687210624,0.1891239089156683,9.027439024390251,0.43064024390243905,"{""formation"": ""252 (70% of folds)"", ""weighting"": ""inverse_vol"", ""ma_filter"": ""False (60% of folds)"", ""ma_length"": ""200 (82% of folds)""}"
WMT,4.1.2,4.1.2.dual_momentum,Dual-momentum rotation,momentum,active,0.5386538250339171,0.08261462578544077,-0.3587563290335283,0.23028060859023858,0.17628785950518105,9.21951219512195,0.41958841463414637,"{""formation"": ""252"", ""fraction"": ""0.34"", ""ma_length"": ""200 (56% of folds)""}"
WMT,3.20,3.20.alpha_combo,Alpha combos,combo,active,0.41027203813071084,0.06812482094173866,-0.4032741794312299,0.16892929033497903,0.2185324656864168,58.10213414634146,0.5194359756097561,"{""d"": ""21 (54% of folds)"", ""n_factors"": ""2 (65% of folds)""}"
WMT,3.11,3.11.single_moving_average,Single moving average,technical,active,0.16625878460949423,0.013694741647278352,-0.4421900187167964,0.030970264066609885,0.18490970430331088,23.817073170731707,0.41958841463414637,"{""length"": ""200 (38% of folds)"", ""kind"": ""sma (89% of folds)"", ""lam"": ""0.9"", ""long_only"": ""True (78% of folds)""}"
WMT,3.12,3.12.two_moving_averages,Two moving averages,technical,active,0.15046786459375755,0.008965214107109043,-0.497109159649077,0.018034699085886556,0.21859958886501488,14.885670731707316,0.5133384146341463,"{""fast"": ""10 (45% of folds)"", ""slow"": ""100 (57% of folds)"", ""kind"": ""sma"", ""stop_loss"": ""0.0""}"
WMT,10.4,10.4.trend_following,Trend following (sign/vol weighting),momentum,active,0.10977423413499582,8.215450071968888e-05,-0.5069900396396503,0.0001620436188018235,0.21858904634479512,22.952743902439025,0.5053353658536586,"{""formation"": ""252 (37% of folds)"", ""vol_window"": ""63"", ""smoothing"": ""sign"", ""demean_returns"": ""False"", ""dollar_neutral"": ""False""}"
WMT,3.15,3.15.channel,Channel (Donchian),technical,active,0.06439376194686959,-0.0020827384714635633,-0.31767048645335694,-0.006556285712016777,0.15629248024056897,12.004573170731707,0.29535060975609756,"{""length"": ""10 (54% of folds)"", ""mode"": ""reversion (57% of folds)"", ""long_only"": ""True (74% of folds)""}"
WMT,3.17,3.17.single_stock_knn,Single-stock KNN,machine-learning,active,0.05886054972271154,-0.00741078524109573,-0.46519777001058704,-0.015930397174791,0.19561087606025213,132.0503048780488,0.3719512195121951,"{""horizon"": ""5 (97% of folds)"", ""k"": ""5 (81% of folds)"", ""feature_lengths"": ""(5, 21, 63)"", ""z1"": ""0.01 (50% of folds)"", ""z2"": ""0.0""}"
WMT,3.14,3.14.support_resistance,Support and resistance,technical,active,-0.13006740529204153,-0.033055288182930354,-0.44296094644229,-0.07462348193089946,0.15972254312594944,91.04268292682927,0.3121189024390244,"{""lookback"": ""5 (46% of folds)"", ""long_only"": ""True (89% of folds)""}"
WMT,3.13,3.13.three_moving_averages,Three moving averages,technical,active,-0.28743471547399757,-0.0657917996164058,-0.5447699681157343,-0.12076987254633056,0.18005546235105807,26.698170731707318,0.33422256097560976,"{""t1"": ""3 (36% of folds)"", ""t2"": ""10 (37% of folds)"", ""t3"": ""100 (57% of folds)"", ""kind"": ""sma""}"
WMT,3.1,3.1.price_momentum_long_only,Price-momentum (long-only),momentum,not applicable: degenerates to buy & hold,0.9067109575918347,0.1901610280885777,-0.2573967691269916,0.738785606103541,0.21826347031886245,0.09603658536585366,0.536204268292683,"{""formation"": ""252"", ""skip"": ""21"", ""criterion"": ""cumulative"", ""fraction"": ""0.34"", ""weighting"": ""uniform""}"
WMT,3.4,3.4.low_volatility,Low-volatility anomaly,factor,not applicable: degenerates to buy & hold,0.9067109575918347,0.1901610280885777,-0.2573967691269916,0.738785606103541,0.21826347031886245,0.09603658536585366,0.536204268292683,"{""vol_window"": ""252"", ""fraction"": ""0.34"", ""long_only"": ""True""}"
WMT,4.1,4.1.momentum_rotation,Momentum rotation,momentum,not applicable: degenerates to buy & hold,0.9067109575918347,0.1901610280885777,-0.2573967691269916,0.738785606103541,0.21826347031886245,0.09603658536585366,0.536204268292683,"{""formation"": ""252"", ""fraction"": ""0.34""}"
WMT,3.1,3.1.price_momentum,Price-momentum,momentum,not applicable: takes no position on a one-name universe,,,,,,,,{}
WMT,3.6,3.6.multifactor,Multifactor portfolio (rank blend),factor,not applicable: takes no position on a one-name universe,,,,,,,,{}
WMT,3.7,3.7.residual_momentum,Residual momentum (market-residual proxy),momentum,not applicable: takes no position on a one-name universe,,,,,,,,{}
WMT,3.8,3.8.pairs_trading,Pairs trading,mean-reversion,not applicable: takes no position on a one-name universe,,,,,,,,{}
WMT,3.9,3.9.mean_reversion_single_cluster,Mean-reversion (single cluster),mean-reversion,not applicable: takes no position on a one-name universe,,,,,,,,{}
WMT,3.9.1,3.9.1.mean_reversion_multi_cluster,Mean-reversion (multiple clusters),mean-reversion,not applicable: takes no position on a one-name universe,,,,,,,,{}
WMT,3.10,3.10.mean_reversion_weighted_regression,Mean-reversion (weighted regression),mean-reversion,not applicable: takes no position on a one-name universe,,,,,,,,{}
WMT,3.18,3.18.stat_arb_optimization,Statistical arbitrage (mean-variance optimisation),optimization,not applicable: takes no position on a one-name universe,,,,,,,,{}
WMT,3.18.1,3.18.1.stat_arb_dollar_neutral,Statistical arbitrage (dollar-neutral),optimization,not applicable: takes no position on a one-name universe,,,,,,,,{}
WMT,4.1.1,4.1.1.momentum_rotation_ma_filter,Momentum rotation with MA filter,momentum,not applicable: takes no position on a one-name universe,,,,,,,,{}
WMT,4.3,4.3.r_squared,R-squared selectivity,factor,not applicable: takes no position on a one-name universe,,,,,,,,{}
WMT,4.4,4.4.mean_reversion_ibs,Mean-reversion (internal bar strength),mean-reversion,not applicable: takes no position on a one-name universe,,,,,,,,{}
WMT,10.3,10.3.contrarian,Contrarian trading (market-index demeaned),mean-reversion,not applicable: takes no position on a one-name universe,,,,,,,,{}
WMT,10.3.1,10.3.1.contrarian_market_activity,Contrarian trading with volume filter,mean-reversion,not applicable: takes no position on a one-name universe,,,,,,,,{}
