fold,train_start,train_end,test_start,test_end,train_days,test_days,in_sample_objective,params,grid_size
34,2018-01-16,2019-01-15,2019-01-16,2019-02-14,252,21,-0.7865291291885446,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
35,2018-02-14,2019-02-14,2019-02-15,2019-03-18,252,21,-0.49806849616969423,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
36,2018-03-16,2019-03-18,2019-03-19,2019-04-16,252,21,-0.30284468580072693,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
37,2018-04-17,2019-04-16,2019-04-17,2019-05-16,252,21,0.13905662433367683,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
38,2018-05-16,2019-05-16,2019-05-17,2019-06-17,252,21,0.11305100160389997,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
39,2018-06-15,2019-06-17,2019-06-18,2019-07-17,252,21,-0.002392374649626775,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
40,2018-07-17,2019-07-17,2019-07-18,2019-08-15,252,21,0.3244250559803062,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
41,2018-08-15,2019-08-15,2019-08-16,2019-09-16,252,21,0.35351864310473763,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
42,2018-09-14,2019-09-16,2019-09-17,2019-10-15,252,21,-0.18184371135133232,"{""fast"": 5, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
43,2018-10-15,2019-10-15,2019-10-16,2019-11-13,252,21,-0.5964474568414625,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
44,2018-11-13,2019-11-13,2019-11-14,2019-12-13,252,21,-0.4630465800079943,"{""fast"": 5, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
45,2018-12-14,2019-12-13,2019-12-16,2020-01-15,252,21,-0.2897555399296724,"{""fast"": 5, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
46,2019-01-16,2020-01-15,2020-01-16,2020-02-14,252,21,0.32681595086868154,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
47,2019-02-15,2020-02-14,2020-02-18,2020-03-17,252,21,0.3323912690350416,"{""fast"": 10, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
48,2019-03-19,2020-03-17,2020-03-18,2020-04-16,252,21,0.7290467531492681,"{""fast"": 10, ""slow"": 50, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
49,2019-04-17,2020-04-16,2020-04-17,2020-05-15,252,21,0.10775136708799402,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
50,2019-05-17,2020-05-15,2020-05-18,2020-06-16,252,21,0.16896284269315315,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
51,2019-06-18,2020-06-16,2020-06-17,2020-07-16,252,21,0.262720478993475,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
52,2019-07-18,2020-07-16,2020-07-17,2020-08-14,252,21,0.09383369534936217,"{""fast"": 5, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
53,2019-08-16,2020-08-14,2020-08-17,2020-09-15,252,21,0.1992010036692941,"{""fast"": 5, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
54,2019-09-17,2020-09-15,2020-09-16,2020-10-14,252,21,0.29762764380322587,"{""fast"": 10, ""slow"": 50, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
55,2019-10-16,2020-10-14,2020-10-15,2020-11-13,252,21,0.30476404916223754,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
56,2019-11-14,2020-11-13,2020-11-16,2020-12-15,252,21,0.19816285503049894,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
57,2019-12-16,2020-12-15,2020-12-16,2021-01-15,252,21,0.24584943849733903,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
58,2020-01-16,2021-01-15,2021-01-19,2021-02-17,252,21,0.23788063589434352,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
59,2020-02-18,2021-02-17,2021-02-18,2021-03-18,252,21,0.22199158296929714,"{""fast"": 20, ""slow"": 50, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
