fold,train_start,train_end,test_start,test_end,train_days,test_days,in_sample_objective,params,grid_size
0,2015-03-11,2016-03-09,2016-03-10,2016-04-08,252,21,-0.030741257516726517,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
1,2015-04-10,2016-04-08,2016-04-11,2016-05-09,252,21,-0.006218783485490241,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
2,2015-05-11,2016-05-09,2016-05-10,2016-06-08,252,21,0.6712666631018178,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
3,2015-06-10,2016-06-08,2016-06-09,2016-07-08,252,21,0.8305485373985764,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
4,2015-07-10,2016-07-08,2016-07-11,2016-08-08,252,21,1.0881276317265696,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
5,2015-08-10,2016-08-08,2016-08-09,2016-09-07,252,21,1.0532069010003722,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
6,2015-09-09,2016-09-07,2016-09-08,2016-10-06,252,21,1.3555460350570663,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
7,2015-10-08,2016-10-06,2016-10-07,2016-11-04,252,21,1.0319494314504305,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
8,2015-11-06,2016-11-04,2016-11-07,2016-12-06,252,21,0.6824069622862791,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
9,2015-12-08,2016-12-06,2016-12-07,2017-01-06,252,21,0.6842635287216358,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
10,2016-01-08,2017-01-06,2017-01-09,2017-02-07,252,21,0.516411475678811,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
11,2016-02-09,2017-02-07,2017-02-08,2017-03-09,252,21,0.7074349453226723,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
12,2016-03-10,2017-03-09,2017-03-10,2017-04-07,252,21,0.5343647026390518,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
13,2016-04-11,2017-04-07,2017-04-10,2017-05-09,252,21,0.5261550087096469,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
14,2016-05-10,2017-05-09,2017-05-10,2017-06-08,252,21,0.9786052829560509,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
15,2016-06-09,2017-06-08,2017-06-09,2017-07-10,252,21,0.9589691676413703,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
16,2016-07-11,2017-07-10,2017-07-11,2017-08-08,252,21,0.4449496187845213,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
17,2016-08-09,2017-08-08,2017-08-09,2017-09-07,252,21,0.4191683602566816,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
18,2016-09-08,2017-09-07,2017-09-08,2017-10-06,252,21,0.09971228507646328,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
19,2016-10-07,2017-10-06,2017-10-09,2017-11-06,252,21,0.01199739422509135,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
20,2016-11-07,2017-11-06,2017-11-07,2017-12-06,252,21,-0.3437625205163973,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
